50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_lost_in_play,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure,x,y,end_x,end_y,x1_bin,y1_bin,x2_bin,y2_bin,start_zone_value,end_zone_value,pass_xT,progressive_xT,expected_assists_xA,shot_statsbomb_xg_cum,xg_chain,xg_buildup,Extraction Date,match_date,season,competition,h2h
,,,,,,,,,,,,,,,,,,2.132028,,,,,,,,,,,,,,e888ae53-f936-42aa-bafd-8353ac3da48c,1925,,"[50.0, 9.8]",69308,45,,,,,-0.22379912,,Left Foot,,,,"[76.8, 3.7]",,Ground Pass,,27.48545,,,,David Villa Sánchez,,,,,,1,Regular Play,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,109,Barcelona,217,['83669405-9b3f-4615-9a7d-de2804a0af23'],4,,,,,,,,,,,,,,,Barcelona,217,00:45:04.978,Pass,,50.0,9.8,76.8,3.7,4,0,7,0,0.011263,0.017451,0.006188000000000001,0.006188000000000001,,,,,2024-09-07 18:28:34.847674,2010-11-13,2010/2011,Spain - La Liga,Barcelona vs Villarreal
,,,,,,,,,,,,,,,,,,2.95336,,,,,,,,,,,,,,f38d5732-1e22-48a8-b062-39be10d15669,1928,,"[85.6, 13.1]",69308,45,,,,,1.588036,,Right Foot,,,,"[84.9, 53.7]",,Ground Pass,,40.606033,,Incomplete,,Xavier Hernández Creus,,True,,,,1,Regular Play,David Villa Sánchez,12737.0,Left Wing,109,Barcelona,217,"['3a0482c7-c68b-4f97-9c94-fa11e932890e', '623f2099-0896-4aed-ada2-22c2d7070e04']",10,,,,,,,,,,,,,,,Barcelona,217,00:45:10.061,Pass,,85.6,13.1,84.9,53.7,8,1,8,5,0.024015,0.024122,0.00010699999999999946,0.00010699999999999946,,,,,2024-09-07 18:28:34.847674,2010-11-13,2010/2011,Spain - La Liga,Barcelona vs Villarreal
,,,,,,,,,,,,,,,,,,1.5847,,,,,,,,,,,,,,93aaa11b-4c9a-49b3-9ecd-8e30e172b08a,1932,,"[33.8, 34.0]",69308,45,,,,,0.14994517,,Right Foot,,,,"[47.7, 36.1]",,Ground Pass,,14.057738,,,,Santiago Cazorla González,,,,,,1,Regular Play,Rubén Gracia Calmache,25921.0,Left Midfield,110,Villarreal,222,['b5d23015-bd94-4080-a252-6e42d2cc0701'],13,,,,,,,,,,,,,,,Villarreal,222,00:45:13.944,Pass,,33.8,34.0,47.7,36.1,3,3,4,3,0.011324,0.012626,0.0013019999999999993,0.0013019999999999993,,,,,2024-09-07 18:28:34.847674,2010-11-13,2010/2011,Spain - La Liga,Barcelona vs Villarreal
,,,,,,,,,,,,,,,,,,2.188697,,,,,,,,,,,,,,e8e1eaea-cad9-4932-9fb6-65510ef0333a,1935,,"[47.7, 36.1]",69308,45,,,,,-1.3165758,,Right Foot,,,,"[51.0, 23.4]",,Ground Pass,,13.1217375,,,,Joan Capdevila Méndez,,,,,,1,Regular Play,Santiago Cazorla González,11386.0,Right Midfield,110,Villarreal,222,['c84f1615-609a-4d84-8e81-5e32a6388c62'],15,,,,,,,,,,,,,,,Villarreal,222,00:45:15.555,Pass,,47.7,36.1,51.0,23.4,4,3,5,2,0.012626,0.014291,0.0016649999999999998,0.0016649999999999998,,,,,2024-09-07 18:28:34.847674,2010-11-13,2010/2011,Spain - La Liga,Barcelona vs Villarreal
,,,,,,,,,,,,,,,,,,1.6252,,,,,,,,,,,,,,29114110-ffda-4767-a5e7-99c2062db3a6,1938,,"[51.0, 23.4]",69308,45,,,,,-0.58427125,,Left Foot,,,,"[63.4, 15.2]",,Ground Pass,,14.866069,,,,Santiago Cazorla González,,,,,,1,Regular Play,Joan Capdevila Méndez,20134.0,Left Back,110,Villarreal,222,['ad5710c8-4461-4f65-b442-907a74872660'],17,,,,,,,,,,,,,,,Villarreal,222,00:45:17.772,Pass,,51.0,23.4,63.4,15.2,4,2,6,1,0.012692,0.016118,0.0034260000000000002,0.0034260000000000002,,,,,2024-09-07 18:28:34.847674,2010-11-13,2010/2011,Spain - La Liga,Barcelona vs Villarreal
,,,,,,,,,,,,,,,,,,1.184008,,,,,,,,,,,,,,e38626ca-8479-4b79-b651-79b3d9a25d35,1942,,"[65.2, 14.2]",69308,45,,,,,0.28778306,,Right Foot,,,,"[77.7, 17.9]",,Ground Pass,,13.036103,,Incomplete,,Giuseppe Rossi,,,Through Ball,True,,1,Regular Play,Santiago Cazorla González,11386.0,Right Midfield,110,Villarreal,222,"['3a982715-9a17-4f46-8be9-e664ee29bbc2', 'ed8b5373-a9a6-4a58-b687-b0ad9be64cf2']",22,,,,,,,,,,,,,,,Villarreal,222,00:45:22.025,Pass,,65.2,14.2,77.7,17.9,6,1,7,1,0.016118,0.018703,0.0025850000000000005,0.0025850000000000005,,,,,2024-09-07 18:28:34.847674,2010-11-13,2010/2011,Spain - La Liga,Barcelona vs Villarreal
,,,,,,,,,,,,,,,,,,1.713295,,,,,,,,,,,,,,f29d6b92-02ce-4fa1-8de1-353066fd0a7d,1946,,"[47.6, 68.4]",69308,45,,,,,-1.7772963,,Right Foot,,,,"[42.3, 43.1]",,Ground Pass,,25.849178,,,,Eric-Sylvain Bilal Abidal,,,,,,1,Regular Play,Carles Puyol i Saforcada,20125.0,Right Center Back,111,Barcelona,217,['cd0aefda-8f37-4189-8fcf-f9bdcf0075fc'],25,,,,,,,,,,,,,,,Barcelona,217,00:45:25.614,Pass,,47.6,68.4,42.3,43.1,4,6,4,4,0.012147,0.012626,0.00047900000000000026,0.00047900000000000026,,,,,2024-09-07 18:28:34.847674,2010-11-13,2010/2011,Spain - La Liga,Barcelona vs Villarreal
,,,,,,,,,,,,,,,,,,1.534771,,,,,,,,,,,,,,6320688a-90e6-49dc-989f-5ac19d9a477c,1950,,"[41.7, 43.3]",69308,45,,,,,-0.33302826,,Left Foot,,,,"[57.6, 37.8]",,Ground Pass,,16.824387,,,,Andrés Iniesta Luján,,,,,,1,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Center Back,111,Barcelona,217,"['611003d5-ed1b-4ee8-9217-53b65b4a2ef4', 'd3ba3053-8948-405c-8f1d-ff2119f0e2d3']",27,,,,,,,,,,,,,,,Barcelona,217,00:45:27.487,Pass,True,41.7,43.3,57.6,37.8,3,4,5,3,0.011324,0.014846,0.003521999999999999,0.003521999999999999,,,,,2024-09-07 18:28:34.847674,2010-11-13,2010/2011,Spain - La Liga,Barcelona vs Villarreal
,,,,,,,,,,,,,,,,,,1.548477,,,,,,,,,,,,,,0da7959e-5fb8-412e-8997-d05a779aca1a,1958,,"[49.1, 42.6]",69308,45,,,,,-0.5404195,,Left Foot,,,,"[53.6, 39.9]",,Low Pass,,5.2478566,,,,Borja Valero Iglesias,,,,,Recovery,1,Regular Play,Bruno Soriano Llido,22819.0,Left Defensive Midfield,111,Barcelona,217,['7c75df7b-78a8-425e-89fb-05ab34b0f5c5'],31,,,,,,,,,,,,,,,Villarreal,222,00:45:31.386,Pass,,49.1,42.6,53.6,39.9,4,4,5,3,0.012626,0.014846,0.0022199999999999998,0.0022199999999999998,,,,,2024-09-07 18:28:34.847674,2010-11-13,2010/2011,Spain - La Liga,Barcelona vs Villarreal
,,,,,,,,,,,,,,,,,,1.868755,,,,,,,,,,,,,,ef0ef279-508e-4be6-b3b7-e6a853070ef7,1964,,"[55.0, 41.2]",69308,45,,True,,,0.54254806,,Right Foot,,,,"[89.5, 62.0]",,High Pass,,40.28511,,Incomplete,,,,,,,Free Kick,1,From Free Kick,Bruno Soriano Llido,22819.0,Left Defensive Midfield,112,Villarreal,222,['42292a65-b842-4907-9993-7a647250cb0c'],55,,,,,,,,,,,,,,,Villarreal,222,00:45:55.609,Pass,,55.0,41.2,89.5,62.0,5,4,8,6,0.014846,0.024015,0.009169000000000002,0.009169000000000002,,,,,2024-09-07 18:28:34.847674,2010-11-13,2010/2011,Spain - La Liga,Barcelona vs Villarreal
,,,,,,,,,,,,,,,,,,2.494021,,,,,,,,,,,,,,c30f5a97-f72a-4e3b-aff7-84d37efe59e6,1967,,"[62.5, 20.3]",69308,46,,,,,-0.4337795,,Right Foot,,,,"[85.6, 9.6]",,High Pass,,25.457808,,,,David Villa Sánchez,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,113,Barcelona,217,['3d591aeb-2d82-4aaf-bb38-56ef4a631669'],0,,,,,,,,,,,,,,,Barcelona,217,00:46:00.102,Pass,,62.5,20.3,85.6,9.6,6,1,8,0,0.016118,0.021221,0.005103,0.005103,,,,,2024-09-07 18:28:34.847674,2010-11-13,2010/2011,Spain - La Liga,Barcelona vs Villarreal
,,,,,,,,,,,,,,,,,,0.790761,,,,,,,,,,,,,,e956f0cc-b503-4b78-981e-8c415c1c4653,1973,,"[83.9, 4.7]",69308,46,,,,,1.7903858,,Right Foot,,,,"[76.2, 39.2]",,Ground Pass,,35.34883,,Unknown,,,,,,,Free Kick,1,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,114,Barcelona,217,,41,,,,,,,,,,,,,,,Barcelona,217,00:46:41.903,Pass,,83.9,4.7,76.2,39.2,8,0,7,3,0.021221,0.019971,-0.0012500000000000011,0.0,,,,,2024-09-07 18:28:34.847674,2010-11-13,2010/2011,Spain - La Liga,Barcelona vs Villarreal
,,,,,,,,,,,,,,,,,,1.489963,,,,,,,,,,,,,,c13a5609-56df-43ee-9cb4-52397562b33e,1978,,"[61.0, 41.0]",69308,45,,,,,3.1332595,,Right Foot,,,,"[49.0, 41.1]",,Ground Pass,,12.000417,,,,Sergio Busquets i Burgos,,,,,Kick Off,2,From Kick Off,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,115,Barcelona,217,['ce3855bd-4a80-4938-b337-c83aec0f8e58'],1,,,,,,,,,,,,,,,Barcelona,217,00:00:01.475,Pass,,61.0,41.0,49.0,41.1,5,4,4,4,0.014846,0.012626,-0.0022199999999999998,0.0,,,,,2024-09-07 18:28:34.847674,2010-11-13,2010/2011,Spain - La Liga,Barcelona vs Villarreal
,,,,,,,,,,,,,,,,,,1.685228,,,,,,,,,,,,,,4e8f124d-125e-4ce6-8c34-42d2186e1480,1981,,"[46.5, 42.2]",69308,45,,,,,1.9868609,,Right Foot,,,,"[42.7, 50.8]",,Ground Pass,,9.402127,,,,Carles Puyol i Saforcada,,,,,,2,From Kick Off,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,115,Barcelona,217,['06f48021-a8d2-4568-b8f6-41a57c352eaa'],3,,,,,,,,,,,,,,,Barcelona,217,00:00:03.363,Pass,,46.5,42.2,42.7,50.8,4,4,4,5,0.012626,0.012692,6.600000000000009e-05,6.600000000000009e-05,,,,,2024-09-07 18:28:34.847674,2010-11-13,2010/2011,Spain - La Liga,Barcelona vs Villarreal
,,,,,,,,,,,,,,,,,,1.414707,,,,,,,,,,,,,,21af8211-9525-4b7c-a46a-dbf4cee645f3,1984,,"[43.3, 53.7]",69308,45,,,,,-1.7253332,,Right Foot,,,,"[40.2, 33.8]",,Ground Pass,,20.14001,,,,Eric-Sylvain Bilal Abidal,,,,,,2,From Kick Off,Carles Puyol i Saforcada,20125.0,Right Center Back,115,Barcelona,217,['1b692562-8819-4d0a-9115-b1c0c42bade4'],5,,,,,,,,,,,,,,,Barcelona,217,00:00:05.280,Pass,,43.3,53.7,40.2,33.8,4,5,3,3,0.012692,0.011324,-0.0013679999999999994,0.0,,,,,2024-09-07 18:28:34.847674,2010-11-13,2010/2011,Spain - La Liga,Barcelona vs Villarreal
,,,,,,,,,,,,,,,,,,1.102299,,,,,,,,,,,,,,83b9ca78-865b-41d5-aab2-c35496dd5dfe,1987,,"[41.9, 33.4]",69308,45,,,,,0.77894664,,Left Foot,,,,"[49.7, 41.1]",,Ground Pass,,10.960383,,,,Sergio Busquets i Burgos,,,,,,2,From Kick Off,Eric-Sylvain Bilal Abidal,20177.0,Left Center Back,115,Barcelona,217,['9162aaf4-888a-4084-b4ec-9f23bbc80f3a'],7,,,,,,,,,,,,,,,Barcelona,217,00:00:07.867,Pass,,41.9,33.4,49.7,41.1,3,3,4,4,0.011324,0.012626,0.0013019999999999993,0.0013019999999999993,,,,,2024-09-07 18:28:34.847674,2010-11-13,2010/2011,Spain - La Liga,Barcelona vs Villarreal
,,,,,,,,,,,,,,,,,,1.3612,,,,,,,,,,,,,,c31b47b9-c2ee-4812-b5eb-5623412aa4bf,1991,,"[49.4, 39.5]",69308,45,,,,,-2.5136113,,Right Foot,,,,"[42.1, 34.2]",,Ground Pass,,9.021087,,,,Eric-Sylvain Bilal Abidal,,,,,,2,From Kick Off,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,115,Barcelona,217,['0c1307c0-b1b5-4ad5-95dc-7887bf5a9326'],9,,,,,,,,,,,,,,,Barcelona,217,00:00:09.034,Pass,,49.4,39.5,42.1,34.2,4,3,4,3,0.012626,0.012626,0.0,0.0,,,,,2024-09-07 18:28:34.847674,2010-11-13,2010/2011,Spain - La Liga,Barcelona vs Villarreal
,,,,,,,,,,,,,,,,,,1.716944,,,,,,,,,,,,,,af7599e5-4f3a-4626-9c3a-6d606cbfa3be,1994,,"[41.9, 34.4]",69308,45,,,,,1.6534803,,Left Foot,,,,"[40.4, 52.5]",,Ground Pass,,18.162048,,,,Carles Puyol i Saforcada,,,,,,2,From Kick Off,Eric-Sylvain Bilal Abidal,20177.0,Left Center Back,115,Barcelona,217,['e6a4aa47-fc15-4dd5-926e-ba3e0647cf42'],10,,,,,,,,,,,,,,,Barcelona,217,00:00:10.435,Pass,,41.9,34.4,40.4,52.5,3,3,3,5,0.011324,0.011105,-0.00021900000000000044,0.0,,,,,2024-09-07 18:28:34.847674,2010-11-13,2010/2011,Spain - La Liga,Barcelona vs Villarreal
,,,,,,,,,,,,,,,,,,1.306311,,,,,,,,,,,,,,3cd55db0-b58b-4af9-8361-a4717094a883,1997,,"[41.5, 52.1]",69308,45,,,,,-1.5280416,,Right Foot,,,,"[42.3, 33.4]",,Ground Pass,,18.717104,,,,Eric-Sylvain Bilal Abidal,,,,,,2,From Kick Off,Carles Puyol i Saforcada,20125.0,Right Center Back,115,Barcelona,217,['33f2a049-0f73-45af-a982-703daf911662'],13,,,,,,,,,,,,,,,Barcelona,217,00:00:13.388,Pass,,41.5,52.1,42.3,33.4,3,5,4,3,0.011105,0.012626,0.0015209999999999998,0.0015209999999999998,,,,,2024-09-07 18:28:34.847674,2010-11-13,2010/2011,Spain - La Liga,Barcelona vs Villarreal
,,,,,,,,,,,,,,,,,,1.112464,,,,,,,,,,,,,,9f1a54be-64a0-4f45-af2f-25f2df536c2c,2001,,"[50.1, 20.5]",69308,45,,,,,-1.2583913,,Left Foot,,,,"[55.3, 4.4]",,Ground Pass,,16.918924,,,,Maxwell Scherrer Cabelino Andrade,,,,,,2,From Kick Off,Eric-Sylvain Bilal Abidal,20177.0,Left Center Back,115,Barcelona,217,"['c27f5722-b92f-43e1-9ff7-aa2c017918df', 'd2cc8888-093b-4b4f-9433-aca417ad1fe4']",16,,,,,,,,,,,,,,,Barcelona,217,00:00:16.974,Pass,True,50.1,20.5,55.3,4.4,4,1,5,0,0.012147,0.012483,0.0003359999999999995,0.0003359999999999995,,,,,2024-09-07 18:28:34.847674,2010-11-13,2010/2011,Spain - La Liga,Barcelona vs Villarreal
,,,,,,,,,,,,,,,,,,1.0233,,,,,,,,,,,,,,3416acae-1091-439d-9895-f7d0a19d5c37,2004,,"[55.3, 5.4]",69308,45,,,,,-0.019799393,,Left Foot,,,,"[65.4, 5.2]",,Ground Pass,,10.10198,,Incomplete,,David Villa Sánchez,,,,,,2,From Kick Off,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,115,Barcelona,217,"['0337a689-c032-4b40-8d78-72b3ac10271a', '23927657-6459-4c16-b8ad-cb1f7d8b5d68']",19,,,,,,,,,,,,,,,Barcelona,217,00:00:19.068,Pass,,55.3,5.4,65.4,5.2,5,0,6,0,0.012483,0.014736,0.0022530000000000015,0.0022530000000000015,,,,,2024-09-07 18:28:34.847674,2010-11-13,2010/2011,Spain - La Liga,Barcelona vs Villarreal
,,,,,,,,,,,,,,,,,,1.4043,,,,,,,,,,,,,,0337a689-c032-4b40-8d78-72b3ac10271a,2006,,"[55.6, 75.8]",69308,45,,,,,-1.3093175,,Right Foot,,,,"[57.5, 68.7]",,Low Pass,,7.34983,,,,Santiago Cazorla González,,,,,Recovery,2,Regular Play,Ángel Domingo López Ruano,25984.0,Right Back,116,Villarreal,222,"['3416acae-1091-439d-9895-f7d0a19d5c37', '69d40777-0723-4bf2-b21b-bba44b1493f9']",20,,,,,,,,,,,,,,,Villarreal,222,00:00:20.091,Pass,,55.6,75.8,57.5,68.7,5,7,5,6,0.012483,0.013845,0.0013620000000000004,0.0013620000000000004,,,,,2024-09-07 18:28:34.847674,2010-11-13,2010/2011,Spain - La Liga,Barcelona vs Villarreal
,,,,,,,,,,,,,,,,,,0.313,,,,,,,,,,,,,,1352b776-c747-4d39-bb76-c41da511df46,2009,,"[57.1, 67.6]",69308,45,,,,,-0.27829966,,Left Foot,,,,"[60.6, 66.6]",,Ground Pass,,3.640055,,Incomplete,,Giuseppe Rossi,,,,,,2,Regular Play,Santiago Cazorla González,11386.0,Right Midfield,116,Villarreal,222,"['0e932a1e-d0b0-4741-a31d-84b37ca3ab76', '920e2821-eec5-4f20-9798-1422580da2b7']",22,,,,,,,,,,,,,,,Villarreal,222,00:00:22.447,Pass,,57.1,67.6,60.6,66.6,5,6,6,6,0.013845,0.016118,0.0022730000000000007,0.0022730000000000007,,,,,2024-09-07 18:28:34.847674,2010-11-13,2010/2011,Spain - La Liga,Barcelona vs Villarreal
,,,,,,,,,,,,,,,,,,2.1424,,,,,,,,,,,,,,562fc265-d183-4478-999f-f39ea3bcb13d,2018,,"[71.1, 80.0]",69308,45,,,,,-0.20734257,,,,,,"[103.9, 73.1]",,High Pass,,33.517906,,,,Nilmar Honorato da Silva,,,,,Throw-in,2,From Throw In,Ángel Domingo López Ruano,25984.0,Right Back,117,Villarreal,222,['db0bccbb-172f-4f02-af43-49cbda6bd2f2'],35,,,,,,,,,,,,,,,Villarreal,222,00:00:35.605,Pass,,71.1,80.0,103.9,73.1,6,7,10,7,0.014736,0.034851,0.020115,0.020115,,,,,2024-09-07 18:28:34.847674,2010-11-13,2010/2011,Spain - La Liga,Barcelona vs Villarreal
,,,,,,,,,,,,,,,,,,0.379867,,,,,,,,,,,,,,41bc95c9-d46e-47a0-b987-cb71ae09b052,2022,,"[14.8, 11.3]",69308,45,,,,,-0.66104317,,Right Foot,,,,"[17.5, 9.2]",,Ground Pass,,3.4205263,,,,Maxwell Scherrer Cabelino Andrade,,,,,Recovery,2,From Throw In,Eric-Sylvain Bilal Abidal,20177.0,Left Center Back,117,Villarreal,222,['bbb472b7-fce8-4ed9-a449-544996be3d2f'],38,,,,,,,,,,,,,,,Barcelona,217,00:00:38.894,Pass,,14.8,11.3,17.5,9.2,1,1,1,0,0.008786,0.007796,-0.0009900000000000004,0.0,,,,,2024-09-07 18:28:34.847674,2010-11-13,2010/2011,Spain - La Liga,Barcelona vs Villarreal
,,,,,,,,,,,,,,,,,,1.6497,,,,,,,,,,,,,,84676d97-0550-409e-a9fb-64cd04f50248,2030,,"[120.0, 80.0]",69308,46,,,,,-1.7255381,6cbe9284-6ad7-4910-9337-1586f2328357,Right Foot,,,,"[114.4, 44.1]",,High Pass,,36.334145,,,True,Mateo Pablo Musacchio,True,,Outswinging,,Corner,2,From Corner,Santiago Cazorla González,11386.0,Right Midfield,118,Villarreal,222,['917029a0-a741-484e-a5be-f8a2270c6f10'],2,,,,,,,,,,,,,,,Villarreal,222,00:01:02.584,Pass,,120.0,80.0,114.4,44.1,11,7,11,4,0.037926,0.257454,0.219528,0.219528,0.13516277,,0.13516277,,2024-09-07 18:28:34.847674,2010-11-13,2010/2011,Spain - La Liga,Barcelona vs Villarreal
,,,,,,,,,,,,,,,,,,1.3391,,,,,,,,,,,,,,6cbe9284-6ad7-4910-9337-1586f2328357,2033,,"[113.7, 43.0]",69308,46,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Mateo Pablo Musacchio,7034.0,Left Center Back,118,Villarreal,222,"['62f745f5-b685-454d-acf9-5e70cb47a0b7', 'e81ee3b4-e4eb-44a8-a961-42e032e52c6f']",4,True,Head,"[120.0, 25.3, 2.7]",,"[{'location': [119.7, 40.2], 'player': {'id': 20176, 'name': 'Víctor Valdés Arribas'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [115.0, 48.7], 'player': {'id': 20131, 'name': 'Xavier Hernández Creus'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [113.3, 36.9], 'player': {'id': 4324, 'name': 'Daniel Alves da Silva'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [111.7, 40.1], 'player': {'id': 26613, 'name': 'Maxwell Scherrer Cabelino Andrade'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [113.4, 42.4], 'player': {'id': 20177, 'name': 'Eric-Sylvain Bilal Abidal'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [114.0, 43.6], 'player': {'id': 20125, 'name': 'Carles Puyol i Saforcada'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [95.8, 41.5], 'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [101.8, 42.4], 'player': {'id': 5203, 'name': 'Sergio Busquets i Burgos'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [108.8, 42.6], 'player': {'id': 3958, 'name': 'Pedro Eliezer Rodríguez Ledesma'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [104.9, 54.6], 'player': {'id': 5216, 'name': 'Andrés Iniesta Luján'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [113.8, 64.3], 'player': {'id': 12737, 'name': 'David Villa Sánchez'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [94.0, 37.9], 'player': {'id': 25921, 'name': 'Rubén Gracia Calmache'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [97.4, 58.5], 'player': {'id': 6997, 'name': 'Borja Valero Iglesias'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [103.4, 33.8], 'player': {'id': 7141, 'name': 'Giuseppe Rossi'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [111.4, 31.8], 'player': {'id': 26698, 'name': 'Nilmar Honorato da Silva'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [116.8, 36.4], 'player': {'id': 20134, 'name': 'Joan Capdevila Méndez'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [109.2, 45.0], 'player': {'id': 20127, 'name': 'Carlos Marchena López'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}]",84676d97-0550-409e-a9fb-64cd04f50248,,Off T,0.13516277,Normal,Open Play,,,,Villarreal,222,00:01:04.219,Shot,True,113.7,43.0,,,11,4,0,0,0.257454,0.006383,-0.25107100000000004,0.0,,0.13516277,0.13516277,,2024-09-07 18:28:34.847674,2010-11-13,2010/2011,Spain - La Liga,Barcelona vs Villarreal
,,,,,,,,,,,,,,,,,,1.909789,,,,,,,,,,,,,,e24f307d-0320-435d-a5bd-34c40d5c368b,2035,,"[7.0, 45.0]",69308,46,,True,,,-0.07227209,,Right Foot,,,,"[29.1, 43.4]",,Ground Pass,,22.157843,,,,Sergio Busquets i Burgos,,,,,Goal Kick,2,From Goal Kick,Víctor Valdés Arribas,20176.0,Goalkeeper,119,Barcelona,217,['3a53ecd2-3159-46cf-bd14-ae4d065ded66'],15,,,,,,,,,,,,,,,Barcelona,217,00:01:15.156,Pass,,7.0,45.0,29.1,43.4,0,4,2,4,0.009411,0.010165,0.0007540000000000012,0.0007540000000000012,,,,,2024-09-07 18:28:34.847674,2010-11-13,2010/2011,Spain - La Liga,Barcelona vs Villarreal
,,,,,,,,,,,,,,,,,,1.011674,,,,,,,,,,,,,,d3f05746-d1e0-41c1-8a64-d684245586b8,2037,,"[38.5, 44.5]",69308,46,,,,,0.6235607,,Right Foot,,,,"[49.9, 52.7]",,Ground Pass,,14.042791,,,,Xavier Hernández Creus,,,,,,2,From Goal Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,119,Barcelona,217,['b2b2a922-d8be-4968-a15e-68e42720705c'],19,,,,,,,,,,,,,,,Barcelona,217,00:01:19.199,Pass,,38.5,44.5,49.9,52.7,3,4,4,5,0.011324,0.012692,0.0013679999999999994,0.0013679999999999994,,,,,2024-09-07 18:28:34.847674,2010-11-13,2010/2011,Spain - La Liga,Barcelona vs Villarreal
,,,,,,,,,,,,,,,,,,1.208313,,,,,,,,,,,,,,9ecb4ba0-6eb9-4287-87c0-899fe6bead99,2041,,"[49.0, 44.7]",69308,46,,,,,1.443964,,Right Foot,,,,"[50.9, 59.6]",,Ground Pass,,15.020653,,,,Sergio Busquets i Burgos,,,,,,2,From Goal Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,119,Barcelona,217,['d8a05c3d-3e08-4ec9-97e3-68c01ccd9085'],25,,,,,,,,,,,,,,,Barcelona,217,00:01:25.704,Pass,,49.0,44.7,50.9,59.6,4,4,5,5,0.012626,0.014291,0.0016649999999999998,0.0016649999999999998,,,,,2024-09-07 18:28:34.847674,2010-11-13,2010/2011,Spain - La Liga,Barcelona vs Villarreal
,,,,,,,,,,,,,,,,,,1.765055,,,,,,,,,,,,,,c0df9576-c839-43d9-a58b-f03d3cc2b95d,2044,,"[52.2, 64.9]",69308,46,,,,,0.81713355,,Right Foot,,,,"[64.4, 77.9]",,Ground Pass,,17.828068,,,,Daniel Alves da Silva,,,,,,2,From Goal Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,119,Barcelona,217,['a2bad3e3-ca96-4ffd-9555-1f790534b454'],28,,,,,,,,,,,,,,,Barcelona,217,00:01:28.227,Pass,,52.2,64.9,64.4,77.9,5,6,6,7,0.013845,0.014736,0.0008910000000000012,0.0008910000000000012,,,,,2024-09-07 18:28:34.847674,2010-11-13,2010/2011,Spain - La Liga,Barcelona vs Villarreal
