ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure,x,y,end_x,end_y,x1_bin,y1_bin,x2_bin,y2_bin,start_zone_value,end_zone_value,pass_xT,progressive_xT,expected_assists_xA,shot_statsbomb_xg_cum,xg_chain,xg_buildup,Extraction Date,match_date,season,competition,h2h
,,,,,,,,,,,,,,,0.5466,,,,,,,,,,,,,,,ed3d5fbf-4ca5-411d-ab8f-1cb3fd76397a,763,,"[101.2, 13.8]",69282,14,,,,0.7136981,,Right Foot,,,"[110.9, 22.2]",,Ground Pass,,12.831601,,,,,Pedro Eliezer Rodríguez Ledesma,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Left Center Back,24,Barcelona,217,['fe748c13-432a-4a7b-b251-7fe77aaebe34'],53,,,,,,,,,,,,,,,Barcelona,217,00:14:53.351,Pass,,101.2,13.8,110.9,22.2,10,1,11,2,0.04067,0.064426,0.023756,0.023756,,,,,2024-09-07 18:28:23.668406,2011-02-20,2010/2011,Spain - La Liga,Barcelona vs Athletic Club
,,,,,,,,,,,,,,,0.3176,,,,,,,,,,,,,,,54395ac2-79f0-4d9a-8d2f-219917d4c9b2,770,,"[117.0, 24.9]",69282,14,,,,2.2004416,,Right Foot,True,True,"[111.9, 31.9]",,Ground Pass,,8.660831,,,Incomplete,,,,,,,,,1,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,24,Barcelona,217,['38a54cca-4e05-47e4-8930-c18817b4d99d'],58,,,,,,,,,,,,,,,Barcelona,217,00:14:58.189,Pass,,117.0,24.9,111.9,31.9,11,2,11,3,0.064426,0.257454,0.19302800000000003,0.19302800000000003,,,,,2024-09-07 18:28:23.668406,2011-02-20,2010/2011,Spain - La Liga,Barcelona vs Athletic Club
,,,,,,,,,,,,,,,2.879488,,,,,,,,,,,,,,,0e2a4fee-6352-43ab-85bd-30602acece39,773,,"[7.8, 49.1]",69282,15,,,,-0.31765407,,Right Foot,,,"[73.8, 27.4]",,High Pass,,69.47582,,,Incomplete,,Fernando Llorente Torres,,,,,,Free Kick,1,From Free Kick,Gorka Iraizoz Moreno,6576.0,Goalkeeper,25,Athletic Club,215,"['0eacc4f9-6789-41c6-8921-e17d49ce7928', '4d50aa3a-471d-4acb-8922-41b19b59c3c2']",24,,,,,,,,,,,,,,,Athletic Club,215,00:15:24.774,Pass,,7.8,49.1,73.8,27.4,0,4,7,2,0.009411,0.019351,0.009940000000000001,0.009940000000000001,,,,,2024-09-07 18:28:23.668406,2011-02-20,2010/2011,Spain - La Liga,Barcelona vs Athletic Club
,,,,,,,,,,,,,,,1.541169,,,,,,,,,,,,,,,4d50aa3a-471d-4acb-8922-41b19b59c3c2,775,,"[46.3, 52.7]",69282,15,,,,-2.757775,,Head,,,"[41.1, 50.6]",,High Pass,,5.60803,,,Incomplete,,,,,,,,Recovery,1,From Free Kick,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,25,Athletic Club,215,"['0e2a4fee-6352-43ab-85bd-30602acece39', 'c932526f-0fa8-4c91-bf35-e5ab20d908e1']",27,,,,,,,,,,,,,,,Barcelona,217,00:15:27.653,Pass,,46.3,52.7,41.1,50.6,4,5,4,5,0.012692,0.012692,0.0,0.0,,,,,2024-09-07 18:28:23.668406,2011-02-20,2010/2011,Spain - La Liga,Barcelona vs Athletic Club
,,,,,,,,,,,,,,,1.665728,,,,,,,,,,,,,,,c932526f-0fa8-4c91-bf35-e5ab20d908e1,777,,"[79.0, 29.5]",69282,15,,,True,-2.715545,,,,,"[66.0, 23.6]",,Low Pass,,14.276204,,,,,Javier Martínez Aginaga,,,,,,Recovery,1,From Free Kick,Fernando Llorente Torres,3486.0,Center Forward,25,Athletic Club,215,"['4d50aa3a-471d-4acb-8922-41b19b59c3c2', '7aef4ada-fb15-4934-8db0-dee6a825e6c7', '7cd80793-7242-4101-bf97-596842a17c5d']",29,,,,,,,,,,,,,,,Athletic Club,215,00:15:29.194,Pass,True,79.0,29.5,66.0,23.6,7,2,6,2,0.019351,0.016856,-0.0024950000000000007,0.0,,,,,2024-09-07 18:28:23.668406,2011-02-20,2010/2011,Spain - La Liga,Barcelona vs Athletic Club
,,,,,,,,,,,,,,,0.357676,,,,,,,,,,,,,,,52d836d7-02f5-4204-b99a-2ff9862fe5f6,782,,"[52.2, 68.7]",69282,15,,,,-1.8925469,,Right Foot,,,"[50.3, 63.0]",,Ground Pass,,6.0083275,,,Incomplete,,Xavier Hernández Creus,,,,,,Recovery,1,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,25,Athletic Club,215,"['ac8004fe-3701-4aca-86f0-4cdc37139a6b', 'e7e05643-ac27-4c0a-ad55-8315a3f97f62']",33,,,,,,,,,,,,,,,Barcelona,217,00:15:33.383,Pass,,52.2,68.7,50.3,63.0,5,6,5,6,0.013845,0.013845,0.0,0.0,,,,,2024-09-07 18:28:23.668406,2011-02-20,2010/2011,Spain - La Liga,Barcelona vs Athletic Club
,,,,,,,,,,,,,,,1.255549,,,,,,,,,,,,,,,04944400-00bc-4dfc-b4e2-5aca71790082,793,,"[64.5, 12.7]",69282,15,,,,1.0259324,,Left Foot,,,"[72.5, 25.9]",,Ground Pass,,15.435025,,,,,Ander Iturraspe Derteano,,,,,,Recovery,1,From Free Kick,Koikili Lertxundi Del Campo,26479.0,Left Back,25,Athletic Club,215,['65d9c842-f218-4c54-b259-6dab73d184c5'],38,,,,,,,,,,,,,,,Athletic Club,215,00:15:38.245,Pass,,64.5,12.7,72.5,25.9,6,1,7,2,0.016118,0.019351,0.0032329999999999998,0.0032329999999999998,,,,,2024-09-07 18:28:23.668406,2011-02-20,2010/2011,Spain - La Liga,Barcelona vs Athletic Club
,,,,,,,,,,,,,,,1.167896,,,,,,,,,,,,,,,3f99e7c1-2e18-45ae-a138-74f670eacd10,796,,"[75.2, 29.7]",69282,15,,,,2.2932148,,Right Foot,,,"[70.0, 35.6]",,Ground Pass,,7.864477,,,,,Carlos Gurpegi Nausia,,,,,,,1,From Free Kick,Ander Iturraspe Derteano,6388.0,Center Attacking Midfield,25,Athletic Club,215,['5f685206-df6a-4d1c-a811-2f507369b5ad'],43,,,,,,,,,,,,,,,Athletic Club,215,00:15:43.307,Pass,,75.2,29.7,70.0,35.6,7,2,7,3,0.019351,0.019971,0.000619999999999999,0.000619999999999999,,,,,2024-09-07 18:28:23.668406,2011-02-20,2010/2011,Spain - La Liga,Barcelona vs Athletic Club
,,,,,,,,,,,,,,,1.099258,,,,,,,,,,,,,,,84cd31d9-9cb6-4a0a-b815-52f270e57272,799,,"[64.9, 43.8]",69282,15,,,,2.921896,,Left Foot,,,"[54.6, 46.1]",,Ground Pass,,10.553673,,,,,Borja Ekiza Imaz,,,,,,,1,From Free Kick,Carlos Gurpegi Nausia,26087.0,Right Center Midfield,25,Athletic Club,215,['f8f5ab10-5491-4565-9752-0f3cfa15fcb9'],45,,,,,,,,,,,,,,,Athletic Club,215,00:15:45.796,Pass,,64.9,43.8,54.6,46.1,6,4,5,4,0.016895,0.014846,-0.0020490000000000005,0.0,,,,,2024-09-07 18:28:23.668406,2011-02-20,2010/2011,Spain - La Liga,Barcelona vs Athletic Club
,,,,,,,,,,,,,,,1.632996,,,,,,,,,,,,,,,b4678c50-1414-405b-af3c-3dd94891e228,802,,"[50.0, 46.3]",69282,15,,,,-1.8637087,,Right Foot,,,"[42.4, 21.1]",,Ground Pass,,26.321095,,,,,Fernando Amorebieta Mardaras,,,,,,,1,From Free Kick,Borja Ekiza Imaz,26736.0,Right Center Back,25,Athletic Club,215,['78c4c895-5adf-4529-abd8-65676ef5323a'],47,,,,,,,,,,,,,,,Athletic Club,215,00:15:47.907,Pass,,50.0,46.3,42.4,21.1,4,4,4,2,0.012626,0.012692,6.600000000000009e-05,6.600000000000009e-05,,,,,2024-09-07 18:28:23.668406,2011-02-20,2010/2011,Spain - La Liga,Barcelona vs Athletic Club
,,,,,,,,,,,,,,,1.293318,,,,,,,,,,,,,,,d4363b69-8b83-4e3e-8e23-855db65a77e6,805,,"[46.0, 21.3]",69282,15,,,,-1.0878792,,Left Foot,,,"[55.7, 2.8]",,Ground Pass,,20.888754,,,,,Koikili Lertxundi Del Campo,,,,,,,1,From Free Kick,Fernando Amorebieta Mardaras,26028.0,Left Center Back,25,Athletic Club,215,['e69a53fa-d5e0-48b3-a2db-67a17d7c17f3'],50,,,,,,,,,,,,,,,Athletic Club,215,00:15:50.218,Pass,,46.0,21.3,55.7,2.8,4,2,5,0,0.012692,0.012483,-0.00020900000000000085,0.0,,,,,2024-09-07 18:28:23.668406,2011-02-20,2010/2011,Spain - La Liga,Barcelona vs Athletic Club
,,,,,,,,,,,,,,,1.252963,,,,,,,,,,,,,,,6a77d508-f00b-45bc-9be9-4988764e9ff9,809,,"[56.7, 1.6]",69282,15,,,,2.515546,,Left Foot,,,"[43.7, 11.0]",,Ground Pass,,16.042444,,,,,Fernando Amorebieta Mardaras,,,,,,,1,From Free Kick,Koikili Lertxundi Del Campo,26479.0,Left Back,25,Athletic Club,215,['7cdf82be-daf8-45a8-bd89-0a19c3267795'],52,,,,,,,,,,,,,,,Athletic Club,215,00:15:52.991,Pass,,56.7,1.6,43.7,11.0,5,0,4,1,0.012483,0.012147,-0.0003359999999999995,0.0,,,,,2024-09-07 18:28:23.668406,2011-02-20,2010/2011,Spain - La Liga,Barcelona vs Athletic Club
,,,,,,,,,,,,,,,3.761837,,,,,,,,,,,,,,,c1be3508-d776-4869-86f1-3d5e669e7f67,812,,"[43.7, 11.7]",69282,15,,,,0.11700382,,Left Foot,,,"[99.0, 18.2]",,High Pass,,55.6807,,,Incomplete,,Fernando Llorente Torres,,,,,,,1,From Free Kick,Fernando Amorebieta Mardaras,26028.0,Left Center Back,25,Athletic Club,215,"['5e7c81e2-757e-4889-948f-6293662b90a1', 'b8fd8b78-ff26-4caa-9faf-af49e554694d']",56,,,,,,,,,,,,,,,Athletic Club,215,00:15:56.509,Pass,,43.7,11.7,99.0,18.2,4,1,9,1,0.012147,0.029533,0.017386,0.017386,,,,,2024-09-07 18:28:23.668406,2011-02-20,2010/2011,Spain - La Liga,Barcelona vs Athletic Club
,,,,,,,,,,,,,,,1.060661,,,,,,,,,,,,,,,491bc4cb-0d7d-457e-9891-ba80e20012be,817,,"[14.2, 76.0]",69282,16,,,,0.010362323,,Right Foot,,,"[33.5, 76.2]",,Low Pass,,19.301037,,,,,Daniel Alves da Silva,,,,,,,1,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,25,Athletic Club,215,['5593363f-0b02-40ca-abb1-07ed474ca858'],2,,,,,,,,,,,,,,,Barcelona,217,00:16:02.754,Pass,,14.2,76.0,33.5,76.2,1,7,3,7,0.007796,0.009777,0.0019809999999999993,0.0019809999999999993,,,,,2024-09-07 18:28:23.668406,2011-02-20,2010/2011,Spain - La Liga,Barcelona vs Athletic Club
,,,,,,,,,,,,,,,1.743347,,,,,,,,,,,,,,,cd732c76-5785-40c6-8ade-21ab348a8bdb,820,,"[33.5, 76.2]",69282,16,,,,-0.49934673,,Right Foot,,,"[47.8, 68.4]",,High Pass,,16.288954,,,Incomplete,,,,,,,,,1,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,25,Athletic Club,215,['01670e5e-17c9-4023-823c-e3e72828d1e0'],3,,,,,,,,,,,,,,,Barcelona,217,00:16:03.854,Pass,,33.5,76.2,47.8,68.4,3,7,4,6,0.009777,0.012147,0.0023700000000000006,0.0023700000000000006,,,,,2024-09-07 18:28:23.668406,2011-02-20,2010/2011,Spain - La Liga,Barcelona vs Athletic Club
,,,,,,,,,,,,,,,1.757195,,,,,,,,,,,,,,,e900a92a-4563-41be-8975-2fda86597c25,824,,"[64.1, 10.8]",69282,16,,,,3.0100045,,Left Foot,,,"[43.7, 13.5]",,Ground Pass,,20.5779,,,,,Fernando Amorebieta Mardaras,,,,,,,1,From Free Kick,Javier Martínez Aginaga,9399.0,Left Center Midfield,25,Athletic Club,215,['a98f693a-a64b-4f6b-8e98-82f70e8ad80a'],9,,,,,,,,,,,,,,,Athletic Club,215,00:16:09.888,Pass,,64.1,10.8,43.7,13.5,6,1,4,1,0.016118,0.012147,-0.003971000000000001,0.0,,,,,2024-09-07 18:28:23.668406,2011-02-20,2010/2011,Spain - La Liga,Barcelona vs Athletic Club
,,,,,,,,,,,,,,,2.03124,,,,,,,,,,,,,,,a98db399-4c47-4ab7-83fc-204d2859be76,827,,"[43.5, 14.8]",69282,16,,,,2.360699,,Left Foot,,,"[21.2, 36.9]",,Ground Pass,,31.395859,,,,,Gorka Iraizoz Moreno,,,,,,,1,From Free Kick,Fernando Amorebieta Mardaras,26028.0,Left Center Back,25,Athletic Club,215,['36374d87-6f11-4015-b8c8-027515f699df'],12,,,,,,,,,,,,,,,Athletic Club,215,00:16:12.989,Pass,,43.5,14.8,21.2,36.9,4,1,2,3,0.012147,0.010165,-0.0019819999999999994,0.0,,,,,2024-09-07 18:28:23.668406,2011-02-20,2010/2011,Spain - La Liga,Barcelona vs Athletic Club
,,,,,,,,,,,,,,,7.016974,,,,,,,,,,,,,,,3e04c4d8-1067-4320-9e69-df48c011a59e,830,,"[24.4, 36.0]",69282,16,,,,-0.14405024,,Right Foot,,,"[115.4, 22.8]",,High Pass,,91.95238,,,Incomplete,,,,,,,,,1,From Free Kick,Gorka Iraizoz Moreno,6576.0,Goalkeeper,25,Athletic Club,215,['0893dc24-c8fd-424d-82c1-e7d3613b265d'],23,,,,,,,,,,,,,,,Athletic Club,215,00:16:23.544,Pass,,24.4,36.0,115.4,22.8,2,3,11,2,0.010165,0.064426,0.054261,0.054261,,,,,2024-09-07 18:28:23.668406,2011-02-20,2010/2011,Spain - La Liga,Barcelona vs Athletic Club
,,,,,,,,,,,,,,,2.235357,,,,,,,,,,,,,,,570a39ba-b4ad-4b2b-93d3-e7846c502b18,832,,"[5.6, 57.1]",69282,16,True,,,-0.8755208,,Right Foot,,,"[51.4, 2.2]",,Ground Pass,,71.495804,,,,,Eric-Sylvain Bilal Abidal,,,True,,,,1,Regular Play,José Manuel Pinto Colorado,26005.0,Goalkeeper,26,Barcelona,217,['4b4c71ef-a0a8-424e-a713-c40243d636af'],38,,,,,,,,,,,,,,,Barcelona,217,00:16:38.524,Pass,,5.6,57.1,51.4,2.2,0,5,5,0,0.00888,0.012483,0.0036029999999999986,0.0036029999999999986,,,,,2024-09-07 18:28:23.668406,2011-02-20,2010/2011,Spain - La Liga,Barcelona vs Athletic Club
,,,,,,,,,,,,,,,1.676554,,,,,,,,,,,,,,,395e15bf-e6d9-40ed-b8f8-5870e7034dfe,834,,"[57.9, 2.9]",69282,16,,,,2.1572485,,Left Foot,,,"[48.0, 17.8]",,Ground Pass,,17.889103,,,,,Sergio Busquets i Burgos,,,,,,,1,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Back,26,Barcelona,217,['d732c0e1-5f31-43ce-9003-ac8d5b584b25'],43,,,,,,,,,,,,,,,Barcelona,217,00:16:43.783,Pass,,57.9,2.9,48.0,17.8,5,0,4,1,0.012483,0.012147,-0.0003359999999999995,0.0,,,,,2024-09-07 18:28:23.668406,2011-02-20,2010/2011,Spain - La Liga,Barcelona vs Athletic Club
,,,,,,,,,,,,,,,1.034812,,,,,,,,,,,,,,,28488363-2780-4867-b071-c86eb836b1c4,837,,"[47.8, 19.5]",69282,16,,,,1.2141762,,Right Foot,,,"[55.4, 39.9]",,Ground Pass,,21.769703,,,,,Javier Alejandro Mascherano,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Left Center Back,26,Barcelona,217,['7387dc84-4d53-42fa-9e52-5fbaa387232a'],47,,,,,,,,,,,,,,,Barcelona,217,00:16:47.056,Pass,,47.8,19.5,55.4,39.9,4,1,5,4,0.012147,0.014846,0.002699,0.002699,,,,,2024-09-07 18:28:23.668406,2011-02-20,2010/2011,Spain - La Liga,Barcelona vs Athletic Club
,,,,,,,,,,,,,,,0.671953,,,,,,,,,,,,,,,99b4f6fe-24a1-4f50-899d-9cb1aa84a57a,840,,"[54.7, 39.7]",69282,16,,,,-0.5191461,,Right Foot,,,"[65.9, 33.3]",,Ground Pass,,12.899612,,,,,Xavier Hernández Creus,,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,26,Barcelona,217,['18664e76-5fab-4ebc-ab7d-9da1e2717e65'],48,,,,,,,,,,,,,,,Barcelona,217,00:16:48.131,Pass,,54.7,39.7,65.9,33.3,5,3,6,3,0.014846,0.016895,0.0020490000000000005,0.0020490000000000005,,,,,2024-09-07 18:28:23.668406,2011-02-20,2010/2011,Spain - La Liga,Barcelona vs Athletic Club
,,,,,,,,,,,,,,,0.2003,,,,,,,,,,,,,,,7ed08676-9c7d-4423-948b-6be978ef682e,848,,"[69.9, 37.3]",69282,16,,,,2.5308666,,Left Foot,,,"[66.9, 39.4]",,Ground Pass,,3.6619668,,,Incomplete,,David Villa Sánchez,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,26,Barcelona,217,"['362e022c-efad-4f1e-9e95-37bd0b323cdd', 'd1292e3c-cf96-469b-b93d-928f459c2819']",51,,,,,,,,,,,,,,,Barcelona,217,00:16:51.219,Pass,,69.9,37.3,66.9,39.4,6,3,6,3,0.016895,0.016895,0.0,0.0,,,,,2024-09-07 18:28:23.668406,2011-02-20,2010/2011,Spain - La Liga,Barcelona vs Athletic Club
,,,,,,,,,,,,,,,0.755036,,,,,,,,,,,,,,,b44aa7b0-d70a-4ca7-bdbd-d57e4965bea6,857,,"[71.3, 41.1]",69282,16,,,,0.7207402,,Left Foot,,,"[78.7, 47.6]",,Ground Pass,,9.849365,,,,,Xavier Hernández Creus,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,26,Barcelona,217,['04efd153-0a62-4fae-9606-3a2e618e1ed0'],54,,,,,,,,,,,,,,,Barcelona,217,00:16:54.543,Pass,,71.3,41.1,78.7,47.6,7,4,7,4,0.019971,0.019971,0.0,0.0,,,,,2024-09-07 18:28:23.668406,2011-02-20,2010/2011,Spain - La Liga,Barcelona vs Athletic Club
,,,,,,,,,,,,,,,1.011752,,,,,,,,,,,,,,,80cb4a48-1023-426a-8089-f7c374e1d41d,860,,"[78.9, 48.1]",69282,16,,,,-0.6322445,,Right Foot,,,"[87.5, 41.8]",,Ground Pass,,10.660675,,,Incomplete,,David Villa Sánchez,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,26,Barcelona,217,"['62456584-deb1-4a6a-8d81-87bb507aceab', 'b70d302c-d53c-42db-af59-9e0b2196edfd']",55,,,,,,,,,,,,,,,Barcelona,217,00:16:55.339,Pass,,78.9,48.1,87.5,41.8,7,4,8,4,0.019971,0.023851,0.0038800000000000015,0.0038800000000000015,,,,,2024-09-07 18:28:23.668406,2011-02-20,2010/2011,Spain - La Liga,Barcelona vs Athletic Club
,,,,,,,,,,,,,,,1.018179,,,,,,,,,,,,,,,1f50936b-f76e-4811-8340-7fc80b725bbb,863,,"[35.3, 38.3]",69282,16,,,,0.0,,Right Foot,,,"[44.8, 38.3]",,Ground Pass,,9.5,,,,,Carlos Gurpegi Nausia,,,,,,Recovery,1,Regular Play,Borja Ekiza Imaz,26736.0,Right Center Back,26,Barcelona,217,['902786ba-1671-4706-846f-6ca364f0f928'],56,,,,,,,,,,,,,,,Athletic Club,215,00:16:56.793,Pass,,35.3,38.3,44.8,38.3,3,3,4,3,0.011324,0.012626,0.0013019999999999993,0.0013019999999999993,,,,,2024-09-07 18:28:23.668406,2011-02-20,2010/2011,Spain - La Liga,Barcelona vs Athletic Club
,,,,,,,,,,,,,,,1.746948,,,,,,,,,,,,,,,283cb577-2697-420a-b6cb-b8e3aa4d7bf6,866,,"[49.0, 39.0]",69282,16,,,,0.15750794,,Right Foot,,,"[66.0, 41.7]",,High Pass,,17.213076,,,Incomplete,,Fernando Llorente Torres,,,,,,,1,Regular Play,Carlos Gurpegi Nausia,26087.0,Right Center Midfield,26,Barcelona,217,"['1a648ade-5287-45bc-b1aa-d6182fc6cfb2', 'd28f72ff-1379-45be-a5a1-2eef1237983a']",58,,,,,,,,,,,,,,,Athletic Club,215,00:16:58.951,Pass,,49.0,39.0,66.0,41.7,4,3,6,4,0.012626,0.016895,0.004269,0.004269,,,,,2024-09-07 18:28:23.668406,2011-02-20,2010/2011,Spain - La Liga,Barcelona vs Athletic Club
,,,,,,,,,,,,,,,1.022902,,,,,,,,,,,,,,,1a648ade-5287-45bc-b1aa-d6182fc6cfb2,868,,"[54.1, 38.4]",69282,17,,,,0.7116406,,Right Foot,,,"[65.0, 47.8]",,Low Pass,,14.393401,,,,,Xavier Hernández Creus,,,,,,Recovery,1,Regular Play,Sergio Busquets i Burgos,5203.0,Left Center Back,26,Barcelona,217,"['15bc84a9-75b7-43eb-895b-51d6000b1224', '283cb577-2697-420a-b6cb-b8e3aa4d7bf6']",0,,,,,,,,,,,,,,,Barcelona,217,00:17:00.698,Pass,,54.1,38.4,65.0,47.8,5,3,6,4,0.014846,0.016895,0.0020490000000000005,0.0020490000000000005,,,,,2024-09-07 18:28:23.668406,2011-02-20,2010/2011,Spain - La Liga,Barcelona vs Athletic Club
,,,,,,,,,,,,,,,1.2544,,,,,,,,,,,,,,,60389bc1-d6cb-4ff0-8b01-8b595393686c,872,,"[66.3, 52.7]",69282,17,,,,1.2955567,,Right Foot,,,"[72.4, 74.3]",,Ground Pass,,22.44482,,,,,Daniel Alves da Silva,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,26,Barcelona,217,"['5edd8bd1-491b-4cbd-ad35-8b17586f1a67', '979523ae-a3d1-4f2b-b4c0-2724e44c948b']",3,,,,,,,,,,,,,,,Barcelona,217,00:17:03.431,Pass,True,66.3,52.7,72.4,74.3,6,5,7,7,0.016856,0.017451,0.0005950000000000018,0.0005950000000000018,,,,,2024-09-07 18:28:23.668406,2011-02-20,2010/2011,Spain - La Liga,Barcelona vs Athletic Club
,,,,,,,,,,,,,,,1.319738,,,,,,,,,,,,,,,d6ed170c-51ed-4799-bf06-87bc92a623a7,875,,"[76.6, 76.2]",69282,17,,,,-2.2070513,,Right Foot,,,"[68.4, 65.1]",,Ground Pass,,13.800363,,,,,Xavier Hernández Creus,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,26,Barcelona,217,['882a48a7-f117-42c3-92d8-d0d698477bf1'],7,,,,,,,,,,,,,,,Barcelona,217,00:17:07.471,Pass,,76.6,76.2,68.4,65.1,7,7,6,6,0.017451,0.016118,-0.0013330000000000009,0.0,,,,,2024-09-07 18:28:23.668406,2011-02-20,2010/2011,Spain - La Liga,Barcelona vs Athletic Club
,,,,,,,,,,,,,,,1.402567,,,,,,,,,,,,,,,dad42573-7774-4702-8d90-4f8a69424594,878,,"[68.2, 64.7]",69282,17,,,,-1.7273982,,Right Foot,,,"[66.7, 55.2]",,Ground Pass,,9.617692,,,,,Javier Alejandro Mascherano,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,26,Barcelona,217,['f9579404-7122-405e-be25-3477bf30886e'],9,,,,,,,,,,,,,,,Barcelona,217,00:17:09.161,Pass,,68.2,64.7,66.7,55.2,6,6,6,5,0.016118,0.016856,0.0007379999999999991,0.0007379999999999991,,,,,2024-09-07 18:28:23.668406,2011-02-20,2010/2011,Spain - La Liga,Barcelona vs Athletic Club
,,,,,,,,,,,,,,,0.8814,,,,,,,,,,,,,,,9a3ec591-8ec5-4e98-93e3-c64e250c7f63,881,,"[74.3, 55.0]",69282,17,,,,-0.68788236,,Right Foot,,,"[94.5, 38.4]",,High Pass,,26.145746,,,Incomplete,,Lionel Andrés Messi Cuccittini,,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,26,Barcelona,217,"['c2b218a9-2f65-40cd-b148-aaf92a9967d2', 'f0441c53-d56c-47d0-8941-3d30767fde24']",12,,,,,,,,,,,,,,,Barcelona,217,00:17:12.321,Pass,,74.3,55.0,94.5,38.4,7,5,9,3,0.019351,0.035113,0.015761999999999998,0.015761999999999998,,,,,2024-09-07 18:28:23.668406,2011-02-20,2010/2011,Spain - La Liga,Barcelona vs Athletic Club
,,,,,,,,,True,,,,,,1.349394,,,,,,,,,,,,,,,f0441c53-d56c-47d0-8941-3d30767fde24,883,,"[25.6, 41.7]",69282,17,,,,-1.1659045,,Head,,,"[31.9, 27.0]",,Low Pass,,15.993123,,,,,Koikili Lertxundi Del Campo,,,,,,Interception,1,Regular Play,Borja Ekiza Imaz,26736.0,Right Center Back,27,Athletic Club,215,"['9a3ec591-8ec5-4e98-93e3-c64e250c7f63', 'bd66c053-54d1-4480-b2db-bf15eb8c0c68']",13,,,,,,,,,,,,,,,Athletic Club,215,00:17:13.202,Pass,,25.6,41.7,31.9,27.0,2,4,3,2,0.010165,0.011105,0.0009399999999999999,0.0009399999999999999,,,,,2024-09-07 18:28:23.668406,2011-02-20,2010/2011,Spain - La Liga,Barcelona vs Athletic Club
,,,,,,,,,,,,,,,0.233557,,,,,,,,,,,,,,,b52ac9dc-b5af-406b-957c-11169652142c,886,,"[31.9, 27.0]",69282,17,,,,0.877445,,Left Foot,,,"[37.8, 34.1]",,Ground Pass,,9.231468,,,,,Javier Martínez Aginaga,,,,,,,1,Regular Play,Koikili Lertxundi Del Campo,26479.0,Left Back,27,Athletic Club,215,['0f9e502c-a714-4d11-8faa-dd0e91a9513b'],15,,,,,,,,,,,,,,,Athletic Club,215,00:17:15.518,Pass,,31.9,27.0,37.8,34.1,3,2,3,3,0.011105,0.011324,0.00021900000000000044,0.00021900000000000044,,,,,2024-09-07 18:28:23.668406,2011-02-20,2010/2011,Spain - La Liga,Barcelona vs Athletic Club
,,,,,,,,,,,,,,,1.116834,,,,,,,,,,,,,,,5032d298-e508-4e3a-ac1d-460b2e4c85d5,894,,"[73.7, 45.1]",69282,17,,,,-1.9416876,,Right Foot,,,"[71.6, 39.7]",,Ground Pass,,5.7939625,,,,,Sergio Busquets i Burgos,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,27,Athletic Club,215,['99afea80-755a-4601-b29e-517f1e0e25b4'],19,,,,,,,,,,,,,,,Barcelona,217,00:17:19.448,Pass,,73.7,45.1,71.6,39.7,7,4,7,3,0.019971,0.019971,0.0,0.0,,,,,2024-09-07 18:28:23.668406,2011-02-20,2010/2011,Spain - La Liga,Barcelona vs Athletic Club
