ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure,x,y,end_x,end_y,x1_bin,y1_bin,x2_bin,y2_bin,start_zone_value,end_zone_value,pass_xT,progressive_xT,expected_assists_xA,shot_statsbomb_xg_cum,xg_chain,xg_buildup,Extraction Date,match_date,season,competition,h2h
,,,,,,,,,,,,,,,1.085213,,,,,,,,,,,,,,9d0477ea-c087-4bfa-ac7a-f53145d48033,2896,,"[56.9, 61.1]",69271,77,,,,,-1.8925469,,Right Foot,,,,"[53.2, 50.0]",,Ground Pass,,11.700427,,,Xavier Hernández Creus,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,165,Barcelona,217,['2404de0d-f9d4-4ea1-b7c0-f1f18e6ea1a7'],4,,,,,,,,,,,,,Barcelona,217,00:32:04.774,Pass,,56.9,61.1,53.2,50.0,5,6,5,4,0.013845,0.014846,0.0010010000000000002,0.0010010000000000002,,,,,2024-09-07 18:28:09.866059,2011-04-23,2010/2011,Spain - La Liga,Barcelona vs Osasuna
,,,,,,,,,,,,,,,1.09139,,,,,,,,,,,,,,c092ed93-e4c7-4a15-8d80-5b0c1758b6a9,2899,,"[55.0, 51.4]",69271,77,,,,,-0.9623884,,Right Foot,,,,"[65.1, 36.9]",,Ground Pass,,17.67088,,,Andrés Iniesta Luján,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,165,Barcelona,217,['9d7d51c1-08e3-4a47-bdf2-215f04dd2a06'],6,,,,,,,,,,,,,Barcelona,217,00:32:06.638,Pass,,55.0,51.4,65.1,36.9,5,5,6,3,0.014291,0.016895,0.0026040000000000004,0.0026040000000000004,,,,,2024-09-07 18:28:09.866059,2011-04-23,2010/2011,Spain - La Liga,Barcelona vs Osasuna
,,,,,,,,,,,,,,,0.756557,,,,,,,,,,,,,,505a26dd-27e5-4308-a7f0-519d0a88018e,2902,,"[67.3, 33.7]",69271,77,,,,,0.49642277,,Right Foot,,,,"[74.5, 37.6]",,Ground Pass,,8.188406,,,Thiago Alcântara do Nascimento,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,165,Barcelona,217,['dd9e834d-1467-4f04-b179-be8f32d4f9da'],8,,,,,,,,,,,,,Barcelona,217,00:32:08.186,Pass,,67.3,33.7,74.5,37.6,6,3,7,3,0.016895,0.019971,0.003075999999999999,0.003075999999999999,,,,,2024-09-07 18:28:09.866059,2011-04-23,2010/2011,Spain - La Liga,Barcelona vs Osasuna
,,,,,,,,,,,,,,,0.989311,,,,,,,,,,,,,,8777305f-af95-42e5-9cb7-f4464b9b18bf,2905,,"[74.7, 37.2]",69271,77,,,,,2.47649,,Right Foot,,,,"[69.6, 41.2]",,Ground Pass,,6.481512,Unknown,,Andrés Iniesta Luján,,,,,,2,Regular Play,Thiago Alcântara do Nascimento,5208.0,Left Wing,165,Barcelona,217,['8e8fdee1-7f97-44f2-b71f-fc2b5331e025'],8,,,,,,,,,,,,,Barcelona,217,00:32:08.983,Pass,,74.7,37.2,69.6,41.2,7,3,6,4,0.019971,0.016895,-0.003075999999999999,0.0,,,,,2024-09-07 18:28:09.866059,2011-04-23,2010/2011,Spain - La Liga,Barcelona vs Osasuna
,,,,,,,,,,,,,,,2.2906,,,,,,,,,,,,,,87b14224-e0f9-4533-9a59-8317e53cd2ed,2910,,"[48.7, 44.1]",69271,77,,,,,1.551036,,Right Foot,,,,"[49.2, 69.4]",,Ground Pass,,25.304941,,,Nélson Augusto Tomar Marcos,,,,,Free Kick,2,From Free Kick,Krisztián Vadócz,26660.0,Right Defensive Midfield,166,Osasuna,422,['9507a378-e3a6-4ca9-a928-a102b9e7b0f0'],27,,,,,,,,,,,,,Osasuna,422,00:32:27.494,Pass,,48.7,44.1,49.2,69.4,4,4,4,6,0.012626,0.012147,-0.00047900000000000026,0.0,,,,,2024-09-07 18:28:09.866059,2011-04-23,2010/2011,Spain - La Liga,Barcelona vs Osasuna
,,,,,,,,,,,,,,,1.2771,,,,,,,,,,,,,,9bfc3869-c0b4-4b4f-b0cd-6c53a834f32d,2913,,"[68.0, 77.6]",69271,77,,,,,0.05580791,,Right Foot,,,,"[85.9, 78.6]",,Ground Pass,,17.927912,,,Damià Abella Pérez,,,,,,2,From Free Kick,Nélson Augusto Tomar Marcos,26589.0,Right Back,166,Osasuna,422,['2990eecc-4a88-461d-9a5c-3b9f83591c22'],31,,,,,,,,,,,,,Osasuna,422,00:32:31.886,Pass,,68.0,77.6,85.9,78.6,6,7,8,7,0.014736,0.021221,0.0064849999999999994,0.0064849999999999994,,,,,2024-09-07 18:28:09.866059,2011-04-23,2010/2011,Spain - La Liga,Barcelona vs Osasuna
,,,,,,,,,,,,,,,1.508005,,,,,,,,,,,,,,4e99255a-7e65-4a59-8d3e-e537db30cce9,2916,,"[87.1, 77.7]",69271,77,,,,,-3.0084562,,Right Foot,,,,"[75.9, 76.2]",,Ground Pass,,11.3,,,Nélson Augusto Tomar Marcos,,,,,,2,From Free Kick,Damià Abella Pérez,25896.0,Right Wing,166,Osasuna,422,['107c58d1-c7b3-4f60-b817-9b0c325db52e'],33,,,,,,,,,,,,,Osasuna,422,00:32:33.203,Pass,,87.1,77.7,75.9,76.2,8,7,7,7,0.021221,0.017451,-0.003769999999999999,0.0,,,,,2024-09-07 18:28:09.866059,2011-04-23,2010/2011,Spain - La Liga,Barcelona vs Osasuna
,,,,,,,,,,,,,,,2.1116,,,,,,,,,,,,,,3cd7bfd1-93fb-4efc-8c04-57fca6362c90,2920,,"[74.7, 73.8]",69271,77,,,,,-0.5671723,,Left Foot,,,,"[103.9, 55.2]",,High Pass,,34.620804,,,Enrique Sola Clemente,,,,,,2,From Free Kick,Nélson Augusto Tomar Marcos,26589.0,Right Back,166,Osasuna,422,['16279a3a-3401-4bf9-8ddb-b96a81d6c719'],35,,,,,,,,,,,,,Osasuna,422,00:32:35.349,Pass,,74.7,73.8,103.9,55.2,7,7,10,5,0.017451,0.054911,0.03746,0.03746,,,,,2024-09-07 18:28:09.866059,2011-04-23,2010/2011,Spain - La Liga,Barcelona vs Osasuna
,,,,,,,,,,,,,,,0.974524,,,,,,,,,,,,,,adced35b-0ecd-433f-8a99-6905c17d9998,2923,,"[18.2, 25.6]",69271,77,,,,,-0.9139372,,Left Foot,,,,"[24.6, 17.3]",,Ground Pass,,10.480935,,,Maxwell Scherrer Cabelino Andrade,,,,,Recovery,2,Regular Play,Seydou Kéita,20169.0,Center Defensive Midfield,167,Barcelona,217,['691d4630-1db7-4bde-8318-2e94ec651496'],39,,,,,,,,,,,,,Barcelona,217,00:32:39.112,Pass,,18.2,25.6,24.6,17.3,1,2,2,1,0.009777,0.009424,-0.00035299999999999915,0.0,,,,,2024-09-07 18:28:09.866059,2011-04-23,2010/2011,Spain - La Liga,Barcelona vs Osasuna
,,,,,,,,,,,,,,,0.869688,,,,,,,,,,,,,,7eb73493-52a1-404c-aca8-ae00077be19c,2926,,"[26.2, 17.6]",69271,77,,,,,0.5251086,,Right Foot,,,,"[38.8, 24.9]",,Ground Pass,,14.561936,,,Andrés Iniesta Luján,,,,,,2,Regular Play,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,167,Barcelona,217,['033b4c28-bb4b-4290-bde1-431bdb71f428'],40,,,,,,,,,,,,,Barcelona,217,00:32:40.206,Pass,,26.2,17.6,38.8,24.9,2,1,3,2,0.009424,0.011105,0.0016810000000000002,0.0016810000000000002,,,,,2024-09-07 18:28:09.866059,2011-04-23,2010/2011,Spain - La Liga,Barcelona vs Osasuna
,,,,,,,,,,,,,,,1.035102,,,,,,,,,,,,,,41ca18b0-7f65-49a7-b937-ba31f823a364,2929,,"[41.6, 24.6]",69271,77,,,,,0.2990272,,Right Foot,,,,"[54.9, 28.7]",,Ground Pass,,13.917615,,,Lionel Andrés Messi Cuccittini,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,167,Barcelona,217,['4817b9fa-2142-4e0d-94c7-8c4d5ef61d6c'],42,,,,,,,,,,,,,Barcelona,217,00:32:42.201,Pass,,41.6,24.6,54.9,28.7,4,2,5,2,0.012692,0.014291,0.0015989999999999997,0.0015989999999999997,,,,,2024-09-07 18:28:09.866059,2011-04-23,2010/2011,Spain - La Liga,Barcelona vs Osasuna
,,,,,,,,,,,,,,,0.8162,,,,,,,,,,,,,,b72d4204-e2ac-4f82-80f5-848d1d99bc95,2939,,"[78.1, 50.6]",69271,77,,,,,-1.0235875,,Left Foot,,,,"[87.3, 35.5]",,Ground Pass,,17.681911,,,Ibrahim Afellay,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,167,Barcelona,217,['050eed21-f21e-40f6-b325-e5c5ea374ad2'],47,,,,,,,,,,,,,Barcelona,217,00:32:47.994,Pass,,78.1,50.6,87.3,35.5,7,5,8,3,0.019351,0.023851,0.0045000000000000005,0.0045000000000000005,,,,,2024-09-07 18:28:09.866059,2011-04-23,2010/2011,Spain - La Liga,Barcelona vs Osasuna
,,,,,,,,,,,,,,,1.590419,,,,,,,,,,,,,,3734f777-5351-4d7d-8685-5a19f52fc60d,2944,,"[120.0, 1.0]",69271,78,,,,,2.7399094,,Left Foot,,,,"[108.7, 5.8]",,Ground Pass,,12.277215,,,Xavier Hernández Creus,,,,,Corner,2,From Corner,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,168,Barcelona,217,['4f38830f-1440-4006-ba4c-e1907c8fd0aa'],16,,,,,,,,,,,,,Barcelona,217,00:33:16.037,Pass,,120.0,1.0,108.7,5.8,11,0,10,0,0.037926,0.034851,-0.0030750000000000013,0.0,,,,,2024-09-07 18:28:09.866059,2011-04-23,2010/2011,Spain - La Liga,Barcelona vs Osasuna
,,,,,,,,,,,,,,,1.223324,,,,,,,,,,,,,,cc86e20b-2ecf-4c2c-8947-9f47feb1e35e,2947,,"[108.5, 5.0]",69271,78,,,,,2.640925,,Right Foot,,,,"[87.3, 16.6]",,Ground Pass,,24.166092,,,Andrés Iniesta Luján,,,,,,2,From Corner,Xavier Hernández Creus,20131.0,Right Center Midfield,168,Barcelona,217,['2ddb6802-a4fe-4eeb-9792-013bc038eabd'],18,,,,,,,,,,,,,Barcelona,217,00:33:18.234,Pass,,108.5,5.0,87.3,16.6,10,0,8,1,0.034851,0.024015,-0.010835999999999998,0.0,,,,,2024-09-07 18:28:09.866059,2011-04-23,2010/2011,Spain - La Liga,Barcelona vs Osasuna
,,,,,,,,,,,,,,,1.294957,,,,,,,,,,,,,,903ff5da-3c43-46db-b4ac-dd559d745852,2950,,"[87.7, 17.3]",69271,78,,,,,-0.32682666,,Right Foot,,,,"[105.4, 11.3]",,Ground Pass,,18.689302,,,Lionel Andrés Messi Cuccittini,,,,,,2,From Corner,Andrés Iniesta Luján,5216.0,Left Center Midfield,168,Barcelona,217,['3113715f-0f75-42e2-ba97-7dd049d2c18d'],22,,,,,,,,,,,,,Barcelona,217,00:33:22.057,Pass,,87.7,17.3,105.4,11.3,8,1,10,1,0.024015,0.04067,0.016654999999999996,0.016654999999999996,,,,,2024-09-07 18:28:09.866059,2011-04-23,2010/2011,Spain - La Liga,Barcelona vs Osasuna
,,,,,,,,,,,,,,,0.788746,,,,,,,,,,,,,,86b4d857-57a3-4e29-bea1-a3a8af6d3f26,2953,,"[105.4, 11.4]",69271,78,,,,,2.703487,,Left Foot,,,,"[94.3, 16.6]",,Ground Pass,,12.25765,,,Andrés Iniesta Luján,,,,,,2,From Corner,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,168,Barcelona,217,['8260bb0b-f8f9-46a5-92fd-e6ac2ce3390f'],24,,,,,,,,,,,,,Barcelona,217,00:33:24.510,Pass,,105.4,11.4,94.3,16.6,10,1,9,1,0.04067,0.029533,-0.011136999999999998,0.0,,,,,2024-09-07 18:28:09.866059,2011-04-23,2010/2011,Spain - La Liga,Barcelona vs Osasuna
,,,,,,,,,,,,,,,0.637963,,,,,,,,,,,,,,9136d63f-660b-42d7-9d20-08f5d2f7ad4c,2956,,"[93.8, 17.3]",69271,78,,,,,1.5370253,,Right Foot,,,,"[94.3, 32.1]",,Ground Pass,,14.808443,,,Xavier Hernández Creus,,,,,,2,From Corner,Andrés Iniesta Luján,5216.0,Left Center Midfield,168,Barcelona,217,['47b87c56-43a7-485e-a2ee-607a6ed06c9f'],26,,,,,,,,,,,,,Barcelona,217,00:33:26.206,Pass,,93.8,17.3,94.3,32.1,9,1,9,3,0.029533,0.035113,0.005579999999999998,0.005579999999999998,,,,,2024-09-07 18:28:09.866059,2011-04-23,2010/2011,Spain - La Liga,Barcelona vs Osasuna
,,,,,,,,,,,,,,,0.807875,,,,,,,,,,,,,,c0603d9a-a631-410d-8cd6-9ec734759e7b,2960,,"[91.9, 33.8]",69271,78,,,,,2.2415478,,Right Foot,,,,"[84.6, 43.0]",,Ground Pass,,11.74436,,,Thiago Alcântara do Nascimento,,,,,,2,From Corner,Xavier Hernández Creus,20131.0,Right Center Midfield,168,Barcelona,217,['cef2ac42-2a69-4243-814c-8e2640dffb5c'],29,,,,,,,,,,,,,Barcelona,217,00:33:29.096,Pass,,91.9,33.8,84.6,43.0,9,3,8,4,0.035113,0.023851,-0.011261999999999998,0.0,,,,,2024-09-07 18:28:09.866059,2011-04-23,2010/2011,Spain - La Liga,Barcelona vs Osasuna
,,,,,,,,,,,,,,,1.389753,,,,,,,,,,,,,,7d4ead18-e013-41ac-85b7-173f7fb4466d,2962,,"[84.6, 44.1]",69271,78,,,,,-2.3030531,,Right Foot,,,,"[75.7, 34.2]",,Ground Pass,,13.3124,,,Sergio Busquets i Burgos,,,,,,2,From Corner,Thiago Alcântara do Nascimento,5208.0,Left Wing,168,Barcelona,217,['ab7e1e18-d114-4e34-ac90-aa8bd8e8559b'],29,,,,,,,,,,,,,Barcelona,217,00:33:29.904,Pass,,84.6,44.1,75.7,34.2,8,4,7,3,0.023851,0.019971,-0.0038800000000000015,0.0,,,,,2024-09-07 18:28:09.866059,2011-04-23,2010/2011,Spain - La Liga,Barcelona vs Osasuna
,,,,,,,,,,,,,,,1.329694,,,,,,,,,,,,,,e81c3640-52b4-41bc-bce0-5049ffdbf275,2965,,"[75.9, 33.7]",69271,78,,,,,2.67475,,Left Foot,,,,"[63.4, 40.0]",,Ground Pass,,13.997857,,,Javier Alejandro Mascherano,,,,,,2,From Corner,Sergio Busquets i Burgos,5203.0,Left Center Back,168,Barcelona,217,['992ea681-7b77-44c1-9fea-f473b4bbc111'],31,,,,,,,,,,,,,Barcelona,217,00:33:31.390,Pass,,75.9,33.7,63.4,40.0,7,3,6,3,0.019971,0.016895,-0.003075999999999999,0.0,,,,,2024-09-07 18:28:09.866059,2011-04-23,2010/2011,Spain - La Liga,Barcelona vs Osasuna
,,,,,,,,,,,,,,,1.071181,,,,,,,,,,,,,,be42e829-6c7c-4146-b8c6-6caa78a0a088,2968,,"[63.4, 40.1]",69271,78,,,,,0.72864103,,Right Foot,,,,"[82.0, 56.7]",,Ground Pass,,24.930304,,,Thiago Alcântara do Nascimento,,,,,,2,From Corner,Javier Alejandro Mascherano,5506.0,Right Center Back,168,Barcelona,217,['6bfb0ff4-51ea-4404-bd6d-98b5c8c49498'],34,,,,,,,,,,,,,Barcelona,217,00:33:34.223,Pass,,63.4,40.1,82.0,56.7,6,3,8,5,0.016895,0.024122,0.007227000000000001,0.007227000000000001,,,,,2024-09-07 18:28:09.866059,2011-04-23,2010/2011,Spain - La Liga,Barcelona vs Osasuna
,,,,,,,,,,,,,,,1.43645,,,,,,,,,,,,,,2c85dbad-bd70-4e3b-9106-982b78f6a4ce,2971,,"[82.5, 60.8]",69271,78,,,,,0.773634,,Right Foot,,,,"[95.4, 73.4]",,Ground Pass,,18.03247,,,Ibrahim Afellay,,,,,,2,From Corner,Thiago Alcântara do Nascimento,5208.0,Left Wing,168,Barcelona,217,['7dcbf647-2234-42fe-a889-1f3937f97f54'],36,,,,,,,,,,,,,Barcelona,217,00:33:36.305,Pass,,82.5,60.8,95.4,73.4,8,6,9,7,0.024015,0.027563,0.003547999999999999,0.003547999999999999,,,,,2024-09-07 18:28:09.866059,2011-04-23,2010/2011,Spain - La Liga,Barcelona vs Osasuna
,,,,,,,,,,,,,,,1.394832,,,,,,,,,,,,,,48b9cc6b-402d-47e2-b6ff-a54c39bb40a1,2975,,"[100.0, 55.3]",69271,78,,,,,-2.500809,,Right Foot,,,,"[88.2, 46.5]",,Ground Pass,,14.720055,,,Andrés Iniesta Luján,,,,,,2,From Corner,Ibrahim Afellay,4891.0,Right Wing,168,Barcelona,217,['dd2dc1e8-bdba-42e7-b27e-851d5481fb1a'],41,,,,,,,,,,,,,Barcelona,217,00:33:41.971,Pass,,100.0,55.3,88.2,46.5,9,5,8,4,0.028552,0.023851,-0.004701,0.0,,,,,2024-09-07 18:28:09.866059,2011-04-23,2010/2011,Spain - La Liga,Barcelona vs Osasuna
,,,,,,,,,,,,,,,0.840079,,,,,,,,,,,,,,370ac524-c843-49c8-b476-103868db12a2,2978,,"[90.7, 55.3]",69271,78,,,,,0.05684925,,Right Foot,,,,"[103.0, 56.0]",,Ground Pass,,12.319902,Incomplete,,Thiago Alcântara do Nascimento,,,,,,2,From Corner,Andrés Iniesta Luján,5216.0,Left Center Midfield,168,Barcelona,217,"['b57c8e1e-0524-4851-a132-1425d5031791', 'cd0f80a0-ea2d-4eef-9c0a-576694801c4f']",45,,,,,,,,,,,,,Barcelona,217,00:33:45.098,Pass,,90.7,55.3,103.0,56.0,9,5,10,5,0.028552,0.054911,0.026359,0.026359,,,,,2024-09-07 18:28:09.866059,2011-04-23,2010/2011,Spain - La Liga,Barcelona vs Osasuna
,,,,,,,,,,,,,,,2.637671,,,,,,,,,,,,,,385d92b4-a4f7-4c97-86e4-75d46676f035,2982,,"[21.0, 34.9]",69271,78,,,,,-0.6724063,,Right Foot,,,,"[36.7, 22.4]",,Low Pass,,20.068382,,,Enrique Sola Clemente,,,,,Recovery,2,Regular Play,Javad Nekounam,26002.0,Left Defensive Midfield,169,Osasuna,422,"['579d6f9b-9219-447b-bb4c-ef4967c8f3bb', 'fa017d91-1670-43bc-8d93-a697dca3ba29']",47,,,,,,,,,,,,,Osasuna,422,00:33:47.410,Pass,True,21.0,34.9,36.7,22.4,2,3,3,2,0.010165,0.011105,0.0009399999999999999,0.0009399999999999999,,,,,2024-09-07 18:28:09.866059,2011-04-23,2010/2011,Spain - La Liga,Barcelona vs Osasuna
,,,,,,,,,,,,,,,1.751749,,,,,,,,,,,,,,13f0b315-a9f6-4121-8f5c-14bf1c9c4299,2985,,"[44.4, 15.2]",69271,78,,,,,-1.1718357,,Right Foot,,,,"[48.7, 5.0]",,Ground Pass,,11.069327,,,Álvaro Cejudo Carmona,,,,,,2,Regular Play,Enrique Sola Clemente,26518.0,Center Forward,169,Osasuna,422,['4ace302e-a84c-4b9a-af5e-aadab3bad0de'],50,,,,,,,,,,,,,Osasuna,422,00:33:50.412,Pass,,44.4,15.2,48.7,5.0,4,1,4,0,0.012147,0.011263,-0.0008839999999999994,0.0,,,,,2024-09-07 18:28:09.866059,2011-04-23,2010/2011,Spain - La Liga,Barcelona vs Osasuna
,,,,,,,,,,,,,,,1.170183,,,,,,,,,,,,,,475d37c3-9dc3-480b-a23e-c4f9fe6fd3e9,2989,,"[48.5, 12.5]",69271,78,,,,,2.8851695,,Right Foot,,,,"[32.1, 16.8]",,Ground Pass,,16.954351,,,Ignacio Monreal Eraso,,,,,,2,Regular Play,Álvaro Cejudo Carmona,26723.0,Left Wing,169,Osasuna,422,['4a7122fd-2375-46c3-9020-d5c501b0c138'],57,,,,,,,,,,,,,Osasuna,422,00:33:57.751,Pass,,48.5,12.5,32.1,16.8,4,1,3,1,0.012147,0.010595,-0.0015519999999999996,0.0,,,,,2024-09-07 18:28:09.866059,2011-04-23,2010/2011,Spain - La Liga,Barcelona vs Osasuna
,,,,,,,,,,,,,,,5.152691,,,,,,,,,,,,,,ca8b9917-dc1a-4c6a-825d-1ab067cabb3d,2993,,"[35.9, 7.9]",69271,78,,,,,0.34746057,,Left Foot,,,,"[97.2, 30.1]",,High Pass,,65.19609,Incomplete,,Álvaro Cejudo Carmona,,,,,,2,Regular Play,Ignacio Monreal Eraso,3498.0,Left Back,169,Osasuna,422,"['123f1b79-6f17-4c6c-b27f-c9149d3e23dd', 'c313043f-60df-4903-be30-bce987510747']",59,,,,,,,,,,,,,Osasuna,422,00:33:59.956,Pass,,35.9,7.9,97.2,30.1,3,0,9,2,0.009777,0.028552,0.018775,0.018775,,,,,2024-09-07 18:28:09.866059,2011-04-23,2010/2011,Spain - La Liga,Barcelona vs Osasuna
,,,,,,,,,,,,,,,1.409545,,,,,,,,,,,,,,123f1b79-6f17-4c6c-b27f-c9149d3e23dd,2995,,"[23.8, 50.9]",69271,79,,,,,0.7022569,,Right Foot,,,,"[30.3, 56.4]",,Ground Pass,,8.514693,,,Javier Alejandro Mascherano,,,,,Recovery,2,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,170,Barcelona,217,"['73bb1b5a-5b44-4ac5-85c5-3eb7d7f942e7', 'ca8b9917-dc1a-4c6a-825d-1ab067cabb3d']",5,,,,,,,,,,,,,Barcelona,217,00:34:05.108,Pass,,23.8,50.9,30.3,56.4,2,5,2,5,0.010013,0.010013,0.0,0.0,,,,,2024-09-07 18:28:09.866059,2011-04-23,2010/2011,Spain - La Liga,Barcelona vs Osasuna
,,,,,,,,,,,,,,,1.941252,,,,,,,,,,,,,,fc548ae6-02df-41b2-8a98-11604551bbac,2997,,"[33.7, 56.4]",69271,79,,True,,,-0.689539,,Right Foot,,,,"[45.1, 47.0]",,Ground Pass,,14.775656,,,Xavier Hernández Creus,,,,,,2,Regular Play,Javier Alejandro Mascherano,5506.0,Right Center Back,170,Barcelona,217,['c2094e5f-c160-4963-9d47-b5b442619df6'],8,,,,,,,,,,,,,Barcelona,217,00:34:08.461,Pass,,33.7,56.4,45.1,47.0,3,5,4,4,0.011105,0.012626,0.0015209999999999998,0.0015209999999999998,,,,,2024-09-07 18:28:09.866059,2011-04-23,2010/2011,Spain - La Liga,Barcelona vs Osasuna
,,,,,,,,,,,,,,,2.3081,,,,,,,,,,,,,,567b6d9e-9fa8-4261-9be7-1f103cec8bbe,2999,,"[45.1, 47.0]",69271,79,,,,,1.2038407,,Right Foot,,,,"[56.9, 77.7]",,High Pass,,32.889664,,,Daniel Alves da Silva,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,170,Barcelona,217,['1e7f0a15-7a44-488f-a666-6ad6cef0716c'],12,,,,,,,,,,,,,Barcelona,217,00:34:12.589,Pass,,45.1,47.0,56.9,77.7,4,4,5,7,0.012626,0.012483,-0.00014300000000000077,0.0,,,,,2024-09-07 18:28:09.866059,2011-04-23,2010/2011,Spain - La Liga,Barcelona vs Osasuna
,,,,,,,,,,,,,,,3.039367,,,,,,,,,,,,,,65dc056c-26bc-43a5-9d37-512ece527c77,3003,,"[53.5, 73.8]",69271,79,,,,,-0.7269407,,Right Foot,,,,"[74.3, 55.3]",,Low Pass,,27.836845,Incomplete,,Lionel Andrés Messi Cuccittini,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,170,Barcelona,217,"['6eab131c-05f2-46a4-b30c-77a7faced9ae', 'c58c3ee0-1dc3-4e0c-ba54-68df66ed52d1']",15,,,,,,,,,,,,,Barcelona,217,00:34:15.381,Pass,,53.5,73.8,74.3,55.3,5,7,7,5,0.012483,0.019351,0.006868000000000001,0.006868000000000001,,,,,2024-09-07 18:28:09.866059,2011-04-23,2010/2011,Spain - La Liga,Barcelona vs Osasuna
,,,,,,,,,,,,,,,2.0491,,,,,,,,,,,,,,8ed55448-8644-412e-ac9d-9793b60e874f,3006,,"[63.6, 20.4]",69271,79,,,,,0.7061991,,Head,,,,"[73.8, 29.1]",,High Pass,,13.406342,Incomplete,,Javier Camuñas Gallego,,,,,Recovery,2,Regular Play,Enrique Sola Clemente,26518.0,Center Forward,170,Barcelona,217,"['8b5c29b9-9e32-4705-89d9-070c217dcb30', 'efc2c2ac-00aa-49b7-93b7-f6dac64b1449']",19,,,,,,,,,,,,,Osasuna,422,00:34:19.727,Pass,,63.6,20.4,73.8,29.1,6,1,7,2,0.016118,0.019351,0.0032329999999999998,0.0032329999999999998,,,,,2024-09-07 18:28:09.866059,2011-04-23,2010/2011,Spain - La Liga,Barcelona vs Osasuna
,,,,,,,,,,,,,,,1.907062,,,,,,,,,,,,,,8b5c29b9-9e32-4705-89d9-070c217dcb30,3008,,"[47.2, 51.9]",69271,79,,,,,2.1510298,,Head,,,,"[33.5, 72.8]",,High Pass,,24.989998,,,Daniel Alves da Silva,,,,,Recovery,2,Regular Play,Sergio Busquets i Burgos,5203.0,Left Center Back,170,Barcelona,217,"['8ed55448-8644-412e-ac9d-9793b60e874f', 'e7dc81a6-d996-411e-bf92-e5560ecb3514']",21,,,,,,,,,,,,,Barcelona,217,00:34:21.776,Pass,,47.2,51.9,33.5,72.8,4,5,3,7,0.012692,0.009777,-0.002915000000000001,0.0,,,,,2024-09-07 18:28:09.866059,2011-04-23,2010/2011,Spain - La Liga,Barcelona vs Osasuna
,,,,,,,,,,,,,,,1.278044,,,,,,,,,,,,,,9b672b4c-b9c0-43d3-892d-26887fa810bf,3016,,"[33.9, 71.7]",69271,79,,True,,,-0.8893987,,Right Foot,,,,"[47.2, 55.3]",,Ground Pass,,21.11516,,,Andrés Iniesta Luján,,,,,Free Kick,2,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,171,Barcelona,217,['c3769605-7413-4cb2-8fa3-0903de036f58'],51,,,,,,,,,,,,,Barcelona,217,00:34:51.101,Pass,,33.9,71.7,47.2,55.3,3,7,4,5,0.009777,0.012692,0.002915000000000001,0.002915000000000001,,,,,2024-09-07 18:28:09.866059,2011-04-23,2010/2011,Spain - La Liga,Barcelona vs Osasuna
,,,,,,,,,,,,,,,2.17342,,,,,,,,,,,,,,80dcfa4d-11f6-4eb3-ac40-e1a249d41137,3018,,"[54.2, 34.5]",69271,79,,,,,0.93804747,,Right Foot,,,,"[79.5, 69.0]",,High Pass,,42.782475,,,Ibrahim Afellay,,,,,,2,From Free Kick,Andrés Iniesta Luján,5216.0,Left Center Midfield,171,Barcelona,217,['68b3ad49-be44-4981-895a-9b31cd598778'],53,,,,,,,,,,,,,Barcelona,217,00:34:53.149,Pass,,54.2,34.5,79.5,69.0,5,3,7,6,0.014846,0.018703,0.003857000000000001,0.003857000000000001,,,,,2024-09-07 18:28:09.866059,2011-04-23,2010/2011,Spain - La Liga,Barcelona vs Osasuna
