bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure,x,y,end_x,end_y,x1_bin,y1_bin,x2_bin,y2_bin,start_zone_value,end_zone_value,pass_xT,progressive_xT,expected_assists_xA,shot_statsbomb_xg_cum,xg_chain,xg_buildup,Extraction Date,match_date,season,competition,h2h
,,,,,,,,,,,,,,,,,0.141755,,,,,,,,,,,,,,c6eb3b5c-e948-464d-b481-67c1d1b727af,1781,,,"[68.9, 56.9]",69234,38,,,,,-0.050803702,,Right Foot,,,"[74.8, 56.6]",,Ground Pass,,5.9076223,,Incomplete,,David Villa Sánchez,,,,,,,1,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,82,Barcelona,217,"['4d6310f0-a6fb-4a72-9adc-0520d1ad0039', 'a3a5fed7-418e-4595-b1d0-a94d0c2724f9']",0,,,,,,,,,,,,,,,Barcelona,217,00:38:00.673,Pass,,68.9,56.9,74.8,56.6,6,5,7,5,0.016856,0.019351,0.0024950000000000007,0.0024950000000000007,,,,,2024-09-07 18:28:33.314212,2011-05-08,2010/2011,Spain - La Liga,Barcelona vs Espanyol
,,,,,,,,,,,,,,,,,0.685695,,,,,,,,,,,,,,bc7f21a2-35c7-4d90-9a11-a211309a11fb,1784,,,"[45.4, 28.6]",69234,38,,,,,2.1171563,,Right Foot,,,"[40.9, 36.0]",,Low Pass,,8.660831,,,,Javier Márquez Moreno,,,,,,Recovery,1,Regular Play,Joan Verdú Fernández,26211.0,Left Wing,83,Espanyol,214,['669e3d10-e3c3-434b-8cac-445284babce2'],1,,,,,,,,,,,,,,,Espanyol,214,00:38:01.576,Pass,,45.4,28.6,40.9,36.0,4,2,3,3,0.012692,0.011324,-0.0013679999999999994,0.0,,,,,2024-09-07 18:28:33.314212,2011-05-08,2010/2011,Spain - La Liga,Barcelona vs Espanyol
,,,,,,,,,,,,,,,,,2.554986,,,,,,,,,,,,,,1447f706-1af6-4b46-952e-d8ebb891c15e,1788,,,"[42.6, 31.2]",69234,38,,,,,-2.3584933,,Left Foot,,,"[20.8, 9.5]",,Ground Pass,,30.759226,,,,Francisco Javier Chica Torres,,,,,,,1,Regular Play,Javier Márquez Moreno,24783.0,Left Center Midfield,83,Espanyol,214,"['5b219c2e-60e8-4ea4-b46f-ddb6c80a033d', 'f073d2b4-d544-485e-ad7e-5f3b013d794f']",3,,,,,,,,,,,,,,,Espanyol,214,00:38:03.319,Pass,True,42.6,31.2,20.8,9.5,4,3,1,0,0.012626,0.007796,-0.00483,0.0,,,,,2024-09-07 18:28:33.314212,2011-05-08,2010/2011,Spain - La Liga,Barcelona vs Espanyol
,,,,,,,,,,,,,,,,,0.5313,,,,,,,,,,,,,,c0643818-ea38-4bb3-bdd1-4cca1e3bbb7f,1792,,,"[19.7, 7.2]",69234,38,,,,,0.15935165,,Left Foot,,,"[25.3, 8.1]",,Ground Pass,,5.67186,,Incomplete,,,,,,,,,1,Regular Play,Francisco Javier Chica Torres,26170.0,Left Back,83,Espanyol,214,"['4b1b0677-75d2-4a3d-901e-eb3094a47cd2', '69e68130-4de0-43a1-b552-bdda62294a96']",7,,,,,,,,,,,,,,,Espanyol,214,00:38:07.408,Pass,True,19.7,7.2,25.3,8.1,1,0,2,0,0.007796,0.008449,0.0006529999999999999,0.0006529999999999999,,,,,2024-09-07 18:28:33.314212,2011-05-08,2010/2011,Spain - La Liga,Barcelona vs Espanyol
,,,,,,,,,,,,,,,,,1.623774,,,,,,,,,,,,,,a7353d3b-3816-44f4-a5d0-ec4c0a4fd35a,1797,,,"[3.8, 7.2]",69234,38,,,,,0.38117707,,Right Foot,,,"[29.5, 17.5]",,High Pass,,27.687181,,,,Joan Verdú Fernández,,,,,,,1,Regular Play,Francisco Javier Chica Torres,26170.0,Left Back,83,Espanyol,214,['ba807ba4-1274-421f-b0eb-057e545bfea5'],14,,,,,,,,,,,,,,,Espanyol,214,00:38:14.713,Pass,,3.8,7.2,29.5,17.5,0,0,2,1,0.006383,0.009424,0.0030410000000000003,0.0030410000000000003,,,,,2024-09-07 18:28:33.314212,2011-05-08,2010/2011,Spain - La Liga,Barcelona vs Espanyol
,,,,,,,,,,,,,,,,,0.571411,,,,,,,,,,,,,,35f4eea1-3b40-4e26-a7c2-b070d3fd24b0,1800,,,"[29.5, 17.5]",69234,38,,,,,-2.2710352,,Right Foot,,,"[22.0, 8.6]",,Low Pass,,11.638728,,,,Javier Márquez Moreno,,,,,,,1,Regular Play,Joan Verdú Fernández,26211.0,Left Wing,83,Espanyol,214,['1aaf14ab-2761-4fad-b7ee-d2e788873f77'],16,,,,,,,,,,,,,,,Espanyol,214,00:38:16.456,Pass,,29.5,17.5,22.0,8.6,2,1,1,0,0.009424,0.007796,-0.001628,0.0,,,,,2024-09-07 18:28:33.314212,2011-05-08,2010/2011,Spain - La Liga,Barcelona vs Espanyol
,,,,,,,,,,,,,,,,,1.467,,,,,,,,,,,,,,4cc4d05b-4c08-4765-b563-d31ff2c4aae7,1808,,,"[61.7, 31.2]",69234,38,,,,,1.3171222,,Right Foot,,,"[66.6, 50.1]",,Ground Pass,,19.524857,,,,Sergio Busquets i Burgos,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Left Center Back,84,Barcelona,217,['c5a52d0e-ecbe-451a-ad7a-cc90e2c8ffe2'],26,,,,,,,,,,,,,,,Barcelona,217,00:38:26.496,Pass,,61.7,31.2,66.6,50.1,6,3,6,4,0.016895,0.016895,0.0,0.0,,,,,2024-09-07 18:28:33.314212,2011-05-08,2010/2011,Spain - La Liga,Barcelona vs Espanyol
,,,,,,,,,,,,,,,,,0.9914,,,,,,,,,,,,,,b01cb3b1-dc2a-477f-9daa-813a76e5e2b9,1811,,,"[70.7, 50.9]",69234,38,,,,,0.39852244,,Right Foot,,,"[78.3, 54.1]",,Ground Pass,,8.246211,,,,Lionel Andrés Messi Cuccittini,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,84,Barcelona,217,['cd444374-17c6-4f78-b71d-2e4bef22ceda'],29,,,,,,,,,,,,,,,Barcelona,217,00:38:29.265,Pass,,70.7,50.9,78.3,54.1,6,5,7,5,0.016856,0.019351,0.0024950000000000007,0.0024950000000000007,,,,,2024-09-07 18:28:33.314212,2011-05-08,2010/2011,Spain - La Liga,Barcelona vs Espanyol
,,,,,,,,,,,,,,,,,0.6288,,,,,,,,,,,,,,07d6b740-b29c-4358-96fc-367379a0cd7e,1814,,,"[77.4, 56.5]",69234,38,,,,,-0.42483217,,Left Foot,,,"[85.8, 52.7]",,Ground Pass,,9.219544,,,,Pedro Eliezer Rodríguez Ledesma,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,84,Barcelona,217,['24dc18fb-b421-4dbc-a52a-adeb89271637'],31,,,,,,,,,,,,,,,Barcelona,217,00:38:31.137,Pass,,77.4,56.5,85.8,52.7,7,5,8,5,0.019351,0.024122,0.004771000000000001,0.004771000000000001,,,,,2024-09-07 18:28:33.314212,2011-05-08,2010/2011,Spain - La Liga,Barcelona vs Espanyol
,,,,,,,,,,,,,,,,,1.852,,,,,,,,,,,,,,62a85420-767a-4a1d-b80b-94e1a33cfdca,1817,,,"[85.8, 52.7]",69234,38,,,,,2.9661984,,Right Foot,,,"[77.9, 54.1]",,Ground Pass,,8.023091,,,,Lionel Andrés Messi Cuccittini,,,,,,,1,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,84,Barcelona,217,['e7158eca-f3b4-4a91-a0a6-b8303cc5c6d6'],31,,,,,,,,,,,,,,,Barcelona,217,00:38:31.846,Pass,,85.8,52.7,77.9,54.1,8,5,7,5,0.024122,0.019351,-0.004771000000000001,0.0,,,,,2024-09-07 18:28:33.314212,2011-05-08,2010/2011,Spain - La Liga,Barcelona vs Espanyol
,,,,,,,,,,,,,,,,,1.8675,,,,,,,,,,,,,,afd0dc2d-2af3-4645-8995-b380c5bbb2ca,1822,,,"[72.4, 49.5]",69234,38,,,,,-1.9477056,,Right Foot,,,"[66.7, 35.1]",,Ground Pass,,15.487091,,,,Xavier Hernández Creus,,,,,,Free Kick,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,85,Barcelona,217,['c45e7513-d0ed-44de-b681-72fd66cc1e8e'],42,,,,,,,,,,,,,,,Barcelona,217,00:38:42.319,Pass,,72.4,49.5,66.7,35.1,7,4,6,3,0.019971,0.016895,-0.003075999999999999,0.0,,,,,2024-09-07 18:28:33.314212,2011-05-08,2010/2011,Spain - La Liga,Barcelona vs Espanyol
,,,,,,,,,,,,,,,,,0.959261,,,,,,,,,,,,,,e27e8b4e-728d-4bd0-bc58-8b4b845996ca,1825,,,"[72.6, 28.2]",69234,38,,,,,1.6439639,,Right Foot,,,"[71.2, 47.3]",,Ground Pass,,19.15124,,,,Lionel Andrés Messi Cuccittini,,,,,,,1,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,85,Barcelona,217,['e039a52a-e2ee-473d-bb9a-e830b472ecf3'],47,,,,,,,,,,,,,,,Barcelona,217,00:38:47.173,Pass,,72.6,28.2,71.2,47.3,7,2,6,4,0.019351,0.016895,-0.002456,0.0,,,,,2024-09-07 18:28:33.314212,2011-05-08,2010/2011,Spain - La Liga,Barcelona vs Espanyol
,,,,,,,,,,,,,,,,,1.3328,,,,,,,,,,,,,,7c454964-30df-41a5-84b0-856f287c8ba8,1828,,,"[71.0, 46.9]",69234,38,,,,,-1.7115909,,Left Foot,,,"[67.4, 21.5]",,Ground Pass,,25.65385,,,,Andrés Iniesta Luján,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,85,Barcelona,217,['816230a7-1647-4f28-9c1f-9f88e69918d6'],49,,,,,,,,,,,,,,,Barcelona,217,00:38:49.203,Pass,,71.0,46.9,67.4,21.5,6,4,6,2,0.016895,0.016856,-3.900000000000084e-05,0.0,,,,,2024-09-07 18:28:33.314212,2011-05-08,2010/2011,Spain - La Liga,Barcelona vs Espanyol
,,,,,,,,,,,,,,,,,0.853,,,,,,,,,,,,,,e00fd8b1-0180-46b6-bd5f-0a0781a48141,1831,,,"[67.4, 21.5]",69234,38,,,,,1.4517044,,Right Foot,,,"[68.8, 33.2]",,Ground Pass,,11.783463,,,,Lionel Andrés Messi Cuccittini,,,,,,,1,From Free Kick,Andrés Iniesta Luján,5216.0,Left Center Midfield,85,Barcelona,217,['e677734b-a79b-4047-967d-965e8a3814d0'],50,,,,,,,,,,,,,,,Barcelona,217,00:38:50.655,Pass,,67.4,21.5,68.8,33.2,6,2,6,3,0.016856,0.016895,3.900000000000084e-05,3.900000000000084e-05,,,,,2024-09-07 18:28:33.314212,2011-05-08,2010/2011,Spain - La Liga,Barcelona vs Espanyol
,,,,,,,,,,,,,,,,,0.4598,,,,,,,,,,,,,,8f054587-346c-45b2-8856-8140043a600d,1834,,,"[68.8, 32.8]",69234,38,,,,,-0.56931317,,Left Foot,,,"[73.8, 29.6]",,Ground Pass,,5.936329,,,,Andrés Iniesta Luján,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,85,Barcelona,217,['a2f0a922-4a3e-4266-a5c2-ccbf2d3083d0'],52,,,,,,,,,,,,,,,Barcelona,217,00:38:52.759,Pass,,68.8,32.8,73.8,29.6,6,3,7,2,0.016895,0.019351,0.002456,0.002456,,,,,2024-09-07 18:28:33.314212,2011-05-08,2010/2011,Spain - La Liga,Barcelona vs Espanyol
,,,,,,,,,,,,,,,,,0.54942,,,,,,,,,,,,,,2d63598a-7fab-4a60-9b8f-2abd5c917fa2,1837,,,"[73.8, 29.6]",69234,38,,,,,2.8484058,,Right Foot,,,"[68.5, 31.2]",,Ground Pass,,5.5362444,,,,Lionel Andrés Messi Cuccittini,,,,,,,1,From Free Kick,Andrés Iniesta Luján,5216.0,Left Center Midfield,85,Barcelona,217,['c99364cb-0eaa-4f14-bd40-3c48a0bcff4f'],53,,,,,,,,,,,,,,,Barcelona,217,00:38:53.258,Pass,,73.8,29.6,68.5,31.2,7,2,6,3,0.019351,0.016895,-0.002456,0.0,,,,,2024-09-07 18:28:33.314212,2011-05-08,2010/2011,Spain - La Liga,Barcelona vs Espanyol
,,,,,,,,,,,,,,,,,0.853,,,,,,,,,,,,,,90107e6e-74a9-4cf4-bad4-4d37807e8351,1840,,,"[68.5, 31.2]",69234,38,,,,,1.221081,,Left Foot,,,"[71.6, 39.7]",,Ground Pass,,9.047651,,,,Andrés Iniesta Luján,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,85,Barcelona,217,['47ceb94b-89b5-445a-971e-27461e841ddc'],54,,,,,,,,,,,,,,,Barcelona,217,00:38:54.460,Pass,,68.5,31.2,71.6,39.7,6,3,6,3,0.016895,0.016895,0.0,0.0,,,,,2024-09-07 18:28:33.314212,2011-05-08,2010/2011,Spain - La Liga,Barcelona vs Espanyol
,,,,,,,,,,,,,,,,,1.964862,,,,,,,,,,,,,,91fdbdf4-4983-4075-b911-f14cd0011384,1843,,,"[72.6, 48.4]",69234,38,,,,,0.8034142,,Right Foot,,,"[94.4, 71.0]",,Ground Pass,,31.400637,,,,Pedro Eliezer Rodríguez Ledesma,,,,,,,1,From Free Kick,Andrés Iniesta Luján,5216.0,Left Center Midfield,85,Barcelona,217,['2aaece06-be93-4405-aaf8-4f7fc1f1406b'],56,,,,,,,,,,,,,,,Barcelona,217,00:38:56.732,Pass,,72.6,48.4,94.4,71.0,7,4,9,7,0.019971,0.027563,0.0075920000000000015,0.0075920000000000015,,,,,2024-09-07 18:28:33.314212,2011-05-08,2010/2011,Spain - La Liga,Barcelona vs Espanyol
,,,,,,,,,,,,,,,,,0.739,,,,,,,,,,,,,,0f9817c3-76fd-4e6b-8ea0-85533c37470f,1847,,,"[112.7, 65.7]",69234,39,,,,,-1.4148157,,Right Foot,True,,"[116.6, 40.9]",,High Pass,,25.10478,,Incomplete,,David Villa Sánchez,,,,,,,1,From Free Kick,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,85,Barcelona,217,"['278329f8-a7fa-463d-841e-f0d6ed7d1fad', '97c9959c-88fc-4c81-8d15-37e5ca020664']",1,,,,,,,,,,,,,,,Barcelona,217,00:39:01.787,Pass,,112.7,65.7,116.6,40.9,11,6,11,4,0.046477,0.257454,0.21097700000000003,0.21097700000000003,,,,,2024-09-07 18:28:33.314212,2011-05-08,2010/2011,Spain - La Liga,Barcelona vs Espanyol
,,,,,,,,,,,,,,,,,5.361423,,,,,,,,,,,,,,e8e96fbc-956f-4361-b4c5-21931c56f1b1,1850,,,"[120.0, 80.0]",69234,39,,,,,-2.013781,,Right Foot,,,"[86.6, 9.6]",,High Pass,,77.92124,,Incomplete,True,,,,True,Outswinging,,Corner,1,From Corner,Xavier Hernández Creus,20131.0,Right Center Midfield,86,Barcelona,217,['d6aa5ab5-7959-4e08-a806-f463bfd5fcfe'],23,,,,,,,,,,,,,,,Barcelona,217,00:39:23.885,Pass,,120.0,80.0,86.6,9.6,11,7,8,0,0.037926,0.021221,-0.016705,0.0,,,,,2024-09-07 18:28:33.314212,2011-05-08,2010/2011,Spain - La Liga,Barcelona vs Espanyol
,,,,,,,,,,,,,,,,,1.865497,,,,,,,,,,,,,,ce8ef188-7501-4d42-b8fc-81bc5eddea76,1854,,,"[69.1, 76.1]",69234,39,,,,,-0.40987512,,Right Foot,,,"[83.6, 69.8]",,Ground Pass,,15.809491,,Incomplete,,Pablo Daniel Osvaldo,,,,,,,1,From Corner,Javier López Rodríguez,6791.0,Right Center Midfield,86,Barcelona,217,"['56901e59-bebf-4560-a8bf-e817dcd52832', '86979f8c-cfba-40bc-8661-dd55b5a2026f', 'd336c2ba-9b28-4c1c-8729-6d8985357dc2']",32,,,,,,,,,,,,,,,Espanyol,214,00:39:32.741,Pass,True,69.1,76.1,83.6,69.8,6,7,8,6,0.014736,0.024015,0.009279,0.009279,,,,,2024-09-07 18:28:33.314212,2011-05-08,2010/2011,Spain - La Liga,Barcelona vs Espanyol
,,,,,,,,,,,,,,,,,1.14019,,,,,,,,,,,,,,428d5bf1-b37a-402f-8b3c-0bc61f919792,1858,,,"[33.6, 11.9]",69234,39,,,,,0.4094372,,Left Foot,,,"[44.2, 16.5]",,Ground Pass,,11.555085,,,,Gerard Piqué Bernabéu,,,,,,,1,From Corner,Javier Alejandro Mascherano,5506.0,Right Center Back,86,Barcelona,217,['e8999674-9a56-491d-852f-9dcaf9e2fa77'],37,,,,,,,,,,,,,,,Barcelona,217,00:39:37.318,Pass,,33.6,11.9,44.2,16.5,3,1,4,1,0.010595,0.012147,0.0015519999999999996,0.0015519999999999996,,,,,2024-09-07 18:28:33.314212,2011-05-08,2010/2011,Spain - La Liga,Barcelona vs Espanyol
,,,,,,,,,,,,,,,,,0.8632,,,,,,,,,,,,,,4ebd8c8e-a8de-4c0c-9f7c-96972c2e0d8f,1861,,,"[44.2, 16.5]",69234,39,,,,,1.1111972,,Right Foot,,,"[49.1, 26.4]",,Ground Pass,,11.046267,,,,Andrés Iniesta Luján,,,,,,,1,From Corner,Gerard Piqué Bernabéu,5213.0,Left Center Back,86,Barcelona,217,['5e5f0ae8-d898-4e08-8364-f330a87d2fb8'],39,,,,,,,,,,,,,,,Barcelona,217,00:39:39.474,Pass,,44.2,16.5,49.1,26.4,4,1,4,2,0.012147,0.012692,0.0005450000000000003,0.0005450000000000003,,,,,2024-09-07 18:28:33.314212,2011-05-08,2010/2011,Spain - La Liga,Barcelona vs Espanyol
,,,,,,,,,,,,,,,,,0.4758,,,,,,,,,,,,,,853c3b46-a131-4916-a600-35c2c8b2a815,1864,,,"[49.1, 26.4]",69234,39,,,,,-2.0876722,,Right Foot,,,"[43.7, 16.9]",,Ground Pass,,10.927488,,,,Gerard Piqué Bernabéu,,,,,,,1,From Corner,Andrés Iniesta Luján,5216.0,Left Center Midfield,86,Barcelona,217,['a758b8bd-c179-4d57-b0f1-ad2a678f82b3'],40,,,,,,,,,,,,,,,Barcelona,217,00:39:40.417,Pass,,49.1,26.4,43.7,16.9,4,2,4,1,0.012692,0.012147,-0.0005450000000000003,0.0,,,,,2024-09-07 18:28:33.314212,2011-05-08,2010/2011,Spain - La Liga,Barcelona vs Espanyol
,,,,,,,,,,,,,,,,,1.1544,,,,,,,,,,,,,,2084b143-5abd-486f-8de3-71ee575f74f4,1867,,,"[43.7, 16.9]",69234,39,,,,,-1.0600455,,Right Foot,,,"[50.2, 5.3]",,Ground Pass,,13.296992,,,,Sergio Busquets i Burgos,,,,,,,1,From Corner,Gerard Piqué Bernabéu,5213.0,Left Center Back,86,Barcelona,217,['3e2d8d65-2d9b-486d-9e43-e43edb271f10'],41,,,,,,,,,,,,,,,Barcelona,217,00:39:41.781,Pass,,43.7,16.9,50.2,5.3,4,1,4,0,0.012147,0.011263,-0.0008839999999999994,0.0,,,,,2024-09-07 18:28:33.314212,2011-05-08,2010/2011,Spain - La Liga,Barcelona vs Espanyol
,,,,,,,,,,,,,,,,,0.9114,,,,,,,,,,,,,,9a567d3f-4d6f-4939-b5af-b81b0fa99c85,1871,,,"[48.8, 6.8]",69234,39,,,,,-0.45747486,,Right Foot,,,"[55.3, 3.6]",,Ground Pass,,7.2449985,,,,Lionel Andrés Messi Cuccittini,,,,,,,1,From Corner,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,86,Barcelona,217,"['2741e49b-e0a0-4c19-a2f0-4b7b22fe281d', 'a5d0f039-1730-4cdd-adab-5258428b41dd']",43,,,,,,,,,,,,,,,Barcelona,217,00:39:43.552,Pass,True,48.8,6.8,55.3,3.6,4,0,5,0,0.011263,0.012483,0.0012199999999999989,0.0012199999999999989,,,,,2024-09-07 18:28:33.314212,2011-05-08,2010/2011,Spain - La Liga,Barcelona vs Espanyol
,,,,,,,,,,,,,,,,,0.6013,,,,,,,,,,,,,,dc6cadb6-8a68-4ff6-acf6-822acaba23fa,1874,,,"[54.6, 3.2]",69234,39,,,,,0.9774462,,Left Foot,,,"[57.5, 7.5]",,Ground Pass,,5.186521,,,,Sergio Busquets i Burgos,,,,,,,1,From Corner,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,86,Barcelona,217,['a169fe73-bc98-416d-8536-4b23cb52cc73'],45,,,,,,,,,,,,,,,Barcelona,217,00:39:45.489,Pass,,54.6,3.2,57.5,7.5,5,0,5,0,0.012483,0.012483,0.0,0.0,,,,,2024-09-07 18:28:33.314212,2011-05-08,2010/2011,Spain - La Liga,Barcelona vs Espanyol
,,,,,,,,,,,,,,,,,0.7483,,,,,,,,,,,,,,f1cf8c7b-6fa4-41e3-892c-0de595ddea78,1877,,,"[61.7, 9.9]",69234,39,,,,,2.4685018,,Left Foot,,,"[54.3, 15.8]",,Ground Pass,,9.464143,,,,Lionel Andrés Messi Cuccittini,,,,,,,1,From Corner,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,86,Barcelona,217,['d25c6589-1534-4c8a-983b-200a8fe8ec13'],47,,,,,,,,,,,,,,,Barcelona,217,00:39:47.147,Pass,,61.7,9.9,54.3,15.8,6,0,5,1,0.014736,0.013845,-0.0008910000000000012,0.0,,,,,2024-09-07 18:28:33.314212,2011-05-08,2010/2011,Spain - La Liga,Barcelona vs Espanyol
,,,,,,,,,,,,,,,,,1.1786,,,,,,,,,,,,,,e0c51621-060a-4bf7-8dea-3806d4334524,1881,,,"[56.0, 15.1]",69234,39,,,,,1.7724382,,Left Foot,,,"[52.3, 33.2]",,Ground Pass,,18.474306,,,,Andrés Iniesta Luján,,,,,,,1,From Corner,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,86,Barcelona,217,['e40a4db7-cc47-42d9-a4a8-32ff28a118f1'],48,,,,,,,,,,,,,,,Barcelona,217,00:39:48.056,Pass,,56.0,15.1,52.3,33.2,5,1,5,3,0.013845,0.014846,0.0010010000000000002,0.0010010000000000002,,,,,2024-09-07 18:28:33.314212,2011-05-08,2010/2011,Spain - La Liga,Barcelona vs Espanyol
,,,,,,,,,,,,,,,,,1.6759,,,,,,,,,,,,,,8cd2a222-dca0-4125-8118-59a11d17de3d,1884,,,"[50.5, 39.0]",69234,39,,,,,1.3250612,,Right Foot,,,"[58.3, 70.1]",,Ground Pass,,32.063217,,,,Daniel Alves da Silva,,,,,,,1,From Corner,Andrés Iniesta Luján,5216.0,Left Center Midfield,86,Barcelona,217,['b97760d9-830c-41ae-862b-0f83942af4d5'],50,,,,,,,,,,,,,,,Barcelona,217,00:39:50.708,Pass,,50.5,39.0,58.3,70.1,4,3,5,6,0.012626,0.013845,0.0012189999999999996,0.0012189999999999996,,,,,2024-09-07 18:28:33.314212,2011-05-08,2010/2011,Spain - La Liga,Barcelona vs Espanyol
,,,,,,,,,,,,,,,,,1.0209,,,,,,,,,,,,,,990a0385-4329-4ee7-bec5-8bccccf66608,1887,,,"[58.3, 70.1]",69234,39,,,,,-1.7492068,,Right Foot,,,"[56.1, 57.9]",,Ground Pass,,12.396773,,,,Xavier Hernández Creus,,,,,,,1,From Corner,Daniel Alves da Silva,4324.0,Right Back,86,Barcelona,217,['76fac6f2-f565-411c-9bc6-74a9d80cc9d8'],52,,,,,,,,,,,,,,,Barcelona,217,00:39:52.892,Pass,,58.3,70.1,56.1,57.9,5,6,5,5,0.013845,0.014291,0.0004460000000000002,0.0004460000000000002,,,,,2024-09-07 18:28:33.314212,2011-05-08,2010/2011,Spain - La Liga,Barcelona vs Espanyol
,,,,,,,,,,,,,,,,,2.2112,,,,,,,,,,,,,,90175aef-f518-4cf6-a6a9-f8c7eb76b5bb,1893,,,"[63.2, 59.7]",69234,40,,,,,-1.4884144,,Right Foot,,,"[65.0, 37.9]",,Ground Pass,,21.874186,,,,Andrés Iniesta Luján,,,,,,Free Kick,1,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,87,Barcelona,217,['f23fb1d3-bf76-4a35-986f-8af9017594fb'],8,,,,,,,,,,,,,,,Barcelona,217,00:40:08.177,Pass,,63.2,59.7,65.0,37.9,6,5,6,3,0.016856,0.016895,3.900000000000084e-05,3.900000000000084e-05,,,,,2024-09-07 18:28:33.314212,2011-05-08,2010/2011,Spain - La Liga,Barcelona vs Espanyol
,,,,,,,,,,,,,,,,,1.3538,,,,,,,,,,,,,,2481a258-0726-49e6-bd92-2f2144304755,1896,,,"[65.0, 37.9]",69234,40,,,,,-1.1790963,,Left Foot,,,"[70.7, 24.1]",,Ground Pass,,14.9308405,,,,Sergio Busquets i Burgos,,,,,,,1,From Free Kick,Andrés Iniesta Luján,5216.0,Left Center Midfield,87,Barcelona,217,['b99f2cae-a958-4b81-983d-9ec4b79601f2'],10,,,,,,,,,,,,,,,Barcelona,217,00:40:10.728,Pass,,65.0,37.9,70.7,24.1,6,3,6,2,0.016895,0.016856,-3.900000000000084e-05,0.0,,,,,2024-09-07 18:28:33.314212,2011-05-08,2010/2011,Spain - La Liga,Barcelona vs Espanyol
,,,,,,,,,,,,,,,,,1.668091,,,,,,,,,,,,,,3301e60f-5d88-460a-8feb-3d33312c8fcf,1903,,,"[88.0, 21.3]",69234,40,,,,,-1.350092,,Left Foot,,,"[91.5, 5.7]",,Ground Pass,,15.987808,,,,David Villa Sánchez,,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,87,Barcelona,217,['59deb04a-de74-4d9a-bd2a-97d595ceba73'],15,,,,,,,,,,,,,,,Barcelona,217,00:40:15.209,Pass,,88.0,21.3,91.5,5.7,8,2,9,0,0.024122,0.027563,0.0034409999999999996,0.0034409999999999996,,,,,2024-09-07 18:28:33.314212,2011-05-08,2010/2011,Spain - La Liga,Barcelona vs Espanyol
,,,,,,,,,,,,,,,,,1.8534,,,,,,,,,,,,,,52409929-c24d-40ca-96da-de4d830d0016,1906,,,"[91.5, 5.7]",69234,40,,,,,2.4161747,,Left Foot,,,"[71.2, 23.7]",,Ground Pass,,27.13098,,,,Andrés Iniesta Luján,,,,,,,1,From Free Kick,David Villa Sánchez,12737.0,Left Wing,87,Barcelona,217,['a76a934d-8d5c-4116-a1e0-a821bda9f758'],17,,,,,,,,,,,,,,,Barcelona,217,00:40:17.534,Pass,,91.5,5.7,71.2,23.7,9,0,6,2,0.027563,0.016856,-0.010707000000000001,0.0,,,,,2024-09-07 18:28:33.314212,2011-05-08,2010/2011,Spain - La Liga,Barcelona vs Espanyol
