50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_lost_in_play,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure,x,y,end_x,end_y,x1_bin,y1_bin,x2_bin,y2_bin,start_zone_value,end_zone_value,pass_xT,progressive_xT,expected_assists_xA,shot_statsbomb_xg_cum,xg_chain,xg_buildup,Extraction Date,match_date,season,competition,h2h
,,,,,,,,,,,,,,,,1.339317,,,,,,,,,,,,,,,f140cd16-4413-403e-b7a6-83ba8bb66c5f,92,,"[77.9, 75.2]",69236,2,,,,,-2.1086318,,Right Foot,,,"[71.1, 63.8]",,Ground Pass,,13.2740345,,,,Andrés Iniesta Luján,,,,,,,1,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,11,Barcelona,217,['f478879a-a164-4a70-ab77-ffe0b0b8ce01'],54,,,,,,,,,,,,,,,,,Barcelona,217,00:02:54.794,Pass,,77.9,75.2,71.1,63.8,7,7,6,6,0.017451,0.016118,-0.0013330000000000009,0.0,,,,,2024-09-07 18:28:32.546335,2010-10-03,2010/2011,Spain - La Liga,Barcelona vs Mallorca
,,,,,,,,,,,,,,,,1.992447,,,,,,,,,,,,,,,d8db7087-cff1-47e6-a18e-c89e458b0cd8,95,,"[70.9, 63.8]",69236,2,,,,,-2.0233488,,Right Foot,,,"[56.8, 34.8]",,Ground Pass,,32.246086,,,,Gabriel Alejandro Milito,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,11,Barcelona,217,['c0546446-24f9-4827-83b9-4cb6e65ba6d0'],56,,,,,,,,,,,,,,,,,Barcelona,217,00:02:56.733,Pass,,70.9,63.8,56.8,34.8,7,6,5,3,0.018703,0.014846,-0.003857000000000001,0.0,,,,,2024-09-07 18:28:32.546335,2010-10-03,2010/2011,Spain - La Liga,Barcelona vs Mallorca
,,,,,,,,,,,,,,,,1.13894,,,,,,,,,,,,,,,95bd79a8-543c-469c-9f42-8c55d10fe1b2,98,,"[67.8, 20.9]",69236,3,,,,,1.7553391,,Left Foot,,,"[65.0, 35.9]",,Ground Pass,,15.259095,,,,Javier Alejandro Mascherano,,,,,,,1,Regular Play,Gabriel Alejandro Milito,25919.0,Left Center Back,11,Barcelona,217,['39353d37-9835-4a07-8b5b-6ab2b92dee17'],2,,,,,,,,,,,,,,,,,Barcelona,217,00:03:02.845,Pass,,67.8,20.9,65.0,35.9,6,2,6,3,0.016856,0.016895,3.900000000000084e-05,3.900000000000084e-05,,,,,2024-09-07 18:28:32.546335,2010-10-03,2010/2011,Spain - La Liga,Barcelona vs Mallorca
,,,,,,,,,,,,,,,,1.046633,,,,,,,,,,,,,,,b8c833b5-f279-47ee-bdb4-14b6372f7a85,101,,"[65.0, 35.9]",69236,3,,,,,1.1254953,,Right Foot,,,"[73.4, 53.5]",,Ground Pass,,19.501795,,,,Andrés Iniesta Luján,,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,11,Barcelona,217,['548e1b9a-eeab-416a-8710-cbd7fd741601'],4,,,,,,,,,,,,,,,,,Barcelona,217,00:03:04.720,Pass,,65.0,35.9,73.4,53.5,6,3,7,5,0.016895,0.019351,0.002456,0.002456,,,,,2024-09-07 18:28:32.546335,2010-10-03,2010/2011,Spain - La Liga,Barcelona vs Mallorca
,,,,,,,,,,,,,,,,1.687256,,,,,,,,,,,,,,,0aab37cf-9738-4f45-8632-cc6c73841c13,104,,"[73.4, 53.5]",69236,3,,,,,0.97635996,,Right Foot,,,"[90.3, 78.5]",,Ground Pass,,30.176315,,,,Daniel Alves da Silva,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,11,Barcelona,217,['4b23f744-cc18-4b66-a42f-f56736d8d959'],7,,,,,,,,,,,,,,,,,Barcelona,217,00:03:07.797,Pass,,73.4,53.5,90.3,78.5,7,5,8,7,0.019351,0.021221,0.0018700000000000001,0.0018700000000000001,,,,,2024-09-07 18:28:32.546335,2010-10-03,2010/2011,Spain - La Liga,Barcelona vs Mallorca
,,,,,,,,,,,,,,,,0.651786,,,,,,,,,,,,,,,f4e1b16f-f3df-4100-9153-8c958bf18820,107,,"[99.4, 76.5]",69236,3,,,,,-1.4640607,,Right Foot,,,"[100.3, 68.1]",,Ground Pass,,8.448076,,,,Pedro Eliezer Rodríguez Ledesma,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,11,Barcelona,217,['3623a3da-961e-4d66-872d-b58c3ae98b54'],11,,,,,,,,,,,,,,,,,Barcelona,217,00:03:11.444,Pass,,99.4,76.5,100.3,68.1,9,7,10,6,0.027563,0.04067,0.013106999999999997,0.013106999999999997,,,,,2024-09-07 18:28:32.546335,2010-10-03,2010/2011,Spain - La Liga,Barcelona vs Mallorca
,,,,,,,,,,,,,,,,0.665579,,,,,,,,,,,,,,,cc5920ee-949e-4b50-ba80-f3c127093c83,110,,"[101.1, 67.5]",69236,3,,,,,2.2974386,,Left Foot,,,"[97.9, 71.1]",,Ground Pass,,4.816638,,,,Daniel Alves da Silva,,,,,,,1,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,11,Barcelona,217,['80f0dbbf-8974-41d3-b8d3-db83d335ab2c'],12,,,,,,,,,,,,,,,,,Barcelona,217,00:03:12.135,Pass,,101.1,67.5,97.9,71.1,10,6,9,7,0.04067,0.027563,-0.013106999999999997,0.0,,,,,2024-09-07 18:28:32.546335,2010-10-03,2010/2011,Spain - La Liga,Barcelona vs Mallorca
,,,,,,,,,,,,,,,,0.5602,,,,,,,,,,,,,,,2048cb28-c6ec-4398-a5de-024ee8da2851,113,,"[98.8, 64.7]",69236,3,,,,,-1.5883384,,Right Foot,,,"[98.6, 53.3]",,Ground Pass,,11.401754,,Incomplete,,Lionel Andrés Messi Cuccittini,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,11,Barcelona,217,"['594da3ed-fb3c-4e93-8330-ee09ee0407bc', 'b26f72d7-c20a-440b-8875-c418fe1b2368']",14,,,,,,,,,,,,,,,,,Barcelona,217,00:03:14.934,Pass,,98.8,64.7,98.6,53.3,9,6,9,5,0.029533,0.028552,-0.0009809999999999992,0.0,,,,,2024-09-07 18:28:32.546335,2010-10-03,2010/2011,Spain - La Liga,Barcelona vs Mallorca
,,,,,,,,,,,True,,,,,0.948179,,,,,,,,,,,,,,,b26f72d7-c20a-440b-8875-c418fe1b2368,115,,"[21.5, 26.8]",69236,3,,,,,-0.90602183,,Right Foot,,,"[27.3, 19.4]",,Low Pass,,9.402127,,,,Jonathan de Guzmán,,,,,,Interception,1,Regular Play,Jose Luis Martí Soler,25948.0,Left Center Midfield,12,Mallorca,1043,"['1cc571e5-fa2a-4ee4-87f2-c5245148e0ae', '2048cb28-c6ec-4398-a5de-024ee8da2851']",15,,,,,,,,,,,,,,,,,Mallorca,1043,00:03:15.495,Pass,,21.5,26.8,27.3,19.4,2,2,2,1,0.010013,0.009424,-0.0005889999999999992,0.0,,,,,2024-09-07 18:28:32.546335,2010-10-03,2010/2011,Spain - La Liga,Barcelona vs Mallorca
,,,,,,,,,,,,,,,,0.998938,,,,,,,,,,,,,,,3b5df9dd-0f6e-4fd1-afc5-9841b07b65ff,118,,"[28.8, 19.2]",69236,3,,,,,0.0,,Right Foot,,,"[35.5, 19.2]",,High Pass,,6.7,,,,Fernando Ezequiel Cavenaghi,,,,,,,1,Regular Play,Jonathan de Guzmán,8675.0,Left Wing,12,Mallorca,1043,['5f0366c0-972e-4d0c-8cbf-66bb3165df4f'],17,,,,,,,,,,,,,,,,,Mallorca,1043,00:03:17.211,Pass,,28.8,19.2,35.5,19.2,2,1,3,1,0.009424,0.010595,0.0011710000000000002,0.0011710000000000002,,,,,2024-09-07 18:28:32.546335,2010-10-03,2010/2011,Spain - La Liga,Barcelona vs Mallorca
,,,,,,,,,,,,,,,,0.436299,,,,,,,,,,,,,,,823496ca-447c-4827-9c98-96cb08b35641,121,,"[35.5, 19.2]",69236,3,,,,,-1.9890207,,Right Foot,,,"[34.3, 16.5]",,Ground Pass,,2.9546573,,,,Jonathan de Guzmán,,,,,,,1,Regular Play,Fernando Ezequiel Cavenaghi,26676.0,Center Forward,12,Mallorca,1043,['e7afef9e-2ce6-4614-9164-b5491097f12d'],18,,,,,,,,,,,,,,,,,Mallorca,1043,00:03:18.808,Pass,,35.5,19.2,34.3,16.5,3,1,3,1,0.010595,0.010595,0.0,0.0,,,,,2024-09-07 18:28:32.546335,2010-10-03,2010/2011,Spain - La Liga,Barcelona vs Mallorca
,,,,,,,,,,,,,,,,1.175396,,,,,,,,,,,,,,,4c99810d-9856-4000-8940-cbba2ff46f64,128,,"[70.7, 63.8]",69236,3,,,,,-1.9362209,,Right Foot,,,"[66.3, 52.3]",,Ground Pass,,12.313002,,,,Andrés Iniesta Luján,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,13,Barcelona,217,['3e5b3cd5-aee5-486f-8196-71ed15b5dfc9'],23,,,,,,,,,,,,,,,,,Barcelona,217,00:03:23.693,Pass,,70.7,63.8,66.3,52.3,7,6,6,5,0.018703,0.016856,-0.0018470000000000014,0.0,,,,,2024-09-07 18:28:32.546335,2010-10-03,2010/2011,Spain - La Liga,Barcelona vs Mallorca
,,,,,,,,,,,,,,,,2.577491,,,,,,,,,,,,,,,eed5581e-e4bf-4810-8bef-f41dd35b42bc,131,,"[72.6, 42.4]",69236,3,,,,,-1.4811095,,Right Foot,,,"[75.1, 14.6]",,Ground Pass,,27.912184,,,,Eric-Sylvain Bilal Abidal,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,13,Barcelona,217,['a88e7a71-ec0a-4d9c-b7bf-724b67b2aede'],27,,,,,,,,,,,,,,,,,Barcelona,217,00:03:27.761,Pass,,72.6,42.4,75.1,14.6,7,4,7,1,0.019971,0.018703,-0.0012679999999999983,0.0,,,,,2024-09-07 18:28:32.546335,2010-10-03,2010/2011,Spain - La Liga,Barcelona vs Mallorca
,,,,,,,,,,,,,,,,1.36,,,,,,,,,,,,,,,af9b0b29-b05d-49ee-8fb6-ca20e79c661c,134,,"[75.1, 14.6]",69236,3,,,,,1.5532542,,Left Foot,,,"[75.3, 26.0]",,Ground Pass,,11.401754,,,,Andrés Iniesta Luján,,,,,,,1,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Back,13,Barcelona,217,['e59f0c15-866f-40ce-9d87-73721c6b058c'],31,,,,,,,,,,,,,,,,,Barcelona,217,00:03:31.259,Pass,,75.1,14.6,75.3,26.0,7,1,7,2,0.018703,0.019351,0.0006479999999999993,0.0006479999999999993,,,,,2024-09-07 18:28:32.546335,2010-10-03,2010/2011,Spain - La Liga,Barcelona vs Mallorca
,,,,,,,,,,,,,,,,0.9883,,,,,,,,,,,,,,,afdcc2cc-c7bb-4219-8672-ca52bedccfd8,138,,"[74.3, 26.8]",69236,3,,,,,1.1212323,,Right Foot,,,"[81.2, 41.1]",,Ground Pass,,15.877657,,,,Lionel Andrés Messi Cuccittini,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,13,Barcelona,217,['917bb5c4-1ef0-4a64-a19d-14d4bdea3d7d'],35,,,,,,,,,,,,,,,,,Barcelona,217,00:03:35.757,Pass,,74.3,26.8,81.2,41.1,7,2,8,4,0.019351,0.023851,0.0045000000000000005,0.0045000000000000005,,,,,2024-09-07 18:28:32.546335,2010-10-03,2010/2011,Spain - La Liga,Barcelona vs Mallorca
,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,7cd8b50b-8f18-4aba-b1d9-e9cad19d59ca,142,,"[81.2, 43.4]",69236,3,,,,,-2.1924562,,Left Foot,,,"[71.6, 30.0]",,Ground Pass,,16.483932,,,,Andrés Iniesta Luján,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,13,Barcelona,217,['74acf79e-a786-492e-a57b-9b037f0816e0'],36,,,,,,,,,,,,,,,,,Barcelona,217,00:03:36.986,Pass,,81.2,43.4,71.6,30.0,8,4,7,2,0.023851,0.019351,-0.0045000000000000005,0.0,,,,,2024-09-07 18:28:32.546335,2010-10-03,2010/2011,Spain - La Liga,Barcelona vs Mallorca
,,,,,,,,,,,,,,,,1.561849,,,,,,,,,,,,,,,827d6f73-928f-425f-b259-e3609e576c1c,145,,"[71.6, 29.8]",69236,3,,,,,-0.9937322,,Right Foot,,,"[88.2, 4.3]",,High Pass,,30.427126,,,,Eric-Sylvain Bilal Abidal,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,13,Barcelona,217,['acef3008-dc27-46e6-82f4-ee1d80049d0b'],39,,,,,,,,,,,,,,,,,Barcelona,217,00:03:39.066,Pass,,71.6,29.8,88.2,4.3,7,2,8,0,0.019351,0.021221,0.0018700000000000001,0.0018700000000000001,,,,,2024-09-07 18:28:32.546335,2010-10-03,2010/2011,Spain - La Liga,Barcelona vs Mallorca
,,,,,,,,,,,,,,,,2.161707,,,,,,,,,,,,,,,ec54231f-4e47-403f-9378-683ba6f00655,148,,"[88.4, 3.9]",69236,3,,,,,1.0244112,,Left Foot,True,,"[112.3, 43.2]",,High Pass,,45.99674,,Incomplete,,,,,,,,,1,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Back,13,Barcelona,217,['b1d4c83e-01b3-40f9-9419-6af5ee103245'],42,,,,,,,,,,,,,,,,,Barcelona,217,00:03:42.302,Pass,,88.4,3.9,112.3,43.2,8,0,11,4,0.021221,0.257454,0.23623300000000003,0.23623300000000003,,,,,2024-09-07 18:28:32.546335,2010-10-03,2010/2011,Spain - La Liga,Barcelona vs Mallorca
,,,,,,,,,,,,,,,,4.2796,,,,,,,,,,,,,,,3d1635ae-66ba-464b-8ca5-f337e29e31aa,151,,"[17.6, 36.9]",69236,3,,,,,0.33797884,,Drop Kick,,,"[89.3, 62.1]",,High Pass,,75.99954,,Incomplete,,,,,,,,,1,Regular Play,Dudú Aouate,26146.0,Goalkeeper,14,Mallorca,1043,['87bdd784-81df-40e1-ad88-28411d3d1fa3'],49,,,,,,,,,,,,,,,,,Mallorca,1043,00:03:49.833,Pass,,17.6,36.9,89.3,62.1,1,3,8,6,0.010827,0.024015,0.013188000000000002,0.013188000000000002,,,,,2024-09-07 18:28:32.546335,2010-10-03,2010/2011,Spain - La Liga,Barcelona vs Mallorca
,,,,,,,,,,,,,,,,1.411806,,,,,,,,,,,,,,,949f7d05-6ffc-4f79-98c9-609079dd7eae,153,,"[45.0, 70.1]",69236,3,,,,,0.070236035,,Right Foot,,,"[64.9, 71.5]",,Ground Pass,,19.949186,,,,Edson Ramos de Silva,,,,,,Recovery,1,Regular Play,Iván Ramis Barrios,6778.0,Right Center Back,14,Mallorca,1043,['36cc8301-45d9-46f6-bd38-62b8e611dff4'],58,,,,,,,,,,,,,,,,,Mallorca,1043,00:03:58.339,Pass,,45.0,70.1,64.9,71.5,4,7,6,7,0.011263,0.014736,0.0034730000000000004,0.0034730000000000004,,,,,2024-09-07 18:28:32.546335,2010-10-03,2010/2011,Spain - La Liga,Barcelona vs Mallorca
,,,,,,,,,,,,,,,,0.93807,,,,,,,,,,,,,,,594d7242-5b1e-48f6-99f5-f8965089a2c6,156,,"[65.4, 70.7]",69236,4,,,,,-1.8008825,,Left Foot,,,"[62.8, 59.6]",,Ground Pass,,11.400438,,,,Jose Luis Martí Soler,,,,,,,1,Regular Play,Edson Ramos de Silva,26674.0,Right Back,14,Mallorca,1043,['53bb5d98-ac22-406a-a41d-3d44665add18'],0,,,,,,,,,,,,,,,,,Mallorca,1043,00:04:00.495,Pass,,65.4,70.7,62.8,59.6,6,7,6,5,0.014736,0.016856,0.0021199999999999986,0.0021199999999999986,,,,,2024-09-07 18:28:32.546335,2010-10-03,2010/2011,Spain - La Liga,Barcelona vs Mallorca
,,,,,,,,,,,,,,,,0.90633,,,,,,,,,,,,,,,d2d9653e-cd34-4f46-ac9d-779d624e79d2,159,,"[68.1, 58.1]",69236,4,,,,,-0.9723774,,Right Foot,,,"[77.1, 44.9]",,Ground Pass,,15.976233,,,,Fernando Ezequiel Cavenaghi,,,,,,,1,Regular Play,Jose Luis Martí Soler,25948.0,Left Center Midfield,14,Mallorca,1043,['61ee3c79-3089-4ec5-ab77-835b72a15abe'],2,,,,,,,,,,,,,,,,,Mallorca,1043,00:04:02.697,Pass,,68.1,58.1,77.1,44.9,6,5,7,4,0.016856,0.019971,0.0031149999999999997,0.0031149999999999997,,,,,2024-09-07 18:28:32.546335,2010-10-03,2010/2011,Spain - La Liga,Barcelona vs Mallorca
,,,,,,,,,,,,,,,,0.760252,,,,,,,,,,,,,,,18a53aec-8270-4ad3-91ad-61bd541f3616,162,,"[77.1, 44.9]",69236,4,,,,,2.3074527,,Right Foot,,,"[69.3, 53.5]",,Ground Pass,,11.61034,,,,Jose Luis Martí Soler,,,,,,,1,Regular Play,Fernando Ezequiel Cavenaghi,26676.0,Center Forward,14,Mallorca,1043,['ce0b8423-6cf8-4e5a-849d-98058753b1f2'],3,,,,,,,,,,,,,,,,,Mallorca,1043,00:04:03.683,Pass,,77.1,44.9,69.3,53.5,7,4,6,5,0.019971,0.016856,-0.0031149999999999997,0.0,,,,,2024-09-07 18:28:32.546335,2010-10-03,2010/2011,Spain - La Liga,Barcelona vs Mallorca
,,,,,,,,,,,,,,,,0.5434,,,,,,,,,,,,,,,ab27eb91-a4d9-496a-af50-175d19c64a85,170,,"[95.1, 31.7]",69236,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Bojan Krkíc Pérez,4913.0,Left Wing,15,Barcelona,217,['5f5a6aba-be80-4d95-9049-1e90cefeccd8'],12,,Right Foot,,"[113.3, 40.1, 2.0]",,"[{'location': [97.4, 39.8], 'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [84.3, 52.0], 'player': {'id': 3958, 'name': 'Pedro Eliezer Rodríguez Ledesma'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [100.7, 40.6], 'player': {'id': 26672, 'name': 'Martí Crespí Pascual'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [114.0, 39.5], 'player': {'id': 26146, 'name': 'Dudú Aouate'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [98.4, 31.7], 'player': {'id': 6778, 'name': 'Iván Ramis Barrios'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [94.5, 48.0], 'player': {'id': 26673, 'name': 'Kevin Martín García Martínez'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [81.0, 28.9], 'player': {'id': 25948, 'name': 'Jose Luis Martí Soler'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [93.1, 32.1], 'player': {'id': 26675, 'name': 'João Victor de Albuquerque Bruno'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}]",,,Saved,,0.051337484,Normal,Open Play,,,,Barcelona,217,00:04:12.960,Shot,,95.1,31.7,,,9,3,0,0,0.035113,0.006383,-0.02873,0.0,,0.051337484,0.051337484,,2024-09-07 18:28:32.546335,2010-10-03,2010/2011,Spain - La Liga,Barcelona vs Mallorca
,,,,,,,,,,,,,,,,1.7522,,,,,,,,,,,,,,,b9a3eca2-d0d9-4573-977e-52617b5e8ee7,172,,"[120.0, 80.0]",69236,4,,,,,-1.729641,,Right Foot,,,"[113.4, 38.8]",,High Pass,,41.725292,,Incomplete,True,,,,True,Outswinging,,Corner,1,From Corner,Daniel Alves da Silva,4324.0,Right Back,16,Barcelona,217,['4f5dd9ce-c7d6-4a19-b2c2-d7ac6553946e'],39,,,,,,,,,,,,,,,,,Barcelona,217,00:04:39.232,Pass,,120.0,80.0,113.4,38.8,11,7,11,3,0.037926,0.257454,0.219528,0.219528,,,,,2024-09-07 18:28:32.546335,2010-10-03,2010/2011,Spain - La Liga,Barcelona vs Mallorca
,,,,,,,,,,,,,,,,0.92,,,,,,,,,,,,,,,5f1e88a6-821d-4c47-be3d-d00e7664af00,179,,"[98.0, 9.4]",69236,4,,,,,2.6191893,,Right Foot,,,"[84.8, 17.0]",,Ground Pass,,15.231546,,,,Andrés Iniesta Luján,,,,,,,1,From Corner,Gerard Piqué Bernabéu,5213.0,Right Center Back,16,Barcelona,217,"['177758cc-7c7c-4264-9302-d31304c48c84', '436effcc-c51f-49d4-8935-b66eaa6f7d81']",49,,,,,,,,,,,,,,,,,Barcelona,217,00:04:49.026,Pass,True,98.0,9.4,84.8,17.0,9,0,8,1,0.027563,0.024015,-0.003547999999999999,0.0,,,,,2024-09-07 18:28:32.546335,2010-10-03,2010/2011,Spain - La Liga,Barcelona vs Mallorca
,,,,,,,,,,,,,,,,0.68,,,,,,,,,,,,,,,592b8584-9642-4bc7-8c4b-f43ea8e015a5,183,,"[86.1, 17.2]",69236,4,,,,,1.0719726,,Right Foot,,,"[93.4, 30.6]",,Ground Pass,,15.259423,,,,Lionel Andrés Messi Cuccittini,,,,,,,1,From Corner,Andrés Iniesta Luján,5216.0,Right Center Midfield,16,Barcelona,217,['2d1926ca-9ce0-42c9-884f-0ea100931740'],51,,,,,,,,,,,,,,,,,Barcelona,217,00:04:51.706,Pass,,86.1,17.2,93.4,30.6,8,1,9,3,0.024015,0.035113,0.011097999999999997,0.011097999999999997,,,,,2024-09-07 18:28:32.546335,2010-10-03,2010/2011,Spain - La Liga,Barcelona vs Mallorca
,,,,,,,,,,,,,,,,2.24,,,,,,,,,,,,,,,b148d804-4ac8-4095-8e99-2eb6ae7110f7,186,,"[90.7, 24.7]",69236,4,,,,,-0.9201695,,Left Foot,,,"[106.0, 4.6]",,Ground Pass,,25.260641,,,,Eric-Sylvain Bilal Abidal,,,,,,,1,From Corner,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,16,Barcelona,217,['823dbde9-8b0a-45e2-b265-fa348a18cf6f'],53,,,,,,,,,,,,,,,,,Barcelona,217,00:04:53.865,Pass,,90.7,24.7,106.0,4.6,9,2,10,0,0.028552,0.034851,0.006298999999999999,0.006298999999999999,,,,,2024-09-07 18:28:32.546335,2010-10-03,2010/2011,Spain - La Liga,Barcelona vs Mallorca
,,,,,,,,,,,,,,,,4.493526,,,,,,,,,,,,,,,82e5b62c-9e28-4948-9bfa-6d938492a42b,189,,"[106.0, 4.6]",69236,4,,,,,1.3893011,,Left Foot,True,,"[117.8, 68.9]",,Ground Pass,,65.37377,,,,Daniel Alves da Silva,,,True,,,,1,From Corner,Eric-Sylvain Bilal Abidal,20177.0,Left Back,16,Barcelona,217,['caa01036-b5e8-48e2-b6e3-0e920195c034'],56,,,,,,,,,,,,,,,,,Barcelona,217,00:04:56.170,Pass,,106.0,4.6,117.8,68.9,10,0,11,6,0.034851,0.046477,0.011625999999999997,0.011625999999999997,,,,,2024-09-07 18:28:32.546335,2010-10-03,2010/2011,Spain - La Liga,Barcelona vs Mallorca
,,,,,,,,,,,,,,,,2.7063,,,,,,,,,,,,,,,62827d72-a485-4854-a2cf-95fb287d0731,192,,"[115.7, 76.0]",69236,5,,,,,-2.9969516,,Right Foot,,,"[80.0, 70.8]",,Ground Pass,,36.076725,,,,Javier Alejandro Mascherano,,,,,,,1,From Corner,Daniel Alves da Silva,4324.0,Right Back,16,Barcelona,217,['c7ea0a39-90d8-46bd-8f91-cb6c55d0a2f8'],3,,,,,,,,,,,,,,,,,Barcelona,217,00:05:03.104,Pass,,115.7,76.0,80.0,70.8,11,7,7,7,0.037926,0.017451,-0.020475,0.0,,,,,2024-09-07 18:28:32.546335,2010-10-03,2010/2011,Spain - La Liga,Barcelona vs Mallorca
,,,,,,,,,,,,,,,,1.32,,,,,,,,,,,,,,,d3aa2ea0-26c8-4761-9c55-bf310f4a7ebb,195,,"[75.8, 70.3]",69236,5,,,,,0.46003753,,Right Foot,,,"[86.9, 75.8]",,Ground Pass,,12.3878975,,,,Pedro Eliezer Rodríguez Ledesma,,,,,,,1,From Corner,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,16,Barcelona,217,['d63acaa6-e512-4ec2-868e-68d6bb87b256'],6,,,,,,,,,,,,,,,,,Barcelona,217,00:05:06.935,Pass,,75.8,70.3,86.9,75.8,7,7,8,7,0.017451,0.021221,0.003769999999999999,0.003769999999999999,,,,,2024-09-07 18:28:32.546335,2010-10-03,2010/2011,Spain - La Liga,Barcelona vs Mallorca
,,,,,,,,,,,,,,,,1.32,,,,,,,,,,,,,,,981c1727-21fe-48ae-a799-abd99c968e0a,198,,"[86.9, 75.8]",69236,5,,,,,0.16015497,,Left Foot,,,"[99.9, 77.9]",,Ground Pass,,13.168523,,,,Daniel Alves da Silva,,,,,,,1,From Corner,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,16,Barcelona,217,['01cb1739-9b7d-4646-b615-cc4cbaff5a6e'],9,,,,,,,,,,,,,,,,,Barcelona,217,00:05:09.455,Pass,,86.9,75.8,99.9,77.9,8,7,9,7,0.021221,0.027563,0.006342,0.006342,,,,,2024-09-07 18:28:32.546335,2010-10-03,2010/2011,Spain - La Liga,Barcelona vs Mallorca
,,,,,,,,,,,,,,,,1.352028,,,,,,,,,,,,,,,f99d7141-5982-4163-9c8f-f81ecb3de4fc,201,,"[99.9, 77.9]",69236,5,,,,,-1.2268741,,Right Foot,True,,"[110.0, 49.7]",,High Pass,,29.954132,,Incomplete,,,,,,,,,1,From Corner,Daniel Alves da Silva,4324.0,Right Back,16,Barcelona,217,['9d571956-7920-4496-90a5-550155e331db'],11,,,,,,,,,,,,,,,,,Barcelona,217,00:05:11.570,Pass,,99.9,77.9,110.0,49.7,9,7,11,4,0.027563,0.257454,0.229891,0.229891,,,,,2024-09-07 18:28:32.546335,2010-10-03,2010/2011,Spain - La Liga,Barcelona vs Mallorca
