ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure,x,y,end_x,end_y,x1_bin,y1_bin,x2_bin,y2_bin,start_zone_value,end_zone_value,pass_xT,progressive_xT,expected_assists_xA,shot_statsbomb_xg_cum,xg_chain,xg_buildup,Extraction Date,match_date,season,competition,h2h
,,,,,,,,,,,,,,,,,0.7469,,,,,,,,,,,,,c88c6013-0445-4717-854d-21542b5275c0,4029,,"[95.5, 54.3]",69300,89,,,,,-0.23454063,,Left Foot,,,,"[106.8, 51.6]",Ground Pass,,11.61809,,Pass Offside,,David Villa Sánchez,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,166,Barcelona,217,['33b354f9-dbce-4c4c-a5ee-b945f7a1a0ce'],10,,,,,,,,,,,,,,,Barcelona,217,00:44:10.854,Pass,,95.5,54.3,106.8,51.6,9,5,10,5,0.028552,0.054911,0.026359,0.026359,,,,,2024-09-07 18:28:42.000596,2011-03-05,2010/2011,Spain - La Liga,Barcelona vs Real Zaragoza
,,,,,,,,,,,,,,,,,1.52804,,,,,,,,,,,,,f9ac3686-cd4e-463c-bf51-235c0297b30b,4031,,"[12.9, 32.3]",69300,89,,True,,,-0.66003615,,Right Foot,,,,"[47.3, 5.6]",Ground Pass,,43.54595,,,,Ivan Obradović,,,,,Free Kick,2,From Free Kick,Antonio Baltasar Doblas Santana,26484.0,Goalkeeper,167,Real Zaragoza,395,['3099f73f-278b-4999-8d81-84226b31d446'],35,,,,,,,,,,,,,,,Real Zaragoza,395,00:44:35.377,Pass,,12.9,32.3,47.3,5.6,0,3,4,0,0.009411,0.011263,0.0018520000000000012,0.0018520000000000012,,,,,2024-09-07 18:28:42.000596,2011-03-05,2010/2011,Spain - La Liga,Barcelona vs Real Zaragoza
,,,,,,,,,,,,,,,,,0.8211,,,,,,,,,,,,,8f7cc90e-7eb7-406e-8f32-a04cb49ced48,4037,,"[55.0, 11.0]",69300,89,,,,,2.6651251,,Left Foot,,,,"[48.8, 14.2]",Ground Pass,,6.9771056,,,,José Edmílson Gomes de Moraes,,,,,,2,From Free Kick,Ivan Obradović,23651.0,Left Wing Back,167,Real Zaragoza,395,['7624f7d5-c0bf-4a18-980c-2c9a444ef0fd'],40,,,,,,,,,,,,,,,Real Zaragoza,395,00:44:40.156,Pass,,55.0,11.0,48.8,14.2,5,1,4,1,0.013845,0.012147,-0.0016979999999999999,0.0,,,,,2024-09-07 18:28:42.000596,2011-03-05,2010/2011,Spain - La Liga,Barcelona vs Real Zaragoza
,,,,,,,,,,,,,,,,,1.367825,,,,,,,,,,,,,6a4931b0-89ba-448d-8223-40e1c95f4f6c,4043,,"[44.0, 8.0]",69300,89,,,,,2.6038759,,Left Foot,,,,"[33.1, 14.5]",Low Pass,,12.690942,,,,Paulo César Da Silva Barrios,,,,,Recovery,2,From Free Kick,Ivan Obradović,23651.0,Left Wing Back,167,Real Zaragoza,395,['404de226-059d-485a-a228-8ddb4bddaae8'],43,,,,,,,,,,,,,,,Real Zaragoza,395,00:44:43.557,Pass,,44.0,8.0,33.1,14.5,4,0,2,1,0.011263,0.009424,-0.0018390000000000004,0.0,,,,,2024-09-07 18:28:42.000596,2011-03-05,2010/2011,Spain - La Liga,Barcelona vs Real Zaragoza
,,,,,,,,,,,,,,,,,1.884398,,,,,,,,,,,,,8b2f08ac-b166-44b5-b54e-555d21c23b47,4046,,"[35.9, 15.9]",69300,89,,,,,-0.30551067,,Right Foot,,,,"[61.9, 7.7]",High Pass,,27.262428,,Incomplete,,Guirane N''Daw,,,,,,2,From Free Kick,Paulo César Da Silva Barrios,26761.0,Left Center Back,167,Real Zaragoza,395,"['44279928-42e6-42a5-8ee3-3acac4e77256', '5df91b6c-c5c1-408c-880b-a1a64185a953']",47,,,,,,,,,,,,,,,Real Zaragoza,395,00:44:47.621,Pass,,35.9,15.9,61.9,7.7,3,1,5,0,0.010595,0.012483,0.001887999999999999,0.001887999999999999,,,,,2024-09-07 18:28:42.000596,2011-03-05,2010/2011,Spain - La Liga,Barcelona vs Real Zaragoza
,,,,,,,,,,,,,,,,,1.572559,,,,,,,,,,,,,44279928-42e6-42a5-8ee3-3acac4e77256,4048,,"[58.2, 72.4]",69300,89,,,,,-0.2918343,,Head,,,,"[82.5, 65.1]",Low Pass,,25.37282,,Incomplete,,,,,,,Recovery,2,From Free Kick,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,167,Real Zaragoza,395,"['8b2f08ac-b166-44b5-b54e-555d21c23b47', 'da214bbc-09aa-4851-9c78-82be1ca6361b']",49,,,,,,,,,,,,,,,Barcelona,217,00:44:49.506,Pass,,58.2,72.4,82.5,65.1,5,7,8,6,0.012483,0.024015,0.011532000000000002,0.011532000000000002,,,,,2024-09-07 18:28:42.000596,2011-03-05,2010/2011,Spain - La Liga,Barcelona vs Real Zaragoza
,,,,,,,,,,,,,,,,,2.1904,,,,,,,,,,,,,96aaf5ec-0539-4232-9ac6-4ba458d485eb,4052,,"[37.9, 13.3]",69300,89,,,,,0.18225518,,Left Foot,,,,"[67.2, 18.7]",High Pass,,29.793455,,Incomplete,,Jorge López Montaña,,,,,,2,From Free Kick,Paulo César Da Silva Barrios,26761.0,Left Center Back,167,Real Zaragoza,395,"['77563d34-3028-4949-b1eb-a319e679f6c9', 'ba74a22a-d4ff-421d-a450-a8763baf2b1e', 'f475e420-6d09-45fe-ac51-36f5c69df679']",51,,,,,,,,,,,,,,,Real Zaragoza,395,00:44:51.858,Pass,True,37.9,13.3,67.2,18.7,3,1,6,1,0.010595,0.016118,0.005523,0.005523,,,,,2024-09-07 18:28:42.000596,2011-03-05,2010/2011,Spain - La Liga,Barcelona vs Real Zaragoza
,,,,,,,,,,,,,,,,,1.2223,,,,,,,,,,,,,f475e420-6d09-45fe-ac51-36f5c69df679,4054,,"[52.9, 61.4]",69300,89,,,,,-0.21634066,,Head,,,,"[71.1, 57.4]",High Pass,,18.634377,,Incomplete,,,,,,,Recovery,2,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,167,Real Zaragoza,395,"['40338b76-eb80-4177-98a2-52bf6fcccfcb', '96aaf5ec-0539-4232-9ac6-4ba458d485eb']",54,,,,,,,,,,,,,,,Barcelona,217,00:44:54.049,Pass,,52.9,61.4,71.1,57.4,5,6,6,5,0.013845,0.016856,0.003011,0.003011,,,,,2024-09-07 18:28:42.000596,2011-03-05,2010/2011,Spain - La Liga,Barcelona vs Real Zaragoza
,,,,,,,,,,,,,,,,,4.088834,,,,,,,,,,,,,e3c25126-567a-484f-a260-586cdcca29bb,4057,,"[54.8, 31.3]",69300,89,,,,,0.8626776,,Right Foot,,,,"[96.5, 80.0]",High Pass,,64.11381,,Out,,Florent Sinama-Pongolle,,True,,,,2,From Free Kick,José Edmílson Gomes de Moraes,25910.0,Right Center Midfield,167,Real Zaragoza,395,['3cc1440b-b2c4-48ef-9a4c-c61e31d7f1ac'],57,,,,,,,,,,,,,,,Real Zaragoza,395,00:44:57.006,Pass,,54.8,31.3,96.5,80.0,5,3,9,7,0.014846,0.027563,0.012717000000000001,0.012717000000000001,,,,,2024-09-07 18:28:42.000596,2011-03-05,2010/2011,Spain - La Liga,Barcelona vs Real Zaragoza
,,,,,,,,,,,,,,,,,1.413913,,,,,,,,,,,,,ec5f6912-a764-4bcd-9859-7cd510a261b5,4059,,"[21.6, 0.1]",69300,90,,,,,1.763024,,,,,,"[18.7, 15.0]",Low Pass,,15.179591,,,,Gabriel Alejandro Milito,,,,,Throw-in,2,From Throw In,Eric-Sylvain Bilal Abidal,20177.0,Left Back,168,Barcelona,217,['e60465f8-a98d-4312-87b3-78bca7780ff2'],4,,,,,,,,,,,,,,,Barcelona,217,00:45:04.430,Pass,,21.6,0.1,18.7,15.0,1,0,1,1,0.007796,0.008786,0.0009900000000000004,0.0009900000000000004,,,,,2024-09-07 18:28:42.000596,2011-03-05,2010/2011,Spain - La Liga,Barcelona vs Real Zaragoza
,,,,,,,,,,,,,,,,,2.1901,,,,,,,,,,,,,abfb3ece-5c50-4dbb-a0a2-f446a6038972,4062,,"[21.5, 17.2]",69300,90,,,,,1.54691,,Left Foot,,,,"[22.2, 46.5]",Ground Pass,,29.308361,,,,Gerard Piqué Bernabéu,,,,,,2,From Throw In,Gabriel Alejandro Milito,25919.0,Left Center Back,168,Barcelona,217,['db2bfa82-5330-4712-8af2-ff5c2df253e4'],7,,,,,,,,,,,,,,,Barcelona,217,00:45:07.047,Pass,,21.5,17.2,22.2,46.5,1,1,1,4,0.008786,0.010827,0.0020409999999999994,0.0020409999999999994,,,,,2024-09-07 18:28:42.000596,2011-03-05,2010/2011,Spain - La Liga,Barcelona vs Real Zaragoza
,,,,,,,,,,,,,,,,,1.7559,,,,,,,,,,,,,6c3827b3-6d27-455c-b621-472731bfc615,4065,,"[22.7, 47.2]",69300,90,,,,,-2.4550447,,Right Foot,,,,"[9.4, 36.3]",Ground Pass,,17.19593,,,,Víctor Valdés Arribas,,,,,,2,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,168,Barcelona,217,['26c8135e-9cbb-4a01-a183-6c175f9d2758'],9,,,,,,,,,,,,,,,Barcelona,217,00:45:09.277,Pass,,22.7,47.2,9.4,36.3,1,4,0,3,0.010827,0.009411,-0.0014160000000000006,0.0,,,,,2024-09-07 18:28:42.000596,2011-03-05,2010/2011,Spain - La Liga,Barcelona vs Real Zaragoza
,,,,,,,,,,,,,,,,,1.47952,,,,,,,,,,,,,a7db2fa1-40f1-4178-8e0f-6ef2a419c709,4067,,"[11.7, 36.6]",69300,90,,,,,-1.4980772,,Right Foot,,,,"[13.9, 6.4]",Ground Pass,,30.280025,,,,Eric-Sylvain Bilal Abidal,,,,,,2,From Throw In,Víctor Valdés Arribas,20176.0,Goalkeeper,168,Barcelona,217,['6a0f4b2b-754d-4d56-8d38-be332fa36e43'],11,,,,,,,,,,,,,,,Barcelona,217,00:45:11.033,Pass,,11.7,36.6,13.9,6.4,0,3,0,0,0.009411,0.006383,-0.0030279999999999994,0.0,,,,,2024-09-07 18:28:42.000596,2011-03-05,2010/2011,Spain - La Liga,Barcelona vs Real Zaragoza
,,,,,,,,,,,,,,,,,1.1615,,,,,,,,,,,,,8a00907a-843d-490c-8550-f4c5d830939e,4070,,"[14.2, 3.6]",69300,90,,,,,1.3624808,,Left Foot,,,,"[16.8, 15.9]",Ground Pass,,12.571794,,,,Gabriel Alejandro Milito,,,,,,2,From Throw In,Eric-Sylvain Bilal Abidal,20177.0,Left Back,168,Barcelona,217,['b2b11e2b-8583-49ef-abe4-6f2811bc64af'],15,,,,,,,,,,,,,,,Barcelona,217,00:45:15.335,Pass,,14.2,3.6,16.8,15.9,1,0,1,1,0.007796,0.008786,0.0009900000000000004,0.0009900000000000004,,,,,2024-09-07 18:28:42.000596,2011-03-05,2010/2011,Spain - La Liga,Barcelona vs Real Zaragoza
,,,,,,,,,,,,,,,,,1.202441,,,,,,,,,,,,,44c2115c-ffcf-498f-8e43-0cfd8d25a871,4073,,"[23.6, 18.9]",69300,90,,,,,0.43408632,,Left Foot,,,,"[38.7, 25.9]",Ground Pass,,16.643618,,,,Javier Alejandro Mascherano,,,,,,2,From Throw In,Gabriel Alejandro Milito,25919.0,Left Center Back,168,Barcelona,217,['a37d5f71-d921-432a-91fc-7e84893ac15c'],18,,,,,,,,,,,,,,,Barcelona,217,00:45:18.689,Pass,,23.6,18.9,38.7,25.9,2,1,3,2,0.009424,0.011105,0.0016810000000000002,0.0016810000000000002,,,,,2024-09-07 18:28:42.000596,2011-03-05,2010/2011,Spain - La Liga,Barcelona vs Real Zaragoza
,,,,,,,,,,,,,,,,,1.5772,,,,,,,,,,,,,3ecefa11-25bc-4097-ad36-db835f5bca31,4077,,"[44.6, 21.0]",69300,90,,,,,-0.6151862,,Right Foot,,,,"[59.6, 10.4]",Ground Pass,,18.367363,,,,Andrés Iniesta Luján,,,,,,2,From Throw In,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,168,Barcelona,217,"['35b2a002-88c0-4505-8a1a-30da72df06fd', '77e6f93f-ba75-4fb0-943e-2b2dea0adf51']",20,,,,,,,,,,,,,,,Barcelona,217,00:45:20.889,Pass,True,44.6,21.0,59.6,10.4,4,2,5,1,0.012692,0.013845,0.0011529999999999995,0.0011529999999999995,,,,,2024-09-07 18:28:42.000596,2011-03-05,2010/2011,Spain - La Liga,Barcelona vs Real Zaragoza
,,,,,,,,,,,,,,,,,1.5071,,,,,,,,,,,,,091be58c-fc24-4857-8a04-819d1eebd393,4080,,"[58.0, 7.9]",69300,90,,,,,3.0528214,,Right Foot,,,,"[38.9, 9.6]",Ground Pass,,19.175505,,,,Eric-Sylvain Bilal Abidal,,,,,,2,From Throw In,Andrés Iniesta Luján,5216.0,Left Wing,168,Barcelona,217,['1eb62b4e-750d-477c-9499-e149d3b6e8ba'],23,,,,,,,,,,,,,,,Barcelona,217,00:45:23.153,Pass,,58.0,7.9,38.9,9.6,5,0,3,0,0.012483,0.009777,-0.002706,0.0,,,,,2024-09-07 18:28:42.000596,2011-03-05,2010/2011,Spain - La Liga,Barcelona vs Real Zaragoza
,,,,,,,,,,,,,,,,,1.2982,,,,,,,,,,,,,af1e1e09-06fc-4769-9f35-4b6946de7365,4083,,"[35.0, 13.5]",69300,90,,,,,2.1910458,,Left Foot,,,,"[23.5, 29.6]",Ground Pass,,19.785349,,,,Gabriel Alejandro Milito,,,,,,2,From Throw In,Eric-Sylvain Bilal Abidal,20177.0,Left Back,168,Barcelona,217,['d798b53c-a606-45d2-a124-cc00bd5d5738'],25,,,,,,,,,,,,,,,Barcelona,217,00:45:25.756,Pass,,35.0,13.5,23.5,29.6,3,1,1,2,0.010595,0.009777,-0.000818000000000001,0.0,,,,,2024-09-07 18:28:42.000596,2011-03-05,2010/2011,Spain - La Liga,Barcelona vs Real Zaragoza
,,,,,,,,,,,,,,,,,1.333714,,,,,,,,,,,,,fd3ffba5-95e6-4668-87ea-e1fbf52411e8,4086,,"[23.5, 29.5]",69300,90,,,,,2.5390043,,Left Foot,,,,"[9.4, 39.2]",Ground Pass,,17.11432,,,,Víctor Valdés Arribas,,,,,,2,From Throw In,Gabriel Alejandro Milito,25919.0,Left Center Back,168,Barcelona,217,['0c527971-7efe-4bd3-b76e-2033ca83cc4c'],28,,,,,,,,,,,,,,,Barcelona,217,00:45:28.271,Pass,,23.5,29.5,9.4,39.2,2,2,0,3,0.010013,0.009411,-0.0006020000000000001,0.0,,,,,2024-09-07 18:28:42.000596,2011-03-05,2010/2011,Spain - La Liga,Barcelona vs Real Zaragoza
,,,,,,,,,,,,,,,,,1.436357,,,,,,,,,,,,,2ad531a8-3824-494f-97f8-a0b7442c5bb8,4089,,"[8.8, 43.2]",69300,90,,,,,1.3458551,,Right Foot,,,,"[14.2, 66.8]",Ground Pass,,24.209915,,,,Gerard Piqué Bernabéu,,,,,,2,From Throw In,Víctor Valdés Arribas,20176.0,Goalkeeper,168,Barcelona,217,['1e360212-8760-41e5-8dde-c4c8d98fc772'],31,,,,,,,,,,,,,,,Barcelona,217,00:45:31.346,Pass,,8.8,43.2,14.2,66.8,0,4,1,6,0.009411,0.008786,-0.0006249999999999988,0.0,,,,,2024-09-07 18:28:42.000596,2011-03-05,2010/2011,Spain - La Liga,Barcelona vs Real Zaragoza
,,,,,,,,,,,,,,,,,1.9989,,,,,,,,,,,,,3041e02e-46e5-4841-9e80-75257f7de91b,4092,,"[15.1, 71.4]",69300,90,,,,,-0.022552567,,Right Foot,,,,"[41.7, 70.8]",Ground Pass,,26.606766,,,,Xavier Hernández Creus,,,,,,2,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,168,Barcelona,217,['eac7b4c7-03ad-437e-a39e-dd660c936866'],34,,,,,,,,,,,,,,,Barcelona,217,00:45:34.177,Pass,,15.1,71.4,41.7,70.8,1,7,3,7,0.007796,0.009777,0.0019809999999999993,0.0019809999999999993,,,,,2024-09-07 18:28:42.000596,2011-03-05,2010/2011,Spain - La Liga,Barcelona vs Real Zaragoza
,,,,,,,,,,,,,,,,,1.5522,,,,,,,,,,,,,6aa674e8-e4b7-4973-8ec7-24ca1980a0ab,4095,,"[53.5, 70.2]",69300,90,,,,,-1.8628945,,Right Foot,,,,"[49.2, 55.9]",Ground Pass,,14.932515,,,,Seydou Kéita,,,,,,2,From Throw In,Xavier Hernández Creus,20131.0,Left Center Midfield,168,Barcelona,217,['18d9834c-a0fe-4e1e-ad04-1b84e2e60bfd'],38,,,,,,,,,,,,,,,Barcelona,217,00:45:38.923,Pass,,53.5,70.2,49.2,55.9,5,7,4,5,0.012483,0.012692,0.00020900000000000085,0.00020900000000000085,,,,,2024-09-07 18:28:42.000596,2011-03-05,2010/2011,Spain - La Liga,Barcelona vs Real Zaragoza
,,,,,,,,,,,,,,,,,0.9697,,,,,,,,,,,,,53fca290-59bb-4d09-b213-e1ec4c40870f,4098,,"[50.3, 54.3]",69300,90,,,,,-1.0229328,,Left Foot,,,,"[57.5, 42.5]",Ground Pass,,13.823169,,,,Lionel Andrés Messi Cuccittini,,,,,,2,From Throw In,Seydou Kéita,20169.0,Right Center Midfield,168,Barcelona,217,['fb9f3e3f-c17b-43d6-8d5e-63f6bc9c4a7a'],41,,,,,,,,,,,,,,,Barcelona,217,00:45:41.187,Pass,,50.3,54.3,57.5,42.5,4,5,5,4,0.012692,0.014846,0.0021539999999999997,0.0021539999999999997,,,,,2024-09-07 18:28:42.000596,2011-03-05,2010/2011,Spain - La Liga,Barcelona vs Real Zaragoza
,,,,,,,,,,,,,,,,,1.3605,,,,,,,,,,,,,048d3af8-88f1-4979-a1d1-a6079e2f4677,4101,,"[87.6, 56.2]",69300,90,,,,,1.0843784,,Left Foot,,,,"[97.7, 75.3]",Ground Pass,,21.606018,,,,Daniel Alves da Silva,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,168,Barcelona,217,['0b65c095-d3f2-4d1c-bcd8-ac359eaf3f8d'],47,,,,,,,,,,,,,,,Barcelona,217,00:45:47.037,Pass,,87.6,56.2,97.7,75.3,8,5,9,7,0.024122,0.027563,0.0034409999999999996,0.0034409999999999996,,,,,2024-09-07 18:28:42.000596,2011-03-05,2010/2011,Spain - La Liga,Barcelona vs Real Zaragoza
,,,,,,,,,,,,,,,,,1.0717,,,,,,,,,,,,,a8ae286d-6e42-4f9a-922f-af33555d22e0,4104,,"[98.9, 75.3]",69300,90,,,,,-2.1725721,,Right Foot,,,,"[93.2, 67.0]",Ground Pass,,10.068764,,,,Lionel Andrés Messi Cuccittini,,,,,,2,From Throw In,Daniel Alves da Silva,4324.0,Right Back,168,Barcelona,217,['d93b220a-207e-4c07-a63d-65413cba9487'],48,,,,,,,,,,,,,,,Barcelona,217,00:45:48.928,Pass,,98.9,75.3,93.2,67.0,9,7,9,6,0.027563,0.029533,0.0019699999999999995,0.0019699999999999995,,,,,2024-09-07 18:28:42.000596,2011-03-05,2010/2011,Spain - La Liga,Barcelona vs Real Zaragoza
,,,,,,,,,,,,,,,,,0.8707,,,,,,,,,,,,,8835b3d9-cf38-4e72-ac40-6e120197d37f,4107,,"[92.3, 63.1]",69300,90,,,,,1.3282448,,Left Foot,,,,"[94.7, 72.8]",Ground Pass,,9.992497,,,,Daniel Alves da Silva,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,168,Barcelona,217,['eeef1ba7-7905-41e9-819e-3bd2eee8ae82'],50,,,,,,,,,,,,,,,Barcelona,217,00:45:50.580,Pass,,92.3,63.1,94.7,72.8,9,6,9,7,0.029533,0.027563,-0.0019699999999999995,0.0,,,,,2024-09-07 18:28:42.000596,2011-03-05,2010/2011,Spain - La Liga,Barcelona vs Real Zaragoza
,,,,,,,,,,,,,,,,,0.4833,,,,,,,,,,,,,c133114f-eafc-47c0-a5cf-08381b9dd996,4110,,"[99.7, 60.0]",69300,90,,,,,-2.2390857,,Right Foot,,,,"[95.2, 54.3]",Ground Pass,,7.262231,,,,Lionel Andrés Messi Cuccittini,,,,,,2,From Throw In,Daniel Alves da Silva,4324.0,Right Back,168,Barcelona,217,['9d563bed-28b5-4c41-a8eb-32dce73e2688'],54,,,,,,,,,,,,,,,Barcelona,217,00:45:54.473,Pass,,99.7,60.0,95.2,54.3,9,5,9,5,0.028552,0.028552,0.0,0.0,,,,,2024-09-07 18:28:42.000596,2011-03-05,2010/2011,Spain - La Liga,Barcelona vs Real Zaragoza
,,,,,,,,,,,,,,,,,0.4545,,,,,,,,,,,,,cf9f7aeb-0837-450a-a9cd-4e4f874615f0,4114,,"[96.1, 57.1]",69300,90,,,,,0.5434776,,Left Foot,,,,"[100.9, 60.0]",High Pass,,5.60803,,,,Daniel Alves da Silva,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,168,Barcelona,217,"['3bc2c9d0-6ddf-49e3-b64c-ce1f07baad15', 'fafc52f4-2564-4c1d-911c-9b38a862f1b6']",55,,,,,,,,,,,,,,,Barcelona,217,00:45:55.011,Pass,True,96.1,57.1,100.9,60.0,9,5,10,5,0.028552,0.054911,0.026359,0.026359,,,,,2024-09-07 18:28:42.000596,2011-03-05,2010/2011,Spain - La Liga,Barcelona vs Real Zaragoza
,,,,,,,,,,,,,,,,,1.310276,,,,,,,,,,,,,11de5908-39ac-48d3-b880-f350a4158254,4118,,"[14.0, 35.6]",69300,90,,,,,2.8590376,,Head,,,,"[4.7, 38.3]",High Pass,,9.684008,,,,Antonio Baltasar Doblas Santana,,,,,Recovery,2,Regular Play,Maurizio Lanzaro,26715.0,Right Center Back,169,Real Zaragoza,395,['5d9264e5-969d-4723-928d-448231553e4a'],57,,,,,,,,,,,,,,,Real Zaragoza,395,00:45:57.147,Pass,,14.0,35.6,4.7,38.3,1,3,0,3,0.010827,0.009411,-0.0014160000000000006,0.0,,,,,2024-09-07 18:28:42.000596,2011-03-05,2010/2011,Spain - La Liga,Barcelona vs Real Zaragoza
,,,,,,,,,,,,,,,,,4.5128,,,,,,,,,,,,,2c0c9f61-c416-4dc2-8f28-82e0182f2603,4120,,"[12.9, 41.7]",69300,91,,True,,,0.3291396,,Drop Kick,,,,"[61.5, 58.3]",High Pass,,51.356792,,Incomplete,,,,,,,,2,Regular Play,Antonio Baltasar Doblas Santana,26484.0,Goalkeeper,169,Real Zaragoza,395,['a8dfa296-d702-45ee-90d1-c928fde347c6'],5,,,,,,,,,,,,,,,Real Zaragoza,395,00:46:05.038,Pass,,12.9,41.7,61.5,58.3,0,4,5,5,0.009411,0.014291,0.004880000000000001,0.004880000000000001,,,,,2024-09-07 18:28:42.000596,2011-03-05,2010/2011,Spain - La Liga,Barcelona vs Real Zaragoza
,,,,,,,,,,,,,,,,,2.3199,,,,,,,,,,,,,a8dfa296-d702-45ee-90d1-c928fde347c6,4122,,"[58.6, 21.8]",69300,91,,,,True,-1.1127983,,,,,,"[69.1, 0.5]",Low Pass,,23.747421,,Out,,,,,,,Recovery,2,Regular Play,Seydou Kéita,20169.0,Right Center Midfield,169,Real Zaragoza,395,"['2c0c9f61-c416-4dc2-8f28-82e0182f2603', 'a8b30765-cc4a-47e2-951f-a9826276f9e9']",9,,,,,,,,,,,,,,,Barcelona,217,00:46:09.551,Pass,True,58.6,21.8,69.1,0.5,5,2,6,0,0.014291,0.014736,0.00044500000000000095,0.00044500000000000095,,,,,2024-09-07 18:28:42.000596,2011-03-05,2010/2011,Spain - La Liga,Barcelona vs Real Zaragoza
,,,,,,,,,,,,,,,,,0.816781,,,,,,,,,,,,,c68da81d-1c3c-4ba6-86ab-05acb9af245c,4123,,"[50.1, 80.0]",69300,91,,True,,,-0.7853982,,,,,,"[56.8, 73.3]",High Pass,,9.475231,,,,Jorge López Montaña,,,,,Throw-in,2,From Throw In,Carlos Andrés Diogo Enseñat,26022.0,Right Wing Back,170,Real Zaragoza,395,['d50ccd2c-9f97-4e68-9209-aaf9cda69452'],20,,,,,,,,,,,,,,,Real Zaragoza,395,00:46:20.946,Pass,,50.1,80.0,56.8,73.3,4,7,5,7,0.011263,0.012483,0.0012199999999999989,0.0012199999999999989,,,,,2024-09-07 18:28:42.000596,2011-03-05,2010/2011,Spain - La Liga,Barcelona vs Real Zaragoza
,,,,,,,,,,,,,,,,,1.601036,,,,,,,,,,,,,5bb2eb37-50e4-42ef-a484-4a47711aabcb,4125,,"[54.1, 75.7]",69300,91,,True,,,-1.1479424,,Right Foot,,,,"[55.9, 71.7]",Ground Pass,,4.3863425,,,,Carlos Andrés Diogo Enseñat,,,,,,2,From Throw In,Jorge López Montaña,26025.0,Center Attacking Midfield,170,Real Zaragoza,395,['8f100cee-1ac8-4955-ba45-a78feef104c7'],22,,,,,,,,,,,,,,,Real Zaragoza,395,00:46:22.097,Pass,,54.1,75.7,55.9,71.7,5,7,5,7,0.012483,0.012483,0.0,0.0,,,,,2024-09-07 18:28:42.000596,2011-03-05,2010/2011,Spain - La Liga,Barcelona vs Real Zaragoza
,,,,,,,,,,,,,,,,,3.335424,,,,,,,,,,,,,7e42c1a0-1d75-43e6-a850-abfed3f81f8f,4129,,"[64.5, 0.1]",69300,91,,,,,0.12738529,,,,,,"[105.1, 5.3]",Low Pass,,40.931652,,,,David Villa Sánchez,,,,,Throw-in,2,From Throw In,Eric-Sylvain Bilal Abidal,20177.0,Left Back,171,Barcelona,217,['cb65a0ed-0728-4c49-8ff6-f9e99922c770'],35,,,,,,,,,,,,,,,Barcelona,217,00:46:35.253,Pass,,64.5,0.1,105.1,5.3,6,0,10,0,0.014736,0.034851,0.020115,0.020115,,,,,2024-09-07 18:28:42.000596,2011-03-05,2010/2011,Spain - La Liga,Barcelona vs Real Zaragoza
,,,,,,,,,,,,,,,,,0.0372,,,,,,,,,,,,,c1dfd926-fff1-425b-abd5-7813b15df439,4137,,"[103.4, 19.3]",69300,91,,,,,2.205823,,Right Foot,,,,"[102.0, 21.2]",Ground Pass,,2.3600848,,Incomplete,,Lionel Andrés Messi Cuccittini,,,,,,2,From Throw In,David Villa Sánchez,12737.0,Center Forward,171,Barcelona,217,"['63695c5b-ac70-44df-bacb-9c12c048c3a7', '7631d070-cfdd-4a7a-9cf0-2348c4776502']",42,,,,,,,,,,,,,,,Barcelona,217,00:46:42.208,Pass,,103.4,19.3,102.0,21.2,10,1,10,2,0.04067,0.054911,0.014241000000000004,0.014241000000000004,,,,,2024-09-07 18:28:42.000596,2011-03-05,2010/2011,Spain - La Liga,Barcelona vs Real Zaragoza
