50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure,x,y,end_x,end_y,x1_bin,y1_bin,x2_bin,y2_bin,start_zone_value,end_zone_value,pass_xT,progressive_xT,expected_assists_xA,shot_statsbomb_xg_cum,xg_chain,xg_buildup,Extraction Date,match_date,season,competition,h2h
,,,,,,,,,,,,,,,,,,,,0.8459,,,,,,,,,,,,18159997-d409-4097-80d3-eee9890eef06,120,,"[63.9, 23.7]",69291,2,,,,,1.0999025,,Left Foot,,,,"[69.5, 34.7]",,Ground Pass,,12.343419,,Incomplete,,Pedro Eliezer Rodríguez Ledesma,,,,,Interception,1,From Throw In,Eric-Sylvain Bilal Abidal,20177.0,Left Center Back,5,Sevilla,213,"['a789c823-5b8a-4193-ab44-1dd7605c0bf6', 'd283a9bf-5c7f-46bf-9ef1-40a649b18698', 'f6dd04c9-3a6f-4edf-b360-9234b3ceb335']",4,,,,,,,,,,,,,,,,Barcelona,217,00:02:04.479,Pass,,63.9,23.7,69.5,34.7,6,2,6,3,0.016856,0.016895,3.900000000000084e-05,3.900000000000084e-05,,,,,2024-09-07 18:28:27.474535,2011-03-13,2010/2011,Spain - La Liga,Sevilla vs Barcelona
,,,,,,,,,,,,,,,,,,,,1.024982,,,,,,,,,,,,b6ad2abd-fccc-4922-8781-30bffbe2897d,124,,"[50.0, 45.5]",69291,2,,,,,2.4280705,,Right Foot,,,,"[43.3, 51.3]",,Ground Pass,,8.861715,,,,Alexis Ruano Delgado,,,,,,1,From Throw In,Gary Alexis Medel Soto,16453.0,Left Defensive Midfield,5,Sevilla,213,['30cb7e17-15c4-4ae9-807f-706d5b6f46dd'],6,,,,,,,,,,,,,,,,Sevilla,213,00:02:06.004,Pass,,50.0,45.5,43.3,51.3,4,4,4,5,0.012626,0.012692,6.600000000000009e-05,6.600000000000009e-05,,,,,2024-09-07 18:28:27.474535,2011-03-13,2010/2011,Spain - La Liga,Sevilla vs Barcelona
,,,,,,,,,,,,,,,,,,,,3.126746,,,,,,,,,,,,ce098054-0b5f-4aad-88e9-0bfc3043d6cc,127,,"[39.6, 49.1]",69291,2,,,,,-2.6946862,,Right Foot,,,,"[13.1, 36.4]",,Ground Pass,,29.386051,,,,Javier Varas Herrera,,,,,,1,From Throw In,Alexis Ruano Delgado,6614.0,Left Center Back,5,Sevilla,213,['c1d937d3-d905-4196-a6ae-1ce5c2e41022'],8,,,,,,,,,,,,,,,,Sevilla,213,00:02:08.106,Pass,,39.6,49.1,13.1,36.4,3,4,0,3,0.011324,0.009411,-0.0019130000000000015,0.0,,,,,2024-09-07 18:28:27.474535,2011-03-13,2010/2011,Spain - La Liga,Sevilla vs Barcelona
,,,,,,,,,,,,,,,,,,,,2.9009,,,,,,,,,,,,b90a234d-8485-455d-bc99-97b9e615ddde,131,,"[11.9, 33.2]",69291,2,,,,,-0.106326036,,Right Foot,,,,"[55.0, 28.6]",,High Pass,,43.34478,,Incomplete,,,,,,,,1,From Throw In,Javier Varas Herrera,26753.0,Goalkeeper,5,Sevilla,213,"['2273d075-22c2-49c4-8df5-9f21234b6c34', 'be07ab12-9139-497b-9bc6-79c62aed4982']",12,,,,,,,,,,,,,,,,Sevilla,213,00:02:12.236,Pass,True,11.9,33.2,55.0,28.6,0,3,5,2,0.009411,0.014291,0.004880000000000001,0.004880000000000001,,,,,2024-09-07 18:28:27.474535,2011-03-13,2010/2011,Spain - La Liga,Sevilla vs Barcelona
,,,,,,,,,,,,,,,,,,,,0.4158,,,,,,,,,,,,be07ab12-9139-497b-9bc6-79c62aed4982,132,,"[66.0, 52.4]",69291,2,,,,,-0.04850561,,Head,,,,"[76.3, 51.9]",,Low Pass,,10.312129,,Incomplete,,,,,,,Recovery,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,5,Sevilla,213,"['9062a3a9-6346-4e5b-ba8d-cfe552ab4187', 'b90a234d-8485-455d-bc99-97b9e615ddde']",15,,,,,,,,,,,,,,,,Barcelona,217,00:02:15.137,Pass,,66.0,52.4,76.3,51.9,6,5,7,5,0.016856,0.019351,0.0024950000000000007,0.0024950000000000007,,,,,2024-09-07 18:28:27.474535,2011-03-13,2010/2011,Spain - La Liga,Sevilla vs Barcelona
,,,,,,,,,,,,,,,,,,,,0.492,,,,,,,,,,,,b9cd50dc-fec1-46c6-a91e-771454191cc0,134,,"[39.6, 34.2]",69291,2,,,,,-0.26060238,,Right Foot,,,,"[45.6, 32.6]",,Ground Pass,,6.20967,,,,Gary Alexis Medel Soto,,,,,Recovery,1,From Throw In,Federico Julián Fazio,6349.0,Right Center Back,5,Sevilla,213,['a029b506-1cdc-455a-a1ac-f51dd6db3c69'],17,,,,,,,,,,,,,,,,Sevilla,213,00:02:17.334,Pass,,39.6,34.2,45.6,32.6,3,3,4,3,0.011324,0.012626,0.0013019999999999993,0.0013019999999999993,,,,,2024-09-07 18:28:27.474535,2011-03-13,2010/2011,Spain - La Liga,Sevilla vs Barcelona
,,,,,,,,,,,,,,,,,,,,0.6991,,,,,,,,,,,,e8099b73-a5ac-4a4f-8865-8cdb9c440af9,136,,"[45.6, 32.6]",69291,2,,,,,0.20018107,,Right Foot,,,,"[52.5, 34.0]",,Ground Pass,,7.0405965,,Incomplete,,Alain Didier Zokora-Déguy,,,,,,1,From Throw In,Gary Alexis Medel Soto,16453.0,Left Defensive Midfield,5,Sevilla,213,"['009e2019-e052-4809-9d45-bf7ff763c0cb', '716ae071-0f92-4b3e-add5-15806ebab8e6']",17,,,,,,,,,,,,,,,,Sevilla,213,00:02:17.826,Pass,,45.6,32.6,52.5,34.0,4,3,5,3,0.012626,0.014846,0.0022199999999999998,0.0022199999999999998,,,,,2024-09-07 18:28:27.474535,2011-03-13,2010/2011,Spain - La Liga,Sevilla vs Barcelona
,,,,,,,,,,,,,,,,,,,,1.6762,,,,,,,,,,,,4d9a4f80-3c39-4e0e-90fd-394443f3d35e,142,,"[47.5, 22.6]",69291,2,,,,,-1.7239499,,Right Foot,,,,"[45.2, 7.7]",,Ground Pass,,15.076471,,,,Fernando Navarro i Corbacho,,,,,,1,From Throw In,Gary Alexis Medel Soto,16453.0,Left Defensive Midfield,5,Sevilla,213,['4fd42119-0ac4-4c27-a247-d7be89cae118'],20,,,,,,,,,,,,,,,,Sevilla,213,00:02:20.054,Pass,,47.5,22.6,45.2,7.7,4,2,4,0,0.012692,0.011263,-0.0014289999999999997,0.0,,,,,2024-09-07 18:28:27.474535,2011-03-13,2010/2011,Spain - La Liga,Sevilla vs Barcelona
,,,,,,,,,,,,,,,,,,,,3.4559,,,,,,,,,,,,e4056baf-3e20-42ed-bf7a-78c621353073,144,,"[45.2, 7.7]",69291,2,,,,,-0.112307385,,Left Foot,,,,"[85.1, 3.2]",,Ground Pass,,40.152958,,Incomplete,,,,,,,,1,From Throw In,Fernando Navarro i Corbacho,6913.0,Left Back,5,Sevilla,213,['fdc8d3da-ff23-4758-a61d-a43e28628fab'],21,,,,,,,,,,,,,,,,Sevilla,213,00:02:21.731,Pass,,45.2,7.7,85.1,3.2,4,0,8,0,0.011263,0.021221,0.009958,0.009958,,,,,2024-09-07 18:28:27.474535,2011-03-13,2010/2011,Spain - La Liga,Sevilla vs Barcelona
,,,,,,,,,,,,,,,,,,,,1.3233,,,,,,,,,,,,fdc8d3da-ff23-4758-a61d-a43e28628fab,145,,"[35.9, 77.8]",69291,2,,,,,-0.15264933,,Right Foot,,,,"[47.6, 76.0]",,Ground Pass,,11.837652,,,,Daniel Alves da Silva,,,,,Recovery,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,6,Barcelona,217,"['a0dc1049-da1b-4554-bdbd-43779797c254', 'e4056baf-3e20-42ed-bf7a-78c621353073']",25,,,,,,,,,,,,,,,,Barcelona,217,00:02:25.186,Pass,,35.9,77.8,47.6,76.0,3,7,4,7,0.009777,0.011263,0.0014860000000000012,0.0014860000000000012,,,,,2024-09-07 18:28:27.474535,2011-03-13,2010/2011,Spain - La Liga,Sevilla vs Barcelona
,,,,,,,,,,,,,,,,,,,,0.8696,,,,,,,,,,,,e05b6dae-bf17-490f-b23e-58c54b470e6e,148,,"[47.6, 76.0]",69291,2,,,,,-1.3694792,,Right Foot,,,,"[48.6, 71.1]",,Ground Pass,,5.001,,,,Sergio Busquets i Burgos,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,6,Barcelona,217,['693a0e90-a583-4be7-8fc5-6e0709984330'],26,,,,,,,,,,,,,,,,Barcelona,217,00:02:26.742,Pass,,47.6,76.0,48.6,71.1,4,7,4,7,0.011263,0.011263,0.0,0.0,,,,,2024-09-07 18:28:27.474535,2011-03-13,2010/2011,Spain - La Liga,Sevilla vs Barcelona
,,,,,,,,,,,,,,,,,,,,2.0415,,,,,,,,,,,,12116939-2b1f-471a-be61-81f6d5176df3,153,,"[49.3, 73.5]",69291,2,,True,,,-1.3746471,,Right Foot,,,,"[58.5, 27.2]",,Ground Pass,,47.20519,,,,David Villa Sánchez,,True,,,Free Kick,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,7,Barcelona,217,['76abd54e-e348-45f0-be77-1da583376a18'],36,,,,,,,,,,,,,,,,Barcelona,217,00:02:36.872,Pass,,49.3,73.5,58.5,27.2,4,7,5,2,0.011263,0.014291,0.0030279999999999994,0.0030279999999999994,,,,,2024-09-07 18:28:27.474535,2011-03-13,2010/2011,Spain - La Liga,Sevilla vs Barcelona
,,,,,,,,,,,,,,,,,,,,0.8374,,,,,,,,,,,,197d1314-b750-4c8a-97b9-1e238411e39e,156,,"[60.3, 26.8]",69291,2,,,,,-2.1431053,,Right Foot,,,,"[53.6, 16.4]",,Ground Pass,,12.371338,,,,Andrés Iniesta Luján,,,,,,1,From Free Kick,David Villa Sánchez,12737.0,Center Forward,7,Barcelona,217,['26475626-94d4-4de1-a260-efcb41116ee2'],40,,,,,,,,,,,,,,,,Barcelona,217,00:02:40.645,Pass,,60.3,26.8,53.6,16.4,5,2,5,1,0.014291,0.013845,-0.0004460000000000002,0.0,,,,,2024-09-07 18:28:27.474535,2011-03-13,2010/2011,Spain - La Liga,Sevilla vs Barcelona
,,,,,,,,,,,,,,,,,,,,1.0987,,,,,,,,,,,,38209cf3-a6ac-4812-b738-a2fc54481bdc,159,,"[53.5, 17.7]",69291,2,,,,,1.3295168,,Right Foot,,,,"[58.2, 36.8]",,Ground Pass,,19.669773,,,,Xavier Hernández Creus,,,,,,1,From Free Kick,Andrés Iniesta Luján,5216.0,Left Center Midfield,7,Barcelona,217,['4561e848-6170-4d7d-9db6-92238cfa9f40'],42,,,,,,,,,,,,,,,,Barcelona,217,00:02:42.311,Pass,,53.5,17.7,58.2,36.8,5,1,5,3,0.013845,0.014846,0.0010010000000000002,0.0010010000000000002,,,,,2024-09-07 18:28:27.474535,2011-03-13,2010/2011,Spain - La Liga,Sevilla vs Barcelona
,,,,,,,,,,,,,,,,,,,,1.1383,,,,,,,,,,,,ccf66e5e-0269-483c-ae4c-a12a5372b50d,162,,"[67.1, 40.1]",69291,2,,,,,1.3403939,,Right Foot,,,,"[70.9, 56.3]",,Ground Pass,,16.639711,,,,Lionel Andrés Messi Cuccittini,,,,,,1,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,7,Barcelona,217,['3fa4a4ae-fa0d-4f33-a2e0-fb6c6917cbd7'],45,,,,,,,,,,,,,,,,Barcelona,217,00:02:45.555,Pass,,67.1,40.1,70.9,56.3,6,3,6,5,0.016895,0.016856,-3.900000000000084e-05,0.0,,,,,2024-09-07 18:28:27.474535,2011-03-13,2010/2011,Spain - La Liga,Sevilla vs Barcelona
,,,,,,,,,,,,,,,,,,,,0.989,,,,,,,,,,,,9dd8f4c7-e18b-4538-83a2-7868231e9097,166,,"[75.8, 57.4]",69291,2,,,,,0.43436727,,Left Foot,,,,"[85.5, 61.9]",,Ground Pass,,10.692988,,,,Pedro Eliezer Rodríguez Ledesma,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,7,Barcelona,217,"['6ba119cb-0c57-4f59-bfe3-aa65442fd1fd', 'c9bd4e76-f71d-4b10-9b57-a5e6569eadcf']",47,,,,,,,,,,,,,,,,Barcelona,217,00:02:47.235,Pass,True,75.8,57.4,85.5,61.9,7,5,8,6,0.019351,0.024015,0.0046640000000000015,0.0046640000000000015,,,,,2024-09-07 18:28:27.474535,2011-03-13,2010/2011,Spain - La Liga,Sevilla vs Barcelona
,,,,,,,,,,,,,,,,,,,,1.934188,,,,,,,,,,,,dcef5c76-7bc5-4471-80eb-0ae013bf7d68,169,,"[85.5, 61.9]",69291,2,,,,,-0.56696194,,Left Foot,,,,"[113.3, 44.2]",,Ground Pass,,32.956486,,Incomplete,,David Villa Sánchez,,,,,,1,From Free Kick,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,7,Barcelona,217,"['40baf3fc-59d2-4c0b-ab11-2e72f6aab031', '8f7e4680-dbc9-4d3a-a38b-8122b7f746c4']",48,,,,,,,,,,,,,,,,Barcelona,217,00:02:48.952,Pass,,85.5,61.9,113.3,44.2,8,6,11,4,0.024015,0.257454,0.233439,0.233439,,,,,2024-09-07 18:28:27.474535,2011-03-13,2010/2011,Spain - La Liga,Sevilla vs Barcelona
,,,,,,,,,,,,,,,,,,,,3.0361,,,,,,,,,,,,4cf52be9-3374-40fa-865d-8949aba4fb91,173,,"[12.7, 47.8]",69291,3,,,,,0.16870154,,Drop Kick,,,,"[72.0, 57.9]",,High Pass,,60.15397,,,,Álvaro Negredo Sánchez,,,,,,1,Regular Play,Javier Varas Herrera,26753.0,Goalkeeper,8,Sevilla,213,['e55eefbe-7399-46fe-a572-c9616972d364'],3,,,,,,,,,,,,,,,,Sevilla,213,00:03:03.407,Pass,,12.7,47.8,72.0,57.9,1,4,7,5,0.010827,0.019351,0.008524,0.008524,,,,,2024-09-07 18:28:27.474535,2011-03-13,2010/2011,Spain - La Liga,Sevilla vs Barcelona
,,,,,,,,,,,,,,,,,,,,1.1246,,,,,,,,,,,,0446f64a-31d7-4f6b-9c30-daede238e899,176,,"[72.0, 57.9]",69291,3,,,,True,-2.8568623,,,,,,"[63.8, 55.5]",,Low Pass,,8.5440035,,,,Alain Didier Zokora-Déguy,,,,,,1,Regular Play,Álvaro Negredo Sánchez,20542.0,Center Forward,8,Sevilla,213,"['7861e4da-46c0-46e0-afa6-8cbbca2fb189', 'e813bdfc-44f1-4d26-9f1b-bd74294b05f8']",6,,,,,,,,,,,,,,,,Sevilla,213,00:03:06.443,Pass,True,72.0,57.9,63.8,55.5,7,5,6,5,0.019351,0.016856,-0.0024950000000000007,0.0,,,,,2024-09-07 18:28:27.474535,2011-03-13,2010/2011,Spain - La Liga,Sevilla vs Barcelona
,,,,,,,,,,,,,,,,,,,,0.7611,,,,,,,,,,,,2ac1547a-ceb0-4f70-aa3e-58f70f8a1466,178,,"[63.8, 55.5]",69291,3,,,,,-0.60698766,,Right Foot,,,,"[74.6, 48.0]",,Low Pass,,13.148765,,,,Ivan Rakitić,,,,,,1,Regular Play,Alain Didier Zokora-Déguy,26682.0,Right Defensive Midfield,8,Sevilla,213,['57f96f34-0b03-4cb5-b297-e273d459e0df'],7,,,,,,,,,,,,,,,,Sevilla,213,00:03:07.568,Pass,,63.8,55.5,74.6,48.0,6,5,7,4,0.016856,0.019971,0.0031149999999999997,0.0031149999999999997,,,,,2024-09-07 18:28:27.474535,2011-03-13,2010/2011,Spain - La Liga,Sevilla vs Barcelona
,,,,,,,,,,,,,,,,,,,,0.9088,,,,,,,,,,,,bb614639-ec79-4236-9574-e6c8fe711725,181,,"[74.6, 48.0]",69291,3,,,,,0.7123576,,Right Foot,,,,"[83.4, 55.6]",,Low Pass,,11.627554,,Incomplete,,,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Center Attacking Midfield,8,Sevilla,213,['d1406c79-b319-430f-9850-287e0ba3a666'],8,,,,,,,,,,,,,,,,Sevilla,213,00:03:08.369,Pass,,74.6,48.0,83.4,55.6,7,4,8,5,0.019971,0.024122,0.004151000000000002,0.004151000000000002,,,,,2024-09-07 18:28:27.474535,2011-03-13,2010/2011,Spain - La Liga,Sevilla vs Barcelona
,,,,,,,,,,,,,,,,,,,,1.1146,,,,,,,,,,,,a9aac044-bb30-4ead-9060-7a53ad5b57bf,184,,"[37.4, 25.4]",69291,3,,,,,-0.4999353,,Left Foot,,,,"[49.3, 18.9]",,Ground Pass,,13.559499,,,,Andrés Iniesta Luján,,,,,,1,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Center Back,9,Barcelona,217,['5af843a8-d42d-49cc-9841-792140507925'],10,,,,,,,,,,,,,,,,Barcelona,217,00:03:10.248,Pass,,37.4,25.4,49.3,18.9,3,2,4,1,0.011105,0.012147,0.0010419999999999995,0.0010419999999999995,,,,,2024-09-07 18:28:27.474535,2011-03-13,2010/2011,Spain - La Liga,Sevilla vs Barcelona
,,,,,,,,,,,,,,,,,,,,0.6856,,,,,,,,,,,,b22bca4d-789a-4779-8096-59a9c1a34af0,187,,"[55.8, 17.3]",69291,3,,,,,0.4933786,,Right Foot,,,,"[66.4, 23.0]",,Ground Pass,,12.035364,,,,Pedro Eliezer Rodríguez Ledesma,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,9,Barcelona,217,['b6adce21-f083-4e65-bfb2-d760e59d5637'],12,,,,,,,,,,,,,,,,Barcelona,217,00:03:12.192,Pass,,55.8,17.3,66.4,23.0,5,1,6,2,0.013845,0.016856,0.003011,0.003011,,,,,2024-09-07 18:28:27.474535,2011-03-13,2010/2011,Spain - La Liga,Sevilla vs Barcelona
,,,,,,,,,,,,,,,,,,,,0.6548,,,,,,,,,,,,32fa5e50-aeff-4a1c-94b6-5b30a7816184,190,,"[66.4, 23.0]",69291,3,,,,,-1.8925469,,Left Foot,,,,"[63.9, 15.5]",,Ground Pass,,7.905694,,,,Andrés Iniesta Luján,,,,,,1,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,9,Barcelona,217,['539d1e27-9623-4d7a-87d2-87452aa4e903'],12,,,,,,,,,,,,,,,,Barcelona,217,00:03:12.914,Pass,,66.4,23.0,63.9,15.5,6,2,6,1,0.016856,0.016118,-0.0007379999999999991,0.0,,,,,2024-09-07 18:28:27.474535,2011-03-13,2010/2011,Spain - La Liga,Sevilla vs Barcelona
,,,,,,,,,,,,,,,,,,,,0.5082,,,,,,,,,,,,eee59aa4-ff73-40e0-bf74-733af22043bd,194,,"[53.3, 71.4]",69291,3,,,,,-2.6779451,,Left Foot,,,,"[44.7, 67.1]",,Ground Pass,,9.615092,,,,José Martín Cáceres Silva,,,,,Recovery,1,Regular Play,Jesús Navas González,6821.0,Left Wing,10,Sevilla,213,['4aa8bf3e-5027-4cdf-b6df-3affb78e8644'],14,,,,,,,,,,,,,,,,Sevilla,213,00:03:14.302,Pass,,53.3,71.4,44.7,67.1,5,7,4,6,0.012483,0.012147,-0.0003359999999999995,0.0,,,,,2024-09-07 18:28:27.474535,2011-03-13,2010/2011,Spain - La Liga,Sevilla vs Barcelona
,,,,,,,,,,,,,,,,,,,,1.8522,,,,,,,,,,,,2ced13a5-04a5-49ff-8ddc-71d568a9ae2e,196,,"[44.7, 67.1]",69291,3,,,,,-0.12984945,,Right Foot,,,,"[73.8, 63.3]",,High Pass,,29.347061,,,,Ivan Rakitić,,,,,,1,Regular Play,José Martín Cáceres Silva,5248.0,Right Back,10,Sevilla,213,['390496e3-ecbf-46cf-b13f-50bce23f41de'],14,,,,,,,,,,,,,,,,Sevilla,213,00:03:14.811,Pass,,44.7,67.1,73.8,63.3,4,6,7,6,0.012147,0.018703,0.006556000000000001,0.006556000000000001,,,,,2024-09-07 18:28:27.474535,2011-03-13,2010/2011,Spain - La Liga,Sevilla vs Barcelona
,,,,,,,,,,,,,,,,,,,,2.052,,,,,,,,,,,,03ab8ff7-dcb6-4f9b-8f18-d17b78acd881,200,,"[71.2, 69.2]",69291,3,,,,,-0.06423897,,Right Foot,,,,"[88.3, 68.1]",,Ground Pass,,17.135344,,,,Diego Ángel Capel Trinidad,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Center Attacking Midfield,10,Sevilla,213,['1a2d42d3-b243-4f08-a609-56893ccc8fb6'],18,,,,,,,,,,,,,,,,Sevilla,213,00:03:18.291,Pass,,71.2,69.2,88.3,68.1,7,6,8,6,0.018703,0.024015,0.005312000000000001,0.005312000000000001,,,,,2024-09-07 18:28:27.474535,2011-03-13,2010/2011,Spain - La Liga,Sevilla vs Barcelona
,,,,,,,,,,,,,,,,,,,,2.3225,,,,,,,,,,,,919b2104-9444-4851-abbc-caeaf50cbc11,211,,"[33.5, 30.4]",69291,3,,,,,2.569003,,Left Foot,,,,"[9.3, 46.0]",,Ground Pass,,28.79236,,,,Víctor Valdés Arribas,,,,,,1,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Center Back,11,Barcelona,217,['f540e226-af8b-476f-9d22-55e6f5b0334a'],26,,,,,,,,,,,,,,,,Barcelona,217,00:03:26.005,Pass,,33.5,30.4,9.3,46.0,3,2,0,4,0.011105,0.009411,-0.001694000000000001,0.0,,,,,2024-09-07 18:28:27.474535,2011-03-13,2010/2011,Spain - La Liga,Sevilla vs Barcelona
,,,,,,,,,,,,,,,,,,,,4.1334,,,,,,,,,,,,ba8a95b8-a6b0-48ad-b417-42fbd1e7d97d,214,,"[10.7, 49.1]",69291,3,,,,,0.5642682,,Right Foot,,,,"[34.4, 64.1]",,Ground Pass,,28.047995,,,,Gerard Piqué Bernabéu,,,,,,1,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,11,Barcelona,217,['8a7aa832-f1b2-47e0-8d10-0d12ddc32e49'],29,,,,,,,,,,,,,,,,Barcelona,217,00:03:29.647,Pass,,10.7,49.1,34.4,64.1,0,4,3,6,0.009411,0.010595,0.001184000000000001,0.001184000000000001,,,,,2024-09-07 18:28:27.474535,2011-03-13,2010/2011,Spain - La Liga,Sevilla vs Barcelona
,,,,,,,,,,,,,,,,,,,,1.675,,,,,,,,,,,,cfa39588-d1c9-4f41-9a89-71207b78af0f,217,,"[49.3, 62.7]",69291,3,,,,,-2.3152337,,Right Foot,,,,"[37.6, 50.0]",,Ground Pass,,17.267889,,,,Sergio Busquets i Burgos,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,11,Barcelona,217,['0ffad4f1-ab66-4c97-960f-4ca0658a9f9d'],37,,,,,,,,,,,,,,,,Barcelona,217,00:03:37.717,Pass,,49.3,62.7,37.6,50.0,4,6,3,4,0.012147,0.011324,-0.0008229999999999991,0.0,,,,,2024-09-07 18:28:27.474535,2011-03-13,2010/2011,Spain - La Liga,Sevilla vs Barcelona
,,,,,,,,,,,,,,,,,,,,0.7568,,,,,,,,,,,,75d0b1cb-e0fc-4287-b56b-09e043b28705,220,,"[39.9, 50.9]",69291,3,,,,,-0.64460367,,Right Foot,,,,"[54.4, 40.0]",,Ground Pass,,18.14001,,,,Lionel Andrés Messi Cuccittini,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,11,Barcelona,217,['ec435dd6-5135-410b-ad33-fa166d22b0b7'],42,,,,,,,,,,,,,,,,Barcelona,217,00:03:42.192,Pass,,39.9,50.9,54.4,40.0,3,5,5,3,0.011105,0.014846,0.0037409999999999995,0.0037409999999999995,,,,,2024-09-07 18:28:27.474535,2011-03-13,2010/2011,Spain - La Liga,Sevilla vs Barcelona
,,,,,,,,,,,,,,,,,,,,0.9786,,,,,,,,,,,,d6f666e9-2da6-4cd7-9b1b-045a5e34d08b,224,,"[63.5, 39.2]",69291,3,,,,,-1.5335464,,Left Foot,,,,"[64.1, 23.1]",,Ground Pass,,16.111176,,,,Andrés Iniesta Luján,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,11,Barcelona,217,"['4274b819-9b4a-46b9-a364-6f8e82cbad10', '6f109a8f-eec1-4764-97af-bd06422c42e6']",46,,,,,,,,,,,,,,,,Barcelona,217,00:03:46.046,Pass,True,63.5,39.2,64.1,23.1,6,3,6,2,0.016895,0.016856,-3.900000000000084e-05,0.0,,,,,2024-09-07 18:28:27.474535,2011-03-13,2010/2011,Spain - La Liga,Sevilla vs Barcelona
,,,,,,,,,,,,,,,,,,,,1.5224,,,,,,,,,,,,be5982bb-1b77-419a-b545-80436e8aa185,227,,"[64.1, 23.1]",69291,3,,,,,0.24497867,,Right Foot,,,,"[84.1, 28.1]",,Low Pass,,20.615528,,,,David Villa Sánchez,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,11,Barcelona,217,['e3682b65-7419-415b-8163-3de3d8d3f380'],47,,,,,,,,,,,,,,,,Barcelona,217,00:03:47.882,Pass,,64.1,23.1,84.1,28.1,6,2,8,2,0.016856,0.024122,0.007266000000000002,0.007266000000000002,,,,,2024-09-07 18:28:27.474535,2011-03-13,2010/2011,Spain - La Liga,Sevilla vs Barcelona
,,,,,,,,,,,,,,,,,,,,0.9151,,,,,,,,,,,,8675685a-ae04-42ec-a3b4-905f34a59e7a,230,,"[97.8, 29.7]",69291,3,,,,,1.69142,,Right Foot,,,,"[96.6, 39.6]",,Ground Pass,,9.972462,,,,Lionel Andrés Messi Cuccittini,,,,,,1,Regular Play,David Villa Sánchez,12737.0,Center Forward,11,Barcelona,217,['86dee509-79bb-4c20-a822-4c46cb070776'],52,,,,,,,,,,,,,,,,Barcelona,217,00:03:52.435,Pass,,97.8,29.7,96.6,39.6,9,2,9,3,0.028552,0.035113,0.006560999999999997,0.006560999999999997,,,,,2024-09-07 18:28:27.474535,2011-03-13,2010/2011,Spain - La Liga,Sevilla vs Barcelona
