50_50,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure,x,y,end_x,end_y,x1_bin,y1_bin,x2_bin,y2_bin,start_zone_value,end_zone_value,pass_xT,progressive_xT,expected_assists_xA,shot_statsbomb_xg_cum,xg_chain,xg_buildup,Extraction Date,match_date,season,competition,h2h
,,,,,,,,,,,,,1.3153,,,,,,,,,,,,,,,a3154cc7-80b6-47a6-9bb0-feabcf8f4950,2387,,"[45.6, 74.2]",69246,52,,,,,-2.7601125,,Right Foot,,"[27.9, 67.1]",,Ground Pass,,19.07092,,,Gerard Piqué Bernabéu,,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,85,Barcelona,217,['6f8df972-7c3a-4f56-a0e3-5a05e4a43373'],50,,,,,,,,,,,,,,Barcelona,217,00:07:50.848,Pass,,45.6,74.2,27.9,67.1,4,7,2,6,0.011263,0.009424,-0.0018390000000000004,0.0,,,,,2024-09-07 18:28:19.312191,2011-04-30,2010/2011,Spain - La Liga,Real Sociedad vs Barcelona
,,,,,,,,,,,,,2.072895,,,,,,,,,,,,,,,f0a0f4eb-fc52-4c0d-b976-c4b02c3a4a8d,2390,,"[27.9, 67.1]",69246,52,,,,,-2.1209621,,Right Foot,,"[9.5, 37.1]",,Ground Pass,,35.19318,,,José Manuel Pinto Colorado,,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,85,Barcelona,217,['13cbe40a-5ad5-4231-8417-30beb820b7d6'],53,,,,,,,,,,,,,,Barcelona,217,00:07:53.010,Pass,,27.9,67.1,9.5,37.1,2,6,0,3,0.009424,0.009411,-1.3000000000000858e-05,0.0,,,,,2024-09-07 18:28:19.312191,2011-04-30,2010/2011,Spain - La Liga,Real Sociedad vs Barcelona
,,,,,,,,,,,,,1.8925,,,,,,,,,,,,,,,3e13ad70-7064-444b-9063-46897c057b8d,2393,,"[15.6, 32.7]",69246,52,,,,,-0.78891927,,Right Foot,,"[43.9, 4.2]",,High Pass,,40.163914,,,Andreu Fontàs Prat,,,,,,,2,Regular Play,José Manuel Pinto Colorado,26005.0,Goalkeeper,85,Barcelona,217,['df4dbc5b-9648-4537-957b-405c73de3d16'],57,,,,,,,,,,,,,,Barcelona,217,00:07:57.858,Pass,,15.6,32.7,43.9,4.2,1,3,4,0,0.010827,0.011263,0.0004360000000000006,0.0004360000000000006,,,,,2024-09-07 18:28:19.312191,2011-04-30,2010/2011,Spain - La Liga,Real Sociedad vs Barcelona
,,,,,,,,,,,,,2.469919,,,,,,,,,,,,,,,62d40a75-ae13-4dc5-a0f1-c2fc4826e0a0,2397,,"[77.1, 80.0]",69246,53,,,,,-0.26396373,,,,"[114.1, 70.0]",,Low Pass,,38.327538,,,Xabier Prieto Argarate,,,,,,Throw-in,2,From Throw In,Carlos Martínez Díez,8724.0,Right Back,86,Real Sociedad,210,['6c993671-13b6-4ed6-a278-de51aad2c0a4'],2,,,,,,,,,,,,,,Real Sociedad,210,00:08:02.946,Pass,,77.1,80.0,114.1,70.0,7,7,11,6,0.017451,0.046477,0.029025999999999996,0.029025999999999996,,,,,2024-09-07 18:28:19.312191,2011-04-30,2010/2011,Spain - La Liga,Real Sociedad vs Barcelona
,,,,,,,,,,,,,1.094914,,,,,,,,,,,,,,,90be6fd0-212e-4302-9779-862470ac9b85,2403,,"[115.8, 80.0]",69246,53,,,,,-2.2289782,,,,"[108.3, 70.3]",,Low Pass,,12.261321,,,Xabier Prieto Argarate,,,,,,Throw-in,2,From Throw In,Carlos Martínez Díez,8724.0,Right Back,87,Real Sociedad,210,['728d39a7-8c22-4e48-8cef-996f5a04d206'],13,,,,,,,,,,,,,,Real Sociedad,210,00:08:13.789,Pass,,115.8,80.0,108.3,70.3,11,7,10,6,0.037926,0.04067,0.0027439999999999964,0.0027439999999999964,,,,,2024-09-07 18:28:19.312191,2011-04-30,2010/2011,Spain - La Liga,Real Sociedad vs Barcelona
,,,,,,,,,,,,,1.086107,,,,,,,,,,,,,,,c48d7b2b-5ba4-440d-9dcf-f8d90462223e,2406,,"[103.9, 70.8]",69246,53,,,,,0.39852244,,Right Foot,,"[111.5, 74.0]",,Ground Pass,,8.246211,,,Carlos Martínez Díez,,,,,,,2,From Throw In,Xabier Prieto Argarate,6690.0,Right Wing,87,Real Sociedad,210,['01b7d991-b204-43bc-a26b-7329e8231f1f'],15,,,,,,,,,,,,,,Real Sociedad,210,00:08:15.521,Pass,,103.9,70.8,111.5,74.0,10,7,11,7,0.034851,0.037926,0.0030750000000000013,0.0030750000000000013,,,,,2024-09-07 18:28:19.312191,2011-04-30,2010/2011,Spain - La Liga,Real Sociedad vs Barcelona
,,,,,,,,,,,,,1.709004,,,,,,,,,,,,,,,24876c6a-85bb-40ca-be69-cd480beaa009,2409,,"[117.6, 76.7]",69246,53,,,,,-1.6728033,,Right Foot,,"[116.3, 64.0]",,Ground Pass,,12.766362,Incomplete,,,,,,,,,2,From Throw In,Carlos Martínez Díez,8724.0,Right Back,87,Real Sociedad,210,['1b975949-827e-43b6-a2cb-7752d2e16f00'],19,,,,,,,,,,,,,,Real Sociedad,210,00:08:19.308,Pass,,117.6,76.7,116.3,64.0,11,7,11,6,0.037926,0.046477,0.008550999999999996,0.008550999999999996,,,,,2024-09-07 18:28:19.312191,2011-04-30,2010/2011,Spain - La Liga,Real Sociedad vs Barcelona
,,,,,,,,,,,,,0.945416,,,,,,,,,,,,,,,751c04ae-2ef5-4099-a916-2bb353f25c5c,2413,,"[7.7, 16.4]",69246,53,,,,,0.8728935,,Left Foot,,"[15.5, 25.7]",,Ground Pass,,12.137957,,,Xavier Hernández Creus,,,,,,,2,Regular Play,Andreu Fontàs Prat,6890.0,Left Back,88,Barcelona,217,"['419b993d-ac04-42ae-98cf-b5b3cc40190f', '59b107d9-02bf-4ab3-9eac-eb7bfc580f85']",22,,,,,,,,,,,,,,Barcelona,217,00:08:22.458,Pass,True,7.7,16.4,15.5,25.7,0,1,1,2,0.007501,0.009777,0.0022759999999999994,0.0022759999999999994,,,,,2024-09-07 18:28:19.312191,2011-04-30,2010/2011,Spain - La Liga,Real Sociedad vs Barcelona
,,,,,,,,,,,,,1.7033,,,,,,,,,,,,,,,7426d892-03b7-4a36-81b2-bf9b3b6fb489,2417,,"[15.2, 25.9]",69246,53,,,,,-0.9587158,,Right Foot,,"[29.1, 6.1]",,Ground Pass,,24.19194,,,Ibrahim Afellay,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,88,Barcelona,217,['923bbf5a-63fa-4580-a638-138a35548cec'],24,,,,,,,,,,,,,,Barcelona,217,00:08:24.051,Pass,,15.2,25.9,29.1,6.1,1,2,2,0,0.009777,0.008449,-0.0013279999999999993,0.0,,,,,2024-09-07 18:28:19.312191,2011-04-30,2010/2011,Spain - La Liga,Real Sociedad vs Barcelona
,,,,,,,,,,,,,1.654585,,,,,,,,,,,,,,,c3e4cfe0-03e4-45b0-a216-784b8db8d272,2423,,"[81.3, 56.9]",69246,53,,,,,1.6373645,,Right Foot,,"[80.3, 71.9]",,Ground Pass,,15.033297,,,Carlos Martínez Díez,,,,,,Recovery,2,Regular Play,Mikel Aranburu Eizagirre,26449.0,Center Attacking Midfield,88,Barcelona,217,['f2663037-6bb0-4dc8-8cb1-6ba3c8947782'],29,,,,,,,,,,,,,,Real Sociedad,210,00:08:29.428,Pass,,81.3,56.9,80.3,71.9,8,5,7,7,0.024122,0.017451,-0.006671,0.0,,,,,2024-09-07 18:28:19.312191,2011-04-30,2010/2011,Spain - La Liga,Real Sociedad vs Barcelona
,,,,,,,,,,,,,1.762236,,,,,,,,,,,,,,,fedac903-ea34-4657-9667-f9c188b06c47,2426,,"[84.4, 72.7]",69246,53,,,,,-0.8255296,,Left Foot,True,"[109.5, 45.5]",,High Pass,,37.011486,Pass Offside,,Antoine Griezmann,,,,,,,2,Regular Play,Carlos Martínez Díez,8724.0,Right Back,88,Barcelona,217,['6c7896a0-456b-4f79-abce-2e0c24a0c168'],34,,,,,,,,,,,,,,Real Sociedad,210,00:08:34.561,Pass,,84.4,72.7,109.5,45.5,8,7,10,4,0.021221,0.108051,0.08682999999999999,0.08682999999999999,,,,,2024-09-07 18:28:19.312191,2011-04-30,2010/2011,Spain - La Liga,Real Sociedad vs Barcelona
,,,,,,,,,,,,,3.0249,,,,,,,,,,,,,,,02f1793a-9aea-4551-b06f-84343ba4b437,2428,,"[13.1, 35.1]",69246,54,,,,,1.0633093,,Right Foot,,"[37.4, 78.8]",,High Pass,,50.0018,,,Daniel Alves da Silva,,,True,,,Free Kick,2,From Free Kick,José Manuel Pinto Colorado,26005.0,Goalkeeper,89,Barcelona,217,['7be5e438-f0f4-41b8-baad-1d863663eeb7'],19,,,,,,,,,,,,,,Barcelona,217,00:09:19.448,Pass,,13.1,35.1,37.4,78.8,1,3,3,7,0.010827,0.009777,-0.0010500000000000006,0.0,,,,,2024-09-07 18:28:19.312191,2011-04-30,2010/2011,Spain - La Liga,Real Sociedad vs Barcelona
,,,,,,,,,,,,,0.756,,,,,,,,,,,,,,,ab28e0ca-47f8-4f48-b4ea-205c661b9c88,2431,,"[37.4, 78.8]",69246,54,,,,,-1.8743671,,Right Foot,,"[34.8, 70.5]",,Ground Pass,,8.6977005,,,Thiago Alcântara do Nascimento,,,,,,,2,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,89,Barcelona,217,['5afd918c-0dcc-4b13-80e8-8eac73e56dc1'],25,,,,,,,,,,,,,,Barcelona,217,00:09:25.304,Pass,,37.4,78.8,34.8,70.5,3,7,3,6,0.009777,0.010595,0.000818000000000001,0.000818000000000001,,,,,2024-09-07 18:28:19.312191,2011-04-30,2010/2011,Spain - La Liga,Real Sociedad vs Barcelona
,,,,,,,,,,,,,1.790587,,,,,,,,,,,,,,,a7587cd8-8ed9-4fc3-a949-1f36582d04d3,2434,,"[47.2, 65.3]",69246,54,,,,,-1.8661251,,Right Foot,,"[36.4, 29.8]",,Ground Pass,,37.10647,,,Gabriel Alejandro Milito,,,,,,,2,From Free Kick,Thiago Alcântara do Nascimento,5208.0,Left Center Midfield,89,Barcelona,217,['aa316318-1deb-4dfd-abc0-bfff70a9d348'],28,,,,,,,,,,,,,,Barcelona,217,00:09:28.265,Pass,,47.2,65.3,36.4,29.8,4,6,3,2,0.012147,0.011105,-0.0010419999999999995,0.0,,,,,2024-09-07 18:28:19.312191,2011-04-30,2010/2011,Spain - La Liga,Real Sociedad vs Barcelona
,,,,,,,,,,,,,1.0718,,,,,,,,,,,,,,,7e8ba19f-b5d9-46fd-8cf1-a1d11b10b464,2437,,"[43.9, 29.4]",69246,54,,,,,0.9727185,,Left Foot,,"[56.3, 47.6]",,Ground Pass,,22.022715,,,Xavier Hernández Creus,,,,,,,2,From Free Kick,Gabriel Alejandro Milito,25919.0,Left Center Back,89,Barcelona,217,['fc942ed8-f349-424e-93a5-fe4e75bb7571'],33,,,,,,,,,,,,,,Barcelona,217,00:09:33.691,Pass,,43.9,29.4,56.3,47.6,4,2,5,4,0.012692,0.014846,0.0021539999999999997,0.0021539999999999997,,,,,2024-09-07 18:28:19.312191,2011-04-30,2010/2011,Spain - La Liga,Real Sociedad vs Barcelona
,,,,,,,,,,,,,1.484898,,,,,,,,,,,,,,,37832976-6fcb-4153-9f4d-a61126cf2116,2441,,"[57.0, 48.7]",69246,54,,,,,2.1053905,,Right Foot,,"[43.5, 71.5]",,Ground Pass,,26.49698,,,Daniel Alves da Silva,,,,,,,2,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,89,Barcelona,217,"['32df8e9b-071f-41d5-bf75-23aed3ec0840', 'd95b0ad2-4994-4361-ad60-5e276db6f447']",35,,,,,,,,,,,,,,Barcelona,217,00:09:35.424,Pass,True,57.0,48.7,43.5,71.5,5,4,4,7,0.014846,0.011263,-0.0035829999999999994,0.0,,,,,2024-09-07 18:28:19.312191,2011-04-30,2010/2011,Spain - La Liga,Real Sociedad vs Barcelona
,,,,,,,,,,,,,0.7456,,,,,,,,,,,,,,,73eac7df-d9de-4fea-804e-3adcbea2ebfa,2444,,"[43.5, 71.5]",69246,54,,,,,-1.1220729,,Right Foot,,"[50.0, 58.0]",,Ground Pass,,14.983324,,,Xavier Hernández Creus,,,,,,,2,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,89,Barcelona,217,['3f640146-ef0e-4abc-83e4-e9ed67480d75'],38,,,,,,,,,,,,,,Barcelona,217,00:09:38.401,Pass,,43.5,71.5,50.0,58.0,4,7,4,5,0.011263,0.012692,0.0014289999999999997,0.0014289999999999997,,,,,2024-09-07 18:28:19.312191,2011-04-30,2010/2011,Spain - La Liga,Real Sociedad vs Barcelona
,,,,,,,,,,,,,0.9301,,,,,,,,,,,,,,,089e3bbd-9c94-4e39-bfb0-acf778806f5b,2448,,"[51.0, 48.7]",69246,54,,,,,-1.6432084,,Right Foot,,"[49.6, 29.4]",,Ground Pass,,19.35071,,,Gabriel Alejandro Milito,,,,,,,2,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,89,Barcelona,217,"['259c0172-9ef7-4acf-bf14-a49e6b23aaff', 'ea92f7d7-3ab0-4853-9835-b4afa2c9ccb7']",41,,,,,,,,,,,,,,Barcelona,217,00:09:41.460,Pass,True,51.0,48.7,49.6,29.4,4,4,4,2,0.012626,0.012692,6.600000000000009e-05,6.600000000000009e-05,,,,,2024-09-07 18:28:19.312191,2011-04-30,2010/2011,Spain - La Liga,Real Sociedad vs Barcelona
,,,,,,,,,,,,,1.631591,,,,,,,,,,,,,,,649e31d6-e134-41e2-85b0-b0bdf952b318,2451,,"[49.6, 29.4]",69246,54,,,,,-0.8329813,,Left Foot,,"[68.6, 8.5]",,Ground Pass,,28.245531,,,Ibrahim Afellay,,,,,,,2,From Free Kick,Gabriel Alejandro Milito,25919.0,Left Center Back,89,Barcelona,217,['c3ad81b0-2d6d-47b6-8d3f-f6863ef8573d'],43,,,,,,,,,,,,,,Barcelona,217,00:09:43.602,Pass,,49.6,29.4,68.6,8.5,4,2,6,0,0.012692,0.014736,0.0020440000000000007,0.0020440000000000007,,,,,2024-09-07 18:28:19.312191,2011-04-30,2010/2011,Spain - La Liga,Real Sociedad vs Barcelona
,,,,,,,,,,,,,0.6622,,,,,,,,,,,,,,,47b4cac2-3b80-49c7-8ce2-95302f2ecf4c,2455,,"[66.6, 10.0]",69246,54,,,,,-2.8071845,,Right Foot,,"[54.8, 5.9]",,Ground Pass,,12.491998,,,Andreu Fontàs Prat,,,,,,,2,From Free Kick,Ibrahim Afellay,4891.0,Left Wing,89,Barcelona,217,['69ed9512-0f61-45d4-b60b-89a33cf7a5a7'],45,,,,,,,,,,,,,,Barcelona,217,00:09:45.968,Pass,,66.6,10.0,54.8,5.9,6,0,5,0,0.014736,0.012483,-0.0022530000000000015,0.0,,,,,2024-09-07 18:28:19.312191,2011-04-30,2010/2011,Spain - La Liga,Real Sociedad vs Barcelona
,,,,,,,,,,,,,1.9539,,,,,,,,,,,,,,,9af3a34b-ff8a-46a9-838f-e9310e43d970,2458,,"[54.8, 5.9]",69246,54,,,,,0.4376794,,Left Foot,,"[86.0, 20.5]",,High Pass,,34.44706,Incomplete,,,,,,,,,2,From Free Kick,Andreu Fontàs Prat,6890.0,Left Back,89,Barcelona,217,['a461bced-e88d-4429-9113-ad4708a104d0'],46,,,,,,,,,,,,,,Barcelona,217,00:09:46.670,Pass,,54.8,5.9,86.0,20.5,5,0,8,2,0.012483,0.024122,0.011639000000000002,0.011639000000000002,,,,,2024-09-07 18:28:19.312191,2011-04-30,2010/2011,Spain - La Liga,Real Sociedad vs Barcelona
,,,,,,,,,,,,,0.7899,,,,,,,,,,,,,,,a461bced-e88d-4429-9113-ad4708a104d0,2459,,"[35.0, 60.5]",69246,54,,,,,0.84353364,,Head,,"[43.9, 70.5]",,High Pass,,13.386934,,,Carlos Martínez Díez,,,,,,Recovery,2,Regular Play,Mikel González de Martín Martínez,16622.0,Right Center Back,90,Real Sociedad,210,"['9af3a34b-ff8a-46a9-838f-e9310e43d970', 'cc6a02dc-9a0f-4e8f-8387-a5b41c1f1d3b']",48,,,,,,,,,,,,,,Real Sociedad,210,00:09:48.624,Pass,,35.0,60.5,43.9,70.5,3,6,4,6,0.010595,0.012147,0.0015519999999999996,0.0015519999999999996,,,,,2024-09-07 18:28:19.312191,2011-04-30,2010/2011,Spain - La Liga,Real Sociedad vs Barcelona
,,,,,,,,,,,,,1.230648,,,,,,,,,,,,,,,67a56fe9-3ce8-414c-99b5-8fe75f00d4a4,2461,,"[43.9, 70.5]",69246,54,,,,,-2.527343,,Head,,"[34.4, 63.8]",,High Pass,,11.624973,,,Mikel González de Martín Martínez,,,,,,,2,Regular Play,Carlos Martínez Díez,8724.0,Right Back,90,Real Sociedad,210,['792c33df-3ee0-46a8-96c9-698e7c2420e9'],49,,,,,,,,,,,,,,Real Sociedad,210,00:09:49.506,Pass,,43.9,70.5,34.4,63.8,4,7,3,6,0.011263,0.010595,-0.0006680000000000002,0.0,,,,,2024-09-07 18:28:19.312191,2011-04-30,2010/2011,Spain - La Liga,Real Sociedad vs Barcelona
,,,,,,,,,,,,,2.735408,,,,,,,,,,,,,,,b1c97619-dacd-4458-a34b-5a8e3e2dd08d,2465,,"[33.1, 68.6]",69246,54,,,,,0.28924167,,Right Foot,,"[70.4, 79.7]",,High Pass,,38.916576,Out,,,,,,,,,2,Regular Play,Mikel González de Martín Martínez,16622.0,Right Center Back,90,Real Sociedad,210,['4ce5c791-fe86-4474-9a52-527cb997c0e5'],51,,,,,,,,,,,,,,Real Sociedad,210,00:09:51.680,Pass,True,33.1,68.6,70.4,79.7,3,6,6,7,0.010595,0.014736,0.004141000000000001,0.004141000000000001,,,,,2024-09-07 18:28:19.312191,2011-04-30,2010/2011,Spain - La Liga,Real Sociedad vs Barcelona
,,,,,,,,,,,,,0.61381,,,,,,,,,,,,,,,4606bcef-57a4-4df1-98bf-1f0867d2e7d6,2466,,"[49.4, 1.0]",69246,54,,True,,,2.2615063,,,,"[41.3, 10.8]",,High Pass,,12.714166,,,Thiago Alcântara do Nascimento,,,,,,Throw-in,2,From Throw In,Andreu Fontàs Prat,6890.0,Left Back,91,Barcelona,217,['8c3a5900-db33-44a9-ad6b-aa14f5479c65'],59,,,,,,,,,,,,,,Barcelona,217,00:09:59.699,Pass,,49.4,1.0,41.3,10.8,4,0,3,1,0.011263,0.010595,-0.0006680000000000002,0.0,,,,,2024-09-07 18:28:19.312191,2011-04-30,2010/2011,Spain - La Liga,Real Sociedad vs Barcelona
,,,,,,,,,,,,,1.104237,,,,,,,,,,,,,,,cce0fe81-9e91-4730-b76a-04410d9a089b,2468,,"[41.8, 7.5]",69246,55,,True,,,-0.5070985,,Right Foot,,"[53.5, 1.0]",,Ground Pass,,13.384319,Out,,,,,,,,,2,From Throw In,Thiago Alcântara do Nascimento,5208.0,Left Center Midfield,91,Barcelona,217,,0,,,,,,,,,,,,,,Barcelona,217,00:10:00.555,Pass,,41.8,7.5,53.5,1.0,3,0,5,0,0.009777,0.012483,0.002706,0.002706,,,,,2024-09-07 18:28:19.312191,2011-04-30,2010/2011,Spain - La Liga,Real Sociedad vs Barcelona
,,,,,,,,,,,,,0.902894,,,,,,,,,,,,,,,b227e013-095d-4cb3-81b6-2f4d915b952c,2469,,"[85.2, 80.0]",69246,55,,,,,-2.4141939,,,,"[77.0, 72.7]",,Low Pass,,10.978616,,,Xabier Prieto Argarate,,,,,,Throw-in,2,From Throw In,Carlos Martínez Díez,8724.0,Right Back,92,Real Sociedad,210,['7cdfcec3-a1e1-44ee-91c3-fdda5f4a32e3'],3,,,,,,,,,,,,,,Real Sociedad,210,00:10:03.354,Pass,,85.2,80.0,77.0,72.7,8,7,7,7,0.021221,0.017451,-0.003769999999999999,0.0,,,,,2024-09-07 18:28:19.312191,2011-04-30,2010/2011,Spain - La Liga,Real Sociedad vs Barcelona
,,,,,,,,,,,,,0.704104,,,,,,,,,,,,,,,1be06d80-4d6f-4e6f-bd08-eb174ac1cc7b,2472,,"[77.0, 72.7]",69246,55,,,,,0.40763152,,Right Foot,,"[85.8, 76.5]",,Ground Pass,,9.585405,,,Carlos Martínez Díez,,,,,,,2,From Throw In,Xabier Prieto Argarate,6690.0,Right Wing,92,Real Sociedad,210,['480b4f5a-eadc-4f79-9d08-438ee54a17a3'],5,,,,,,,,,,,,,,Real Sociedad,210,00:10:05.840,Pass,,77.0,72.7,85.8,76.5,7,7,8,7,0.017451,0.021221,0.003769999999999999,0.003769999999999999,,,,,2024-09-07 18:28:19.312191,2011-04-30,2010/2011,Spain - La Liga,Real Sociedad vs Barcelona
,,,,,,,,,,,,,2.3608,,,,,,,,,,,,,,,01f6d0b2-a4fd-4e18-be49-30a1858a167a,2475,,"[85.8, 76.5]",69246,55,,,,,-0.11959816,,Right Foot,,"[109.1, 73.7]",,Low Pass,,23.467638,,,Mikel Aranburu Eizagirre,,,,,,,2,From Throw In,Carlos Martínez Díez,8724.0,Right Back,92,Real Sociedad,210,['7e5540d1-6303-43fa-8166-98da8f08224f'],6,,,,,,,,,,,,,,Real Sociedad,210,00:10:06.805,Pass,,85.8,76.5,109.1,73.7,8,7,10,7,0.021221,0.034851,0.01363,0.01363,,,,,2024-09-07 18:28:19.312191,2011-04-30,2010/2011,Spain - La Liga,Real Sociedad vs Barcelona
,,,,,,,,,,,,,1.224,,,,,,,,,,,,,,,3a31e225-38c8-4851-9e3c-8b129531d4be,2479,,"[108.3, 74.1]",69246,55,,,,,-1.4795471,,Right Foot,True,"[111.1, 43.5]",,High Pass,,30.727837,Incomplete,,,,,,,,,2,From Throw In,Mikel Aranburu Eizagirre,26449.0,Center Attacking Midfield,92,Real Sociedad,210,['f17c97d2-9672-4698-b8e2-70fcdb3d4cdb'],9,,,,,,,,,,,,,,Real Sociedad,210,00:10:09.206,Pass,,108.3,74.1,111.1,43.5,10,7,11,4,0.034851,0.257454,0.22260300000000002,0.22260300000000002,,,,,2024-09-07 18:28:19.312191,2011-04-30,2010/2011,Spain - La Liga,Real Sociedad vs Barcelona
,,,,,,,,,,,,,0.738061,,,,,,,,,,,,,,,52378f20-1c01-4945-97bc-b0e1b48185c5,2481,,"[111.9, 80.0]",69246,55,,,,,-2.3234193,,,,"[106.0, 73.7]",,Low Pass,,8.631338,,,Xabier Prieto Argarate,,,,,,Throw-in,2,From Throw In,Carlos Martínez Díez,8724.0,Right Back,93,Real Sociedad,210,['189e83be-bf00-4ec0-af9a-076cbba0cbbf'],16,,,,,,,,,,,,,,Real Sociedad,210,00:10:16.268,Pass,,111.9,80.0,106.0,73.7,11,7,10,7,0.037926,0.034851,-0.0030750000000000013,0.0,,,,,2024-09-07 18:28:19.312191,2011-04-30,2010/2011,Spain - La Liga,Real Sociedad vs Barcelona
,,,,,,,,,,,,,1.3564,,,,,,,,,,,,,,,83ddea9d-d85a-438a-b300-be19c830ceff,2486,,"[5.4, 10.0]",69246,55,,,,,1.5638034,,Left Foot,,"[5.5, 24.3]",,Ground Pass,,14.300349,,,Gabriel Alejandro Milito,,,,,,Recovery,2,From Throw In,Andreu Fontàs Prat,6890.0,Left Back,93,Real Sociedad,210,['ac5378b6-93cd-4b4b-a16d-ad0df03c3d3b'],23,,,,,,,,,,,,,,Barcelona,217,00:10:23.667,Pass,,5.4,10.0,5.5,24.3,0,0,0,2,0.006383,0.00888,0.002497000000000001,0.002497000000000001,,,,,2024-09-07 18:28:19.312191,2011-04-30,2010/2011,Spain - La Liga,Real Sociedad vs Barcelona
,,,,,,,,,,,,,2.020995,,,,,,,,,,,,,,,34618712-b2f0-472b-b66f-2167e91a4a4b,2489,,"[5.5, 24.3]",69246,55,,,,,-0.38970858,,Left Foot,,"[39.1, 10.5]",,High Pass,,36.323547,Incomplete,,,,,,,,,2,From Throw In,Gabriel Alejandro Milito,25919.0,Left Center Back,93,Real Sociedad,210,['3b60ce6d-a3cc-470b-bd78-469afef2efea'],25,,,,,,,,,,,,,,Barcelona,217,00:10:25.064,Pass,,5.5,24.3,39.1,10.5,0,2,3,1,0.00888,0.010595,0.0017149999999999995,0.0017149999999999995,,,,,2024-09-07 18:28:19.312191,2011-04-30,2010/2011,Spain - La Liga,Real Sociedad vs Barcelona
,,,,,,,,,,,,,2.094583,,,,,,,,,,,,,,,45e650a3-a97c-49ea-923f-a3740a743302,2493,,"[77.8, 72.5]",69246,55,,,,,-2.8481207,,Right Foot,,"[41.4, 61.5]",,Ground Pass,,38.02578,,,Mikel González de Martín Martínez,,,,,,,2,From Throw In,Diego Rivas Gutiérrez,26060.0,Right Defensive Midfield,93,Real Sociedad,210,['3517ac4c-5712-4d2c-870e-13b59f58f8f1'],30,,,,,,,,,,,,,,Real Sociedad,210,00:10:30.972,Pass,,77.8,72.5,41.4,61.5,7,7,3,6,0.017451,0.010595,-0.006856000000000001,0.0,,,,,2024-09-07 18:28:19.312191,2011-04-30,2010/2011,Spain - La Liga,Real Sociedad vs Barcelona
,,,,,,,,,,,,,2.4668,,,,,,,,,,,,,,,fe154f29-ef53-45a5-b3d1-9967377bbc89,2496,,"[49.3, 35.0]",69246,55,,,,,0.22879885,,Left Foot,,"[85.8, 43.5]",,High Pass,,37.476658,Incomplete,,,,,,,,,2,From Throw In,Mikel González de Martín Martínez,16622.0,Right Center Back,93,Real Sociedad,210,['c519353e-c9cb-4fbb-977f-85bf1f98526e'],37,,,,,,,,,,,,,,Real Sociedad,210,00:10:37.792,Pass,,49.3,35.0,85.8,43.5,4,3,8,4,0.012626,0.023851,0.011225,0.011225,,,,,2024-09-07 18:28:19.312191,2011-04-30,2010/2011,Spain - La Liga,Real Sociedad vs Barcelona
,,,,,,,,,,,,,3.377052,,,,,,,,,,,,,,,c519353e-c9cb-4fbb-977f-85bf1f98526e,2497,,"[35.2, 37.5]",69246,55,,,,,1.012197,,Head,,"[40.2, 45.5]",,High Pass,,9.433981,Incomplete,,,,,,,,Recovery,2,From Throw In,Gabriel Alejandro Milito,25919.0,Left Center Back,93,Real Sociedad,210,"['156f5970-7590-4ec3-a7f8-254b758c5725', 'fe154f29-ef53-45a5-b3d1-9967377bbc89']",40,,,,,,,,,,,,,,Barcelona,217,00:10:40.258,Pass,,35.2,37.5,40.2,45.5,3,3,3,4,0.011324,0.011324,0.0,0.0,,,,,2024-09-07 18:28:19.312191,2011-04-30,2010/2011,Spain - La Liga,Real Sociedad vs Barcelona
