50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure,x,y,end_x,end_y,x1_bin,y1_bin,x2_bin,y2_bin,start_zone_value,end_zone_value,pass_xT,progressive_xT,expected_assists_xA,shot_statsbomb_xg_cum,xg_chain,xg_buildup,Extraction Date,match_date,season,competition,h2h
,,,,,,,,,,,,,,,,,1.211535,,,,,,,,,,,,,366a7944-2e55-4221-869f-7877fbcff1d4,1141,,"[86.4, 51.7]",69280,23,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Adriano Correia Claro,22102.0,Right Back,41,Barcelona,217,['186562ba-10a1-4db6-85ca-627ac81576a0'],20,Left Foot,"[120.0, 40.9, 6.2]",,"[{'location': [119.0, 39.5], 'player': {'id': 26029, 'name': 'Daniel Aranzubia Aguado'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [92.7, 38.8], 'player': {'id': 26064, 'name': 'Antonio Tomás González'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [87.7, 43.0], 'player': {'id': 24234, 'name': 'Juan Domínguez Lamas'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [95.3, 46.5], 'player': {'id': 6599, 'name': 'Rubén Salvador Pérez Del Mármol'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [92.1, 51.3], 'player': {'id': 26733, 'name': 'Yves Hadley Desmarets'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [92.0, 28.6], 'player': {'id': 26175, 'name': 'Saúl Fernández García'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [102.5, 14.2], 'player': {'id': 3958, 'name': 'Pedro Eliezer Rodríguez Ledesma'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [103.2, 26.1], 'player': {'id': 23800, 'name': 'Laureano Sanabria Ruiz'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [101.7, 38.2], 'player': {'id': 26623, 'name': 'Diego Daniel Colotto'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.5, 45.2], 'player': {'id': 26107, 'name': 'Alberto Lopo García'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [100.9, 45.9], 'player': {'id': 12737, 'name': 'David Villa Sánchez'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [99.0, 65.9], 'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [87.4, 32.3], 'player': {'id': 5216, 'name': 'Andrés Iniesta Luján'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [98.6, 38.3], 'player': {'id': 20169, 'name': 'Seydou Kéita'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [100.6, 58.4], 'player': {'id': 26209, 'name': 'Manuel Pablo García Díaz'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}]",e1955fd2-1751-4e96-80ff-9cbba4b2f759,Off T,0.0072507584,Normal,Open Play,,,,Barcelona,217,00:23:20.265,Shot,,86.4,51.7,,,8,5,0,0,0.024122,0.006383,-0.017739,0.0,,0.0072507584,0.0072507584,,2024-09-07 18:28:25.959180,2011-01-08,2010/2011,Spain - La Liga,RC Deportivo La Coruña vs Barcelona
,,,,,,,,,,,,,,,,,2.6774,,,,,,,,,,,,,271dc09e-a52c-4958-b2bd-bb7eeb99d4af,1143,,"[7.0, 45.0]",69280,23,,,,,-0.33821,,Right Foot,,,,"[79.5, 19.5]",,High Pass,,76.85376,,,Adrián López Álvarez,,,,,,Goal Kick,1,From Goal Kick,Daniel Aranzubia Aguado,26029.0,Goalkeeper,42,RC Deportivo La Coruña,219,['a298d7f2-1a13-40e5-a55b-d1bec86f4cfe'],48,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:23:48.234,Pass,,7.0,45.0,79.5,19.5,0,4,7,1,0.009411,0.018703,0.009292000000000002,0.009292000000000002,,,,,2024-09-07 18:28:25.959180,2011-01-08,2010/2011,Spain - La Liga,RC Deportivo La Coruña vs Barcelona
,,,,,,,,,,,,,,,,,2.179053,,,,,,,,,,,,,ecfbe3e1-1a38-460c-a7b6-380b8b2b792e,1146,,"[79.5, 19.5]",69280,23,,,,True,-0.9026822,,,,,,"[94.1, 1.0]",,Low Pass,,23.567139,Out,,Yves Hadley Desmarets,,,,,,,1,From Goal Kick,Adrián López Álvarez,6735.0,Center Forward,42,RC Deportivo La Coruña,219,"['14b6670c-af37-4278-b332-648a5c088eaf', 'ad00e17e-2f50-42d6-8f56-a24b196b481f']",50,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:23:50.951,Pass,True,79.5,19.5,94.1,1.0,7,1,9,0,0.018703,0.027563,0.00886,0.00886,,,,,2024-09-07 18:28:25.959180,2011-01-08,2010/2011,Spain - La Liga,RC Deportivo La Coruña vs Barcelona
,,,,,,,,,,,,,,,,,2.0654,,,,,,,,,,,,,782a9166-f7c3-4845-9504-8999098caf49,1148,,"[35.0, 80.0]",69280,24,,,,,-0.24621019,,,,,,"[54.1, 75.2]",,High Pass,,19.693907,Incomplete,,David Villa Sánchez,,,,,,Throw-in,1,From Throw In,Adriano Correia Claro,22102.0,Right Back,43,Barcelona,217,"['2322d9b3-e5a7-4576-8585-c7c8f8d69355', 'ff330ba4-0876-43c4-b018-56a628847b96']",5,,,,,,,,,,,,,Barcelona,217,00:24:05.044,Pass,,35.0,80.0,54.1,75.2,3,7,5,7,0.009777,0.012483,0.002706,0.002706,,,,,2024-09-07 18:28:25.959180,2011-01-08,2010/2011,Spain - La Liga,RC Deportivo La Coruña vs Barcelona
,,,,,,,,,,,,,,,,,2.3807,,,,,,,,,,,,,2322d9b3-e5a7-4576-8585-c7c8f8d69355,1150,,"[66.9, 5.8]",69280,24,,,,,0.027020449,,Head,,,,"[89.1, 6.4]",,High Pass,,22.208107,Incomplete,,,,,,,,Recovery,1,From Throw In,Alberto Lopo García,26107.0,Right Center Back,43,Barcelona,217,"['782a9166-f7c3-4845-9504-8999098caf49', 'a945fa08-0d2e-4c1e-b6af-df67c62335fa']",7,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:24:07.110,Pass,,66.9,5.8,89.1,6.4,6,0,8,0,0.014736,0.021221,0.0064849999999999994,0.0064849999999999994,,,,,2024-09-07 18:28:25.959180,2011-01-08,2010/2011,Spain - La Liga,RC Deportivo La Coruña vs Barcelona
,,,,,,,,,,,,,,,,,1.032169,,,,,,,,,,,,,a945fa08-0d2e-4c1e-b6af-df67c62335fa,1151,,"[31.9, 74.6]",69280,24,,,,,-0.5331557,,Head,,,,"[44.1, 67.4]",,High Pass,,14.166157,,,Lionel Andrés Messi Cuccittini,,,,,,Recovery,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,43,Barcelona,217,"['2322d9b3-e5a7-4576-8585-c7c8f8d69355', 'ae74ac86-a5f3-4b87-b9b4-67b0213044eb']",9,,,,,,,,,,,,,Barcelona,217,00:24:09.490,Pass,,31.9,74.6,44.1,67.4,2,7,4,6,0.008449,0.012147,0.003698,0.003698,,,,,2024-09-07 18:28:25.959180,2011-01-08,2010/2011,Spain - La Liga,RC Deportivo La Coruña vs Barcelona
,,,,,,,,,,,,,,,,,1.034567,,,,,,,,,,,,,06adf67c-081d-4717-8a90-3a42dd6c4986,1161,,"[29.1, 73.9]",69280,24,,,,,0.32006422,,Right Foot,,,,"[46.9, 79.8]",,Ground Pass,,18.752333,Out,,Adriano Correia Claro,,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,43,Barcelona,217,['ab83c049-2634-41e3-beef-42d36d1854d2'],13,,,,,,,,,,,,,Barcelona,217,00:24:13.739,Pass,,29.1,73.9,46.9,79.8,2,7,4,7,0.008449,0.011263,0.0028140000000000005,0.0028140000000000005,,,,,2024-09-07 18:28:25.959180,2011-01-08,2010/2011,Spain - La Liga,RC Deportivo La Coruña vs Barcelona
,,,,,,,,,,,,,,,,,1.4222,,,,,,,,,,,,,a96ac0b5-b7ec-4155-964e-e73ecae3e5ed,1163,,"[77.1, 1.0]",69280,24,,,,,0.21938425,,,,,,"[91.9, 4.3]",,High Pass,,15.163443,,,Adrián López Álvarez,,,,,,Throw-in,1,From Throw In,Manuel Pablo García Díaz,26209.0,Left Back,44,RC Deportivo La Coruña,219,['53e7a1fa-32a8-4dcb-b413-dda8291fd9e8'],18,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:24:18.248,Pass,,77.1,1.0,91.9,4.3,7,0,9,0,0.017451,0.027563,0.010112,0.010112,,,,,2024-09-07 18:28:25.959180,2011-01-08,2010/2011,Spain - La Liga,RC Deportivo La Coruña vs Barcelona
,,,,,,,,,,,,,,,,,1.1321,,,,,,,,,,,,,bd40ee9e-4696-4f2f-87d9-8733dfc00060,1166,,"[91.9, 4.3]",69280,24,,,,,1.5208379,,Right Foot,,,,"[92.3, 12.3]",,Low Pass,,8.009994,,,Juan Domínguez Lamas,,,,,,,1,From Throw In,Adrián López Álvarez,6735.0,Center Forward,44,RC Deportivo La Coruña,219,['c89412c4-c4b1-4334-834a-4e82230618cc'],19,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:24:19.710,Pass,,91.9,4.3,92.3,12.3,9,0,9,1,0.027563,0.029533,0.0019699999999999995,0.0019699999999999995,,,,,2024-09-07 18:28:25.959180,2011-01-08,2010/2011,Spain - La Liga,RC Deportivo La Coruña vs Barcelona
,,,,,,,,,,,,,,,,,1.140492,,,,,,,,,,,,,89ddcccf-908b-4050-9258-cf46d5678df2,1180,,"[48.9, 34.9]",69280,24,,,,,1.3818216,,Left Foot,,,,"[52.4, 53.2]",,Ground Pass,,18.631693,,,Andrés Iniesta Luján,,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,45,Barcelona,217,['5e6864fc-2a6b-47d6-8f98-4477c450662d'],30,,,,,,,,,,,,,Barcelona,217,00:24:30.147,Pass,,48.9,34.9,52.4,53.2,4,3,5,5,0.012626,0.014291,0.0016649999999999998,0.0016649999999999998,,,,,2024-09-07 18:28:25.959180,2011-01-08,2010/2011,Spain - La Liga,RC Deportivo La Coruña vs Barcelona
,,,,,,,,,,,,,,,,,1.610425,,,,,,,,,,,,,9a0104a9-b040-4ce6-bd94-854760b41a6d,1184,,"[48.0, 57.1]",69280,24,,,,,0.6699715,,Right Foot,,,,"[71.1, 75.4]",,Ground Pass,,29.470324,,,Lionel Andrés Messi Cuccittini,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,45,Barcelona,217,['ae224295-2cbd-4691-be3e-0e7b80530ee9'],33,,,,,,,,,,,,,Barcelona,217,00:24:33.243,Pass,,48.0,57.1,71.1,75.4,4,5,6,7,0.012692,0.014736,0.0020440000000000007,0.0020440000000000007,,,,,2024-09-07 18:28:25.959180,2011-01-08,2010/2011,Spain - La Liga,RC Deportivo La Coruña vs Barcelona
,,,,,,,,,,,,,,,,,1.110102,,,,,,,,,,,,,1734476c-661f-4db7-b0be-38f1901aca80,1187,,"[79.4, 58.2]",69280,24,,,,,-3.0391488,,Right Foot,,,,"[68.7, 57.1]",,Ground Pass,,10.756393,,,Andrés Iniesta Luján,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,45,Barcelona,217,['ee7a3c16-d2c7-4e23-8144-021df152f39f'],39,,,,,,,,,,,,,Barcelona,217,00:24:39.096,Pass,,79.4,58.2,68.7,57.1,7,5,6,5,0.019351,0.016856,-0.0024950000000000007,0.0,,,,,2024-09-07 18:28:25.959180,2011-01-08,2010/2011,Spain - La Liga,RC Deportivo La Coruña vs Barcelona
,,,,,,,,,,,,,,,,,1.7315,,,,,,,,,,,,,1c316aae-6b56-4432-907b-f5a2561e2dd7,1190,,"[69.6, 55.4]",69280,24,,,,,-1.7997905,,Right Foot,,,,"[66.5, 42.1]",,Ground Pass,,13.6565,,,Javier Alejandro Mascherano,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,45,Barcelona,217,['29dafd75-e8d8-4a6b-bfd7-6524552db3b2'],40,,,,,,,,,,,,,Barcelona,217,00:24:40.904,Pass,,69.6,55.4,66.5,42.1,6,5,6,4,0.016856,0.016895,3.900000000000084e-05,3.900000000000084e-05,,,,,2024-09-07 18:28:25.959180,2011-01-08,2010/2011,Spain - La Liga,RC Deportivo La Coruña vs Barcelona
,,,,,,,,,,,,,,,,,1.16365,,,,,,,,,,,,,44d8b2ac-5274-47e4-86e9-394e0df00c51,1193,,"[67.0, 37.8]",69280,24,,,,,-1.2897086,,Right Foot,,,,"[71.1, 23.6]",,Ground Pass,,14.780054,,,Seydou Kéita,,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,45,Barcelona,217,['689b9601-600f-4c29-b84b-f76aaa5daff4'],43,,,,,,,,,,,,,Barcelona,217,00:24:43.084,Pass,,67.0,37.8,71.1,23.6,6,3,6,2,0.016895,0.016856,-3.900000000000084e-05,0.0,,,,,2024-09-07 18:28:25.959180,2011-01-08,2010/2011,Spain - La Liga,RC Deportivo La Coruña vs Barcelona
,,,,,,,,,,,,,,,,,1.272832,,,,,,,,,,,,,6b9ec80a-7110-4115-ab3a-ebb246a863a6,1196,,"[72.0, 21.2]",69280,24,,,,,-0.9938634,,Left Foot,,,,"[80.2, 8.6]",,Ground Pass,,15.033297,,,Pedro Eliezer Rodríguez Ledesma,,,,,,,1,Regular Play,Seydou Kéita,20169.0,Left Center Midfield,45,Barcelona,217,['aa84ba1d-5ab2-4e57-a076-7c7c05551d11'],44,,,,,,,,,,,,,Barcelona,217,00:24:44.791,Pass,,72.0,21.2,80.2,8.6,7,2,7,0,0.019351,0.017451,-0.001899999999999999,0.0,,,,,2024-09-07 18:28:25.959180,2011-01-08,2010/2011,Spain - La Liga,RC Deportivo La Coruña vs Barcelona
,,,,,,,,,,,,,,,,,1.4456,,,,,,,,,,,,,fc1898c9-ea05-454f-bd4f-73e7dd0fd502,1199,,"[84.6, 9.2]",69280,24,,,,,-2.3974934,,Right Foot,,,,"[78.3, 3.4]",,Ground Pass,,8.563293,,,Eric-Sylvain Bilal Abidal,,,,,,,1,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,45,Barcelona,217,['6207610f-f0f5-4bc8-8320-d052c3dfa32e'],47,,,,,,,,,,,,,Barcelona,217,00:24:47.257,Pass,,84.6,9.2,78.3,3.4,8,0,7,0,0.021221,0.017451,-0.003769999999999999,0.0,,,,,2024-09-07 18:28:25.959180,2011-01-08,2010/2011,Spain - La Liga,RC Deportivo La Coruña vs Barcelona
,,,,,,,,,,,,,,,,,1.4197,,,,,,,,,,,,,571b308d-3cb2-48a0-83be-11aa3874e9bc,1201,,"[78.3, 3.4]",69280,24,,,,,2.001489,,Left Foot,,,,"[71.5, 18.2]",,Ground Pass,,16.287418,,,Seydou Kéita,,,,,,,1,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Back,45,Barcelona,217,['6f7d0f3a-80fa-4e8c-859b-ea617b98fab9'],48,,,,,,,,,,,,,Barcelona,217,00:24:48.702,Pass,,78.3,3.4,71.5,18.2,7,0,7,1,0.017451,0.018703,0.0012519999999999996,0.0012519999999999996,,,,,2024-09-07 18:28:25.959180,2011-01-08,2010/2011,Spain - La Liga,RC Deportivo La Coruña vs Barcelona
,,,,,,,,,,,,,,,,,1.4463,,,,,,,,,,,,,250f0367-50a7-4596-88ae-c516cf095d72,1204,,"[72.0, 18.4]",69280,24,,,,,1.9208412,,Left Foot,,,,"[67.4, 31.0]",,Ground Pass,,13.413426,,,Javier Alejandro Mascherano,,,,,,,1,Regular Play,Seydou Kéita,20169.0,Left Center Midfield,45,Barcelona,217,['3710da83-795f-4363-8c0c-880d7e5349ae'],50,,,,,,,,,,,,,Barcelona,217,00:24:50.766,Pass,,72.0,18.4,67.4,31.0,7,1,6,3,0.018703,0.016895,-0.0018080000000000006,0.0,,,,,2024-09-07 18:28:25.959180,2011-01-08,2010/2011,Spain - La Liga,RC Deportivo La Coruña vs Barcelona
,,,,,,,,,,,,,,,,,1.258715,,,,,,,,,,,,,93eb03dd-336f-495f-9e39-f596523bd249,1211,,"[70.7, 31.0]",69280,24,,,,,1.3309617,,Left Foot,,,,"[76.3, 53.9]",,Ground Pass,,23.574774,,,Andrés Iniesta Luján,,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,45,Barcelona,217,['d8c7a095-6360-4795-bcc4-3e0798fda3b4'],54,,,,,,,,,,,,,Barcelona,217,00:24:54.314,Pass,,70.7,31.0,76.3,53.9,6,3,7,5,0.016895,0.019351,0.002456,0.002456,,,,,2024-09-07 18:28:25.959180,2011-01-08,2010/2011,Spain - La Liga,RC Deportivo La Coruña vs Barcelona
,,,,,,,,,,,,,,,,,2.2392,,,,,,,,,,,,,420f0fe2-5249-4a58-a644-e576c00e3d91,1214,,"[80.0, 56.5]",69280,24,,,,,-0.27991453,,Right Foot,,,,"[112.7, 47.1]",,Ground Pass,,34.024258,Incomplete,,David Villa Sánchez,,,,Through Ball,True,,1,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,45,Barcelona,217,"['4950f704-a15b-461a-a356-a07b41bbd259', '59a50622-74cd-49da-9a56-41ccd65a77a3']",56,,,,,,,,,,,,,Barcelona,217,00:24:56.420,Pass,,80.0,56.5,112.7,47.1,7,5,11,4,0.019351,0.257454,0.238103,0.238103,,,,,2024-09-07 18:28:25.959180,2011-01-08,2010/2011,Spain - La Liga,RC Deportivo La Coruña vs Barcelona
,,,,,,,,,,,,,,,,,3.7962,,,,,,,,,,,,,1e05531d-081a-4efb-b9d7-550e21bd132e,1218,,"[16.8, 31.0]",69280,25,,,,,-0.36172923,,Drop Kick,,,,"[83.4, 5.8]",,High Pass,,71.208145,,,Adrián López Álvarez,,,,,,,1,Regular Play,Daniel Aranzubia Aguado,26029.0,Goalkeeper,46,RC Deportivo La Coruña,219,['103b4c05-56b4-411f-b96a-f18fc3f27328'],1,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:25:01.134,Pass,,16.8,31.0,83.4,5.8,1,3,8,0,0.010827,0.021221,0.010394,0.010394,,,,,2024-09-07 18:28:25.959180,2011-01-08,2010/2011,Spain - La Liga,RC Deportivo La Coruña vs Barcelona
,,,,,,,,,,,,,,,,,1.1852,,,,,,,,,,,,,d6b12502-67de-4ede-90f1-9d7766efadfa,1222,,"[79.3, 6.7]",69280,25,,,,,1.620401,,Right Foot,,,,"[78.6, 20.8]",,Ground Pass,,14.117365,,,Yves Hadley Desmarets,,,,,,,1,Regular Play,Adrián López Álvarez,6735.0,Center Forward,46,RC Deportivo La Coruña,219,['d2012e98-b7b4-4ca1-943c-b3043afdd310'],6,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:25:06.778,Pass,,79.3,6.7,78.6,20.8,7,0,7,2,0.017451,0.019351,0.001899999999999999,0.001899999999999999,,,,,2024-09-07 18:28:25.959180,2011-01-08,2010/2011,Spain - La Liga,RC Deportivo La Coruña vs Barcelona
,,,,,,,,,,,,,,,,,0.568,,,,,,,,,,,,,76c73a10-5b70-487a-82cb-4f8d915284a2,1230,,"[22.3, 63.0]",69280,25,,,,,-0.067693025,,Right Foot,,,,"[34.1, 62.2]",,Ground Pass,,11.827087,,,Javier Alejandro Mascherano,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,47,Barcelona,217,['7dd289f5-532e-4851-8eb3-4809edc2f4fe'],17,,,,,,,,,,,,,Barcelona,217,00:25:17.589,Pass,,22.3,63.0,34.1,62.2,1,6,3,6,0.008786,0.010595,0.0018089999999999998,0.0018089999999999998,,,0.03386587,0.03386587,2024-09-07 18:28:25.959180,2011-01-08,2010/2011,Spain - La Liga,RC Deportivo La Coruña vs Barcelona
,,,,,,,,,,,,,,,,,1.310481,,,,,,,,,,,,,fe682b6f-a924-41f4-8067-3709609ac9c0,1233,,"[40.2, 57.1]",69280,25,,,,,-1.281194,,Right Foot,,,,"[46.1, 37.3]",,Ground Pass,,20.660349,,,Andrés Iniesta Luján,,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,47,Barcelona,217,['7e48db5b-7ee5-43c2-a6a2-50e8701d14de'],20,,,,,,,,,,,,,Barcelona,217,00:25:20.706,Pass,,40.2,57.1,46.1,37.3,3,5,4,3,0.011105,0.012626,0.0015209999999999998,0.0015209999999999998,,,0.03386587,0.03386587,2024-09-07 18:28:25.959180,2011-01-08,2010/2011,Spain - La Liga,RC Deportivo La Coruña vs Barcelona
,,,,,,,,,,,,,,,,,2.213677,,,,,,,,,,,,,92735b74-29e2-46e5-9301-9423c923da29,1237,,"[46.1, 35.8]",69280,25,,,,,-1.6412677,,Right Foot,,,,"[44.3, 10.3]",,Low Pass,,25.56345,,,Eric-Sylvain Bilal Abidal,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,47,Barcelona,217,['55e1bf9d-2ebe-49dc-bae9-317c0b7daede'],22,,,,,,,,,,,,,Barcelona,217,00:25:22.670,Pass,,46.1,35.8,44.3,10.3,4,3,4,0,0.012626,0.011263,-0.0013629999999999996,0.0,,,0.03386587,0.03386587,2024-09-07 18:28:25.959180,2011-01-08,2010/2011,Spain - La Liga,RC Deportivo La Coruña vs Barcelona
,,,,,,,,,,,,,,,,,1.839382,,,,,,,,,,,,,00120cd2-5d72-4b42-afb9-465193966207,1240,,"[70.2, 15.3]",69280,25,,,,,1.7740569,,Left Foot,,,,"[64.8, 41.5]",,Ground Pass,,26.7507,,,Javier Alejandro Mascherano,,,,,,,1,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Back,47,Barcelona,217,['e5e35921-e20a-4f4d-b800-1070f225d8d6'],30,,,,,,,,,,,,,Barcelona,217,00:25:30.364,Pass,,70.2,15.3,64.8,41.5,6,1,6,4,0.016118,0.016895,0.0007769999999999999,0.0007769999999999999,,,0.03386587,0.03386587,2024-09-07 18:28:25.959180,2011-01-08,2010/2011,Spain - La Liga,RC Deportivo La Coruña vs Barcelona
,,,,,,,,,,,,,,,,,2.05552,,,,,,,,,,,,,d8feff7f-4756-4311-99ae-8d12466ee2bd,1243,,"[64.4, 44.3]",69280,25,,,,,0.70933276,,Right Foot,,,,"[87.7, 64.3]",,Ground Pass,,30.706514,,,Lionel Andrés Messi Cuccittini,,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,47,Barcelona,217,['cd33c2e1-00da-4e05-8636-91c0fa187607'],33,,,,,,,,,,,,,Barcelona,217,00:25:33.256,Pass,,64.4,44.3,87.7,64.3,6,4,8,6,0.016895,0.024015,0.007120000000000001,0.007120000000000001,,,0.03386587,0.03386587,2024-09-07 18:28:25.959180,2011-01-08,2010/2011,Spain - La Liga,RC Deportivo La Coruña vs Barcelona
,,,,,,,,,,,,,,,,,2.269484,,,,,,,,,,,,,9eb8a55f-5167-40ef-a005-a0e7fd7d8f28,1246,,"[92.4, 59.5]",69280,25,,,,,-0.37128678,b1ab7327-c17b-46d0-911b-243526054178,Left Foot,,,,"[116.8, 50.0]",True,Ground Pass,,26.184156,,,David Villa Sánchez,,,,Through Ball,True,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,47,Barcelona,217,['6831e91f-dc8f-4c7e-b063-d149250e4679'],37,,,,,,,,,,,,,Barcelona,217,00:25:37.999,Pass,,92.4,59.5,116.8,50.0,9,5,11,4,0.028552,0.257454,0.22890200000000002,0.22890200000000002,,,0.03386587,0.03386587,2024-09-07 18:28:25.959180,2011-01-08,2010/2011,Spain - La Liga,RC Deportivo La Coruña vs Barcelona
