bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure,x,y,end_x,end_y,x1_bin,y1_bin,x2_bin,y2_bin,start_zone_value,end_zone_value,pass_xT,progressive_xT,expected_assists_xA,shot_statsbomb_xg_cum,xg_chain,xg_buildup,Extraction Date,match_date,season,competition,h2h
,,,,,,,,,,,,,,,,,3.476265,,,,,,,,,,,,,c3c78e75-e336-4172-a958-4aba421a14be,3227,,,"[55.2, 48.5]",69274,73,,,,,0.13271652,,Right Foot,,,,"[94.9, 53.8]",,High Pass,,40.052216,Incomplete,,Lionel Andrés Messi Cuccittini,,,,,,2,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,200,Barcelona,217,"['1ba2c925-ed9d-435f-bf2c-d6c7a888be54', 'd3cc023a-2b0d-448b-a99d-612bffb6538e']",53,,,,,,,,,,,,,,,,Barcelona,217,00:28:53.030,Pass,,55.2,48.5,94.9,53.8,5,4,9,5,0.014846,0.028552,0.013706000000000001,0.013706000000000001,,,,,2024-09-07 18:28:24.434497,2011-03-02,2010/2011,Spain - La Liga,Valencia vs Barcelona
,,,,,,,,,,,,,,,,,0.764584,,,,,,,,,,,,,24bbf446-ab2a-41c9-a9c7-ce966d3423ff,3234,,,"[87.7, 80.0]",69274,74,,,,,-1.6482275,,,,,,"[86.8, 68.4]",,Low Pass,,11.634861,,,Lionel Andrés Messi Cuccittini,,,,,Throw-in,2,From Throw In,Daniel Alves da Silva,4324.0,Right Back,201,Barcelona,217,['d69f7fb0-45fe-4208-bd44-5a87bdd9cda2'],12,,,,,,,,,,,,,,,,Barcelona,217,00:29:12.944,Pass,,87.7,80.0,86.8,68.4,8,7,8,6,0.021221,0.024015,0.0027940000000000013,0.0027940000000000013,,,,,2024-09-07 18:28:24.434497,2011-03-02,2010/2011,Spain - La Liga,Valencia vs Barcelona
,,,,,,,,,,,,,,,,,0.194925,,,,,,,,,,,,,1c1725f0-ee0e-4c58-a865-3fcfb858ecaa,3238,,,"[90.4, 72.4]",69274,74,,,,,2.532635,,Left Foot,,,,"[82.8, 77.7]",,Ground Pass,,9.265528,,,Xavier Hernández Creus,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,201,Barcelona,217,['104ae81c-1b84-4ef2-9c2a-f8441e7515b0'],15,,,,,,,,,,,,,,,,Barcelona,217,00:29:15.037,Pass,,90.4,72.4,82.8,77.7,8,7,8,7,0.021221,0.021221,0.0,0.0,,,,,2024-09-07 18:28:24.434497,2011-03-02,2010/2011,Spain - La Liga,Valencia vs Barcelona
,,,,,,,,,,,,,,,,,1.200539,,,,,,,,,,,,,c2781169-af06-4aae-af9d-9f6e892c1559,3241,,,"[83.4, 77.1]",69274,74,,,,,-1.9741497,,Right Foot,,,,"[76.7, 61.4]",,Ground Pass,,17.069857,,,Sergio Busquets i Burgos,,,,,,2,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,201,Barcelona,217,['f3b73c42-4f7f-441b-9a91-dbae9523ea86'],15,,,,,,,,,,,,,,,,Barcelona,217,00:29:15.621,Pass,,83.4,77.1,76.7,61.4,8,7,7,6,0.021221,0.018703,-0.0025179999999999994,0.0,,,,,2024-09-07 18:28:24.434497,2011-03-02,2010/2011,Spain - La Liga,Valencia vs Barcelona
,,,,,,,,,,,,,,,,,0.776431,,,,,,,,,,,,,7f6da16f-1834-4bf0-b47f-144cf1f57726,3244,,,"[81.9, 61.6]",69274,74,,,,,1.1844591,,Right Foot,,,,"[84.3, 67.5]",,Ground Pass,,6.369458,,,Xavier Hernández Creus,,,,,,2,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,201,Barcelona,217,['8605b55a-f8ca-4578-a126-b2d78c6846d4'],18,,,,,,,,,,,,,,,,Barcelona,217,00:29:18.390,Pass,,81.9,61.6,84.3,67.5,8,6,8,6,0.024015,0.024015,0.0,0.0,,,,,2024-09-07 18:28:24.434497,2011-03-02,2010/2011,Spain - La Liga,Valencia vs Barcelona
,,,,,,,,,,,,,,,,,0.781221,,,,,,,,,,,,,cf97a9e3-ce44-489a-84a6-bef7db35b080,3247,,,"[86.2, 65.6]",69274,74,,,,,-2.899384,,Right Foot,,,,"[77.7, 63.5]",,Ground Pass,,8.755569,,,Sergio Busquets i Burgos,,,,,,2,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,201,Barcelona,217,['6624be56-583c-433f-a045-45f4b9eee72a'],20,,,,,,,,,,,,,,,,Barcelona,217,00:29:20.276,Pass,,86.2,65.6,77.7,63.5,8,6,7,6,0.024015,0.018703,-0.005312000000000001,0.0,,,,,2024-09-07 18:28:24.434497,2011-03-02,2010/2011,Spain - La Liga,Valencia vs Barcelona
,,,,,,,,,,,,,,,,,0.9822,,,,,,,,,,,,,7b2dd355-7274-4187-9309-0037add9bf52,3250,,,"[77.7, 63.5]",69274,74,,,,,0.85399264,,Left Foot,,,,"[83.8, 70.5]",,Ground Pass,,9.284934,Incomplete,,Daniel Alves da Silva,,,,,,2,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,201,Barcelona,217,"['09b326f0-4dd6-47c2-9d07-3f80d71c4dc9', '8499c157-c329-4039-8d75-b8fe8b09296b']",21,,,,,,,,,,,,,,,,Barcelona,217,00:29:21.137,Pass,,77.7,63.5,83.8,70.5,7,6,8,6,0.018703,0.024015,0.005312000000000001,0.005312000000000001,,,,,2024-09-07 18:28:24.434497,2011-03-02,2010/2011,Spain - La Liga,Valencia vs Barcelona
,,,,,,,,,,,,,,,,,0.853744,,,,,,,,,,,,,0f43363d-120f-4b89-a4fd-5f090b1e3a42,3258,,,"[85.3, 67.9]",69274,74,,,,,0.79474366,,Right Foot,,,,"[90.6, 73.3]",,Ground Pass,,7.566373,,,Lionel Andrés Messi Cuccittini,,,,,,2,From Throw In,Daniel Alves da Silva,4324.0,Right Back,201,Barcelona,217,['c8380b0a-ed84-4a82-a8ef-7929b52a5a8a'],27,,,,,,,,,,,,,,,,Barcelona,217,00:29:27.162,Pass,,85.3,67.9,90.6,73.3,8,6,8,7,0.024015,0.021221,-0.0027940000000000013,0.0,,,,,2024-09-07 18:28:24.434497,2011-03-02,2010/2011,Spain - La Liga,Valencia vs Barcelona
,,,,,,,,,,,,,,,,,0.788254,,,,,,,,,,,,,3fc37c82-67f9-4f96-bebe-794c23ecc0c7,3261,,,"[91.1, 73.3]",69274,74,,,,,-1.8207749,,Left Foot,,,,"[88.7, 63.9]",,Ground Pass,,9.701547,,,Daniel Alves da Silva,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,201,Barcelona,217,['81109188-d1b6-4113-b660-f4773027b9e2'],29,,,,,,,,,,,,,,,,Barcelona,217,00:29:29.052,Pass,,91.1,73.3,88.7,63.9,9,7,8,6,0.027563,0.024015,-0.003547999999999999,0.0,,,,,2024-09-07 18:28:24.434497,2011-03-02,2010/2011,Spain - La Liga,Valencia vs Barcelona
,,,,,,,,,,,,,,,,,1.354687,,,,,,,,,,,,,f1d9f9ee-2e1a-4188-be5e-c1139da9022a,3265,,,"[91.9, 63.1]",69274,74,,,,,-2.3114483,,Left Foot,,,,"[85.5, 56.1]",,Ground Pass,,9.484725,,,Lionel Andrés Messi Cuccittini,,,,,,2,From Throw In,Daniel Alves da Silva,4324.0,Right Back,201,Barcelona,217,"['b8309754-0844-4ddc-a70b-a602eba56959', 'bc52f58a-3415-44bc-8e14-80c79e584c45']",31,,,,,,,,,,,,,,,,Barcelona,217,00:29:31.602,Pass,True,91.9,63.1,85.5,56.1,9,6,8,5,0.029533,0.024122,-0.005410999999999999,0.0,,,,,2024-09-07 18:28:24.434497,2011-03-02,2010/2011,Spain - La Liga,Valencia vs Barcelona
,,,,,,,,,,,,,,,,,1.3171,,,,,,,,,,,,,6df4c366-141d-43f3-9ef1-66c702e184fd,3268,,,"[86.2, 54.2]",69274,74,,,,,-0.91629803,,Left Foot,,,,"[101.7, 34.0]",,High Pass,,25.46154,Incomplete,,Xavier Hernández Creus,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,201,Barcelona,217,"['267b6bbd-df3c-4096-b95d-330cc4058572', '9046fb4e-be6c-4b9d-be54-d2f3ead9c27c']",34,,,,,,,,,,,,,,,,Barcelona,217,00:29:34.169,Pass,,86.2,54.2,101.7,34.0,8,5,10,3,0.024122,0.108051,0.08392899999999999,0.08392899999999999,,,,,2024-09-07 18:28:24.434497,2011-03-02,2010/2011,Spain - La Liga,Valencia vs Barcelona
,,,,,,,,,,,,,,,,,2.423274,,,,,,,,,,,,,04aebc98-d12b-4220-9365-805e6f1becb9,3271,,,"[21.2, 26.2]",69274,74,,,,,-0.31569,,Left Foot,,,,"[46.0, 18.1]",,High Pass,,26.08927,,,Roberto Soldado Rillo,,,,,Recovery,2,From Throw In,Alberto Facundo Costa,26728.0,Right Center Midfield,201,Barcelona,217,['bba0ad33-ccf5-4cb2-976e-b09e4eb75e70'],36,,,,,,,,,,,,,,,,Valencia,207,00:29:36.979,Pass,,21.2,26.2,46.0,18.1,1,2,4,1,0.009777,0.012147,0.0023700000000000006,0.0023700000000000006,,,,,2024-09-07 18:28:24.434497,2011-03-02,2010/2011,Spain - La Liga,Valencia vs Barcelona
,,,,,,,,,,,,,,,,,1.196593,,,,,,,,,,,,,bfebfc4b-ead9-439e-b3e4-e5ca7c58309c,3274,,,"[40.1, 14.3]",69274,74,,,,,1.8971552,,Right Foot,,,,"[35.7, 27.3]",,High Pass,,13.724431,Unknown,,,,,,,,2,From Throw In,Roberto Soldado Rillo,26009.0,Right Center Forward,201,Barcelona,217,,40,,,,,,,,,,,,,,,,Valencia,207,00:29:40.468,Pass,,40.1,14.3,35.7,27.3,3,1,3,2,0.010595,0.011105,0.00051,0.00051,,,,,2024-09-07 18:28:24.434497,2011-03-02,2010/2011,Spain - La Liga,Valencia vs Barcelona
,,,,,,,,,,,,,,,,,0.971977,,,,,,,,,,,,,dc4867b0-185f-48be-ae74-c1101ece7991,3279,,,"[81.1, 53.8]",69274,75,,,,,-2.629203,,Left Foot,,,,"[77.9, 52.0]",,Ground Pass,,3.671512,,,Xavier Hernández Creus,,,,,Free Kick,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,202,Barcelona,217,['e8c37a6c-e798-42af-944b-bf5b82cebcd8'],46,,,,,,,,,,,,,,,,Barcelona,217,00:30:46.813,Pass,,81.1,53.8,77.9,52.0,8,5,7,5,0.024122,0.019351,-0.004771000000000001,0.0,,,0.10029179,0.10029179,2024-09-07 18:28:24.434497,2011-03-02,2010/2011,Spain - La Liga,Valencia vs Barcelona
,,,,,,,,,,,,,,,,,0.997042,,,,,,,,,,,,,a6049b1c-0250-47ee-a0ce-f6e23d1bf3a8,3283,,,"[80.2, 50.8]",69274,75,,,,,-1.7579733,,Right Foot,,,,"[77.7, 37.6]",,Ground Pass,,13.434657,,,Sergio Busquets i Burgos,,,,,,2,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,202,Barcelona,217,['3179f86e-402b-4cc3-a523-0204f91db8f4'],48,,,,,,,,,,,,,,,,Barcelona,217,00:30:48.276,Pass,,80.2,50.8,77.7,37.6,7,5,7,3,0.019351,0.019971,0.000619999999999999,0.000619999999999999,,,0.10029179,0.10029179,2024-09-07 18:28:24.434497,2011-03-02,2010/2011,Spain - La Liga,Valencia vs Barcelona
,,,,,,,,,,,,,,,,,1.045559,,,,,,,,,,,,,107cc4e0-40f9-418a-b3be-5fe58fec5615,3286,,,"[77.7, 37.6]",69274,75,,,,,1.3232337,,Right Foot,,,,"[80.0, 46.7]",,Ground Pass,,9.38616,,,Xavier Hernández Creus,,,,,,2,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,202,Barcelona,217,['2b1d970a-92b5-427f-b8fe-bb8c4e7b934d'],50,,,,,,,,,,,,,,,,Barcelona,217,00:30:50.502,Pass,,77.7,37.6,80.0,46.7,7,3,7,4,0.019971,0.019971,0.0,0.0,,,0.10029179,0.10029179,2024-09-07 18:28:24.434497,2011-03-02,2010/2011,Spain - La Liga,Valencia vs Barcelona
,,,,,,,,,,,,,,,,,1.51279,,,,,,,,,,,,,7cb832e7-79aa-4f63-b3b7-0ab1d7babdeb,3290,,,"[73.5, 50.4]",69274,75,,,,,2.1213458,,Right Foot,,,,"[67.3, 60.5]",,Ground Pass,,11.85116,,,Gerard Piqué Bernabéu,,,,,,2,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,202,Barcelona,217,['2886c8b0-b9a0-425c-ac52-dcf6bafabc56'],52,,,,,,,,,,,,,,,,Barcelona,217,00:30:52.631,Pass,,73.5,50.4,67.3,60.5,7,5,6,5,0.019351,0.016856,-0.0024950000000000007,0.0,,,0.10029179,0.10029179,2024-09-07 18:28:24.434497,2011-03-02,2010/2011,Spain - La Liga,Valencia vs Barcelona
,,,,,,,,,,,,,,,,,1.286385,,,,,,,,,,,,,e8d28c14-3bc2-49b0-bc84-15ab52dfddf5,3294,,,"[66.9, 61.6]",69274,75,,,,,-2.058249,,Right Foot,,,,"[62.5, 53.3]",,Ground Pass,,9.394147,,,Xavier Hernández Creus,,,,,,2,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,202,Barcelona,217,"['b2927e56-84de-44e5-86a2-c51ab5d2f010', 'c3988c3c-b630-4679-8270-3a1f5fbef933']",54,,,,,,,,,,,,,,,,Barcelona,217,00:30:54.503,Pass,True,66.9,61.6,62.5,53.3,6,6,6,5,0.016118,0.016856,0.0007379999999999991,0.0007379999999999991,,,0.10029179,0.10029179,2024-09-07 18:28:24.434497,2011-03-02,2010/2011,Spain - La Liga,Valencia vs Barcelona
,,,,,,,,,,,,,,,,,2.436729,,,,,,,,,,,,,fc10ea9c-0edc-4138-9bc9-88e849d1aeb7,3297,,,"[77.1, 29.0]",69274,76,,,,,-0.578223,,Right Foot,,,True,"[86.6, 22.8]",,Ground Pass,,11.344161,,,Adriano Correia Claro,,,,,,2,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,202,Barcelona,217,['4871a2a0-6ae9-4e17-986b-c12a396b2175'],0,,,,,,,,,,,,,,,,Barcelona,217,00:31:00.201,Pass,,77.1,29.0,86.6,22.8,7,2,8,2,0.019351,0.024122,0.004771000000000001,0.004771000000000001,,,0.10029179,0.10029179,2024-09-07 18:28:24.434497,2011-03-02,2010/2011,Spain - La Liga,Valencia vs Barcelona
,,,,,,,,,,,,,,,,,0.4028,,,,,,,,,,,,,e639f45f-5ffd-4e48-a803-b7b1087058e1,3304,,,"[107.4, 27.5]",69274,76,,,,,1.314088,f3f56416-a9d4-4f02-9a36-667e4d88704d,Right Foot,,,,"[109.5, 35.5]",True,Ground Pass,,8.271034,,,Lionel Andrés Messi Cuccittini,,,,,,2,From Free Kick,Adriano Correia Claro,22102.0,Left Back,202,Barcelona,217,['28a90210-4c52-4e1a-9f71-5df41c81869b'],4,,,,,,,,,,,,,,,,Barcelona,217,00:31:04.994,Pass,,107.4,27.5,109.5,35.5,10,2,10,3,0.054911,0.108051,0.05313999999999999,0.05313999999999999,,,0.10029179,0.10029179,2024-09-07 18:28:24.434497,2011-03-02,2010/2011,Spain - La Liga,Valencia vs Barcelona
,,,,,,,,,,,,,,,,,1.171308,,,,,,,,,,,,,f3f56416-a9d4-4f02-9a36-667e4d88704d,3306,,,"[108.3, 37.6]",69274,76,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,202,Barcelona,217,['70e91cf7-3f29-487b-958b-cc00308b7da3'],5,,Left Foot,,"[120.0, 36.8, 0.2]",True,"[{'location': [106.8, 30.2], 'player': {'id': 4711, 'name': 'Pablo Hernández Domínguez'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [100.5, 22.3], 'player': {'id': 5504, 'name': 'Éver Maximiliano David Banega'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [118.9, 37.3], 'player': {'id': 6625, 'name': 'Vicente Guaita Panadero'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [113.4, 28.0], 'player': {'id': 26681, 'name': 'Marius Stankevičius'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [111.5, 30.8], 'player': {'id': 19454, 'name': 'Ricardo Miguel Moreira da Costa'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [110.0, 39.5], 'player': {'id': 5211, 'name': 'Jordi Alba Ramos'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [112.0, 38.0], 'player': {'id': 26645, 'name': 'Ángel Dealbert Ibáñez'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [108.8, 42.2], 'player': {'id': 10609, 'name': 'Jérémy Mathieu'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [107.0, 34.2], 'player': {'id': 26728, 'name': 'Alberto Facundo Costa'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [104.0, 33.1], 'player': {'id': 20131, 'name': 'Xavier Hernández Creus'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [109.6, 30.2], 'player': {'id': 22102, 'name': 'Adriano Correia Claro'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [82.5, 58.3], 'player': {'id': 4324, 'name': 'Daniel Alves da Silva'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [112.1, 42.4], 'player': {'id': 3958, 'name': 'Pedro Eliezer Rodríguez Ledesma'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [113.2, 40.0], 'player': {'id': 12737, 'name': 'David Villa Sánchez'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}]",e639f45f-5ffd-4e48-a803-b7b1087058e1,,Goal,0.10029179,Normal,Open Play,,,,Barcelona,217,00:31:05.397,Shot,,108.3,37.6,,,10,3,0,0,0.108051,0.006383,-0.101668,0.0,,0.10029179,0.10029179,,2024-09-07 18:28:24.434497,2011-03-02,2010/2011,Spain - La Liga,Valencia vs Barcelona
,,,,,,,,,,,,,,,,,0.530238,,,,,,,,,,,,,061f0e77-2fca-4f43-b198-3b780263b345,3308,,,"[61.0, 41.0]",69274,77,,True,,,-2.2348425,,Right Foot,,,,"[59.2, 38.7]",,Ground Pass,,2.9206164,,,Juan Manuel Mata García,,,,,Kick Off,2,From Kick Off,Roberto Soldado Rillo,26009.0,Right Center Forward,203,Valencia,207,['f91acfbf-5152-4785-acad-e0bf254558e8'],7,,,,,,,,,,,,,,,,Valencia,207,00:32:07.753,Pass,,61.0,41.0,59.2,38.7,5,4,5,3,0.014846,0.014846,0.0,0.0,,,,,2024-09-07 18:28:24.434497,2011-03-02,2010/2011,Spain - La Liga,Valencia vs Barcelona
,,,,,,,,,,,,,,,,,0.759369,,,,,,,,,,,,,a50ff209-179d-4b4e-94b3-09830795e7fb,3315,,,"[13.8, 56.5]",69274,77,,,,,0.61072594,,Right Foot,,,,"[20.8, 61.4]",,Ground Pass,,8.544589,,,Marius Stankevičius,,,,,,2,From Keeper,Vicente Guaita Panadero,6625.0,Goalkeeper,204,Valencia,207,['5e972332-ff99-4447-8d23-4818a11b4b93'],16,,,,,,,,,,,,,,,,Valencia,207,00:32:16.985,Pass,,13.8,56.5,20.8,61.4,1,5,2,6,0.009777,0.009424,-0.00035299999999999915,0.0,,,,,2024-09-07 18:28:24.434497,2011-03-02,2010/2011,Spain - La Liga,Valencia vs Barcelona
,,,,,,,,,,,,,,,,,1.596521,,,,,,,,,,,,,c832b8c2-6d1e-4709-9ec9-aabacf95448a,3318,,,"[34.8, 73.0]",69274,77,,,,,-1.2160907,,Right Foot,,,,"[38.8, 62.2]",,Ground Pass,,11.516944,,,Éver Maximiliano David Banega,,,,,,2,From Keeper,Marius Stankevičius,26681.0,Right Back,204,Valencia,207,['67b84366-4aaf-4cdd-81a8-672a63606b0e'],21,,,,,,,,,,,,,,,,Valencia,207,00:32:21.616,Pass,,34.8,73.0,38.8,62.2,3,7,3,6,0.009777,0.010595,0.000818000000000001,0.000818000000000001,,,,,2024-09-07 18:28:24.434497,2011-03-02,2010/2011,Spain - La Liga,Valencia vs Barcelona
,,,,,,,,,,,,,,,,,2.020099,,,,,,,,,,,,,1980c21a-c158-470b-8f9c-fe21cffb0dcb,3321,,,"[43.5, 54.2]",69274,77,,,,,-1.3045443,,Right Foot,,,,"[54.9, 12.4]",,Low Pass,,43.326668,,,Alberto Facundo Costa,,True,,,,2,From Keeper,Éver Maximiliano David Banega,5504.0,Left Center Midfield,204,Valencia,207,['db4f6e24-7295-484c-a13b-c46f8b7f0f6b'],24,,,,,,,,,,,,,,,,Valencia,207,00:32:24.707,Pass,,43.5,54.2,54.9,12.4,4,5,5,1,0.012692,0.013845,0.0011529999999999995,0.0011529999999999995,,,,,2024-09-07 18:28:24.434497,2011-03-02,2010/2011,Spain - La Liga,Valencia vs Barcelona
,,,,,,,,,,,,,,,,,3.752588,,,,,,,,,,,,,1bb11005-16dd-4b9e-8da5-76fed163b58c,3324,,,"[69.6, 9.5]",69274,77,,,,,1.1175582,,Left Foot,,,,"[99.7, 71.3]",,High Pass,,68.740456,,,Pablo Hernández Domínguez,,True,,,,2,From Keeper,Alberto Facundo Costa,26728.0,Right Center Midfield,204,Valencia,207,['6c931a5f-4532-4b93-aeab-76a4a2054c22'],28,,,,,,,,,,,,,,,,Valencia,207,00:32:28.432,Pass,,69.6,9.5,99.7,71.3,6,0,9,7,0.014736,0.027563,0.012827,0.012827,,,,,2024-09-07 18:28:24.434497,2011-03-02,2010/2011,Spain - La Liga,Valencia vs Barcelona
,,,,,,,,,,,,,,,,,1.16704,,,,,,,,,,,,,e3a2d830-7a81-4269-b99e-a2b894c8a348,3327,,,"[103.9, 78.1]",69274,77,,,,,-2.1242638,,Right Foot,,,,"[96.3, 65.8]",,Ground Pass,,14.458562,,,Juan Manuel Mata García,,,,,,2,From Keeper,Pablo Hernández Domínguez,4711.0,Right Midfield,204,Valencia,207,['f2e598f8-2574-451c-afb4-1410004fe06f'],33,,,,,,,,,,,,,,,,Valencia,207,00:32:33.485,Pass,,103.9,78.1,96.3,65.8,10,7,9,6,0.034851,0.029533,-0.005318,0.0,,,,,2024-09-07 18:28:24.434497,2011-03-02,2010/2011,Spain - La Liga,Valencia vs Barcelona
,,,,,,,,,,,,,,,,,1.380131,,,,,,,,,,,,,171b9ca9-540e-4410-8dfe-6ce7b7caeb16,3330,,,"[96.1, 65.6]",69274,77,,,,,-2.3376782,,Left Foot,,,,"[90.8, 60.1]",,Ground Pass,,7.6380625,,,Éver Maximiliano David Banega,,,,,,2,From Keeper,Juan Manuel Mata García,3294.0,Left Center Forward,204,Valencia,207,['d6e90762-2fa6-429e-9225-a3580b90173f'],35,,,,,,,,,,,,,,,,Valencia,207,00:32:35.652,Pass,,96.1,65.6,90.8,60.1,9,6,9,5,0.029533,0.028552,-0.0009809999999999992,0.0,,,,,2024-09-07 18:28:24.434497,2011-03-02,2010/2011,Spain - La Liga,Valencia vs Barcelona
,,,,,,,,,,,,,,,,,0.548955,,,,,,,,,,,,,32c62440-9974-4b69-8493-ee763be6f3a2,3333,,,"[86.5, 46.8]",69274,77,,,,,-1.4016951,,Left Foot,,,,"[87.2, 42.7]",,Ground Pass,,4.159327,Incomplete,,,,,,,,2,From Keeper,Éver Maximiliano David Banega,5504.0,Left Center Midfield,204,Valencia,207,['4b4cc169-2dbb-4663-9798-296865e1f56a'],38,,,,,,,,,,,,,,,,Valencia,207,00:32:38.165,Pass,,86.5,46.8,87.2,42.7,8,4,8,4,0.023851,0.023851,0.0,0.0,,,,,2024-09-07 18:28:24.434497,2011-03-02,2010/2011,Spain - La Liga,Valencia vs Barcelona
,,,,,,,,,,,,,,,,,1.048703,,,,,,,,,,,,,0d433f28-a0df-4e37-a2b1-ba2cf09f3295,3336,,,"[39.6, 40.6]",69274,77,,,,,1.5859467,,Right Foot,,,,"[39.5, 47.2]",,Ground Pass,,6.6007576,,,Pedro Eliezer Rodríguez Ledesma,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,205,Barcelona,217,['2a7fd655-d707-4039-ade1-ad00d91dc3ea'],39,,,,,,,,,,,,,,,,Barcelona,217,00:32:39.903,Pass,,39.6,40.6,39.5,47.2,3,4,3,4,0.011324,0.011324,0.0,0.0,,,,,2024-09-07 18:28:24.434497,2011-03-02,2010/2011,Spain - La Liga,Valencia vs Barcelona
,,,,,,,,,,,,,,,,,1.915186,,,,,,,,,,,,,42a054b7-11a8-4861-b5ae-f477df41bc93,3339,,,"[36.2, 43.1]",69274,77,,,,,-1.4999928,,Left Foot,,,,"[37.2, 29.0]",,Ground Pass,,14.135417,,,Xavier Hernández Creus,,,,,,2,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,205,Barcelona,217,['fa74256b-4c03-46b3-9f48-90bc181de1d3'],42,,,,,,,,,,,,,,,,Barcelona,217,00:32:42.062,Pass,,36.2,43.1,37.2,29.0,3,4,3,2,0.011324,0.011105,-0.00021900000000000044,0.0,,,,,2024-09-07 18:28:24.434497,2011-03-02,2010/2011,Spain - La Liga,Valencia vs Barcelona
,,,,,,,,,,,,,,,,,0.327454,,,,,,,,,,,,,84dd633d-bd23-4f49-a114-175789cb1705,3348,,,"[51.9, 38.3]",69274,77,,,,,2.5468335,,Right Foot,,,,"[48.5, 40.6]",,Ground Pass,,4.104875,,,Sergio Busquets i Burgos,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,205,Barcelona,217,['7b550eca-0419-4603-bd13-c1e189a5f49d'],51,,,,,,,,,,,,,,,,Barcelona,217,00:32:51.491,Pass,,51.9,38.3,48.5,40.6,5,3,4,4,0.014846,0.012626,-0.0022199999999999998,0.0,,,,,2024-09-07 18:28:24.434497,2011-03-02,2010/2011,Spain - La Liga,Valencia vs Barcelona
